ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090017000_28022023000001;1;1900;1200;1350;33;631.72;GERB--1830_1900_1200;100;none;P090275201_0-P090275201_1-P089275201_0-P089275201_1-P088275201_0-P088275201_1-P088275203_0-P088275203_1-P087275201_0-P087275201_1;0-0-16-16-32-32-32-32-48-48
0090017000_28022023000002;2;1550;1200;1520;45;322.0;GERB--1493_1550_1200;100;none;P067421703_0-P067421703_1-P067421703_2-P067421705_0-P067421705_1-P067421705_2-P067421707_0-P067421707_1-P067421709_0-P067421709_1;0-0-0-0-0-0-0-0-0-0
0090017000_28022023000003;1;1206;1010;1085;0;155.15;GERB--0528_1206_1010;100;none;P080272503_0-P080272503_1-P079272503_0-P079272503_1-P076272503_0-P076272503_1-P075272503_0;0-0-20-20-80-80-100
0090017000_28022023000004;2;1195;1000;885;45;519.0;GERB--0546_1195_1000;100;none;P073425005_0-P073425005_1-P072425001_0-P072425001_1-P072425005_0-P072425005_1-P070425001_0-P070425001_1-P069425001_0-P069425001_1-P069425005_0-P069425005_1;0-0-6-6-6-6-18-18-24-24-24-24
0090017000_28022023000005;39;1200;1000;975;45;232.84;GERB--1213_1200_1000;100;none;P093422001_0-P093422001_1-P091422001_0-P091422001_1;0-0-8-8
0090017000_28022023000006;11;1200;1000;975;45;252.0;GERB--1213_1200_1000;100;none;P103276103_0-P103276103_1-P100276103_0-P100276103_1-P100276103_2;0-0-51-51-51
0090017000_28022023000007;3;1200;1000;975;45;520.2;GERB--1213_1200_1000;100;none;P076424601_0-P076424601_1-P075424601_0-P075424601_1-P074424601_0-P074424601_1-P073424601_0-P073424601_1;0-0-8-8-16-16-24-24
0090017000_28022023000008;11;1600;1200;930;45;361.24;GERB--1613_1600_1200;100;none;P090421705_0-P090421705_1-P090421707_0-P090421707_1-P090421709_0-P090421709_1-P089421701_0-P089421701_1-P089421701_2-P089421703_0-P089421703_1-P089421705_0-P089421705_1-P089421707_0-P089421707_1-P089421709_0-P089421709_1-P088421701_0-P088421701_1-P088421701_2-P088421703_0-P088421703_1-P088421705_0-P088421705_1-P088421707_0-P088421707_1-P088421709_0-P088421709_1-P087421701_0-P087421701_1-P087421701_2-P087421703_0-P087421703_1-P087421705_0-P087421705_1-P087421707_0-P087421707_1-P087421709_0-P087421709_1;0-0-0-0-0-0-6-6-6-6-6-6-6-6-6-6-6-12-12-12-12-12-12-12-12-12-12-12-18-18-18-18-18-18-18-18-18-18-18
0090017000_28022023000009;14;1200;1000;975;45;146.44;GERB--1213_1200_1000;100;none;P083278203_0-P083278203_1-P082278201_0-P082278201_1-P081278201_0-P081278201_1-P081278203_0-P081278203_1-P080278201_0-P080278201_1-P079278201_0-P079278201_1-P079278203_0-P079278203_1;0-0-3-3-6-6-6-6-9-9-12-12-12-12
0090017000_28022023000010;2;1600;1200;930;45;194.02;GERB--1613_1600_1200;100;none;P082277601_0-P082277601_1-P081277601_0-P081277601_1-P081277603_0-P081277603_1-P080277601_0-P080277601_1-P080277603_0-P080277603_1-P079277601_0-P079277601_1-P079277603_0-P079277603_1;0-0-4-4-4-4-8-8-8-8-12-12-12-12
