ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P170707001_0;14940;2500;2950;24000;1500;0090018000_14062023000104-0090018000_14062023000172-0090018000_14062023002013-0090018000_14062023002762-0090018000_14062023002993-0090018000_14062023003169-0090018000_14062023003983-0090018000_14062023006536-0090018000_14062023007887-0090018000_14062023008059-0090018000_14062023008590-0090018000_14062023008621-0090018000_14062023008838-0090018000_14062023008988-0090018000_14062023009258-0090018000_14062023010545-0090018000_14062023011123-0090018000_14062023011675-0090018000_14062023011917-0090018000_14062023012529-0090018000_14062023014413;1500.0
P170707001_1;14940;2500;2950;24000;1500;0090018000_14062023000104-0090018000_14062023000172-0090018000_14062023002013-0090018000_14062023002762-0090018000_14062023002993-0090018000_14062023003169-0090018000_14062023003983-0090018000_14062023006536-0090018000_14062023007887-0090018000_14062023008059-0090018000_14062023008590-0090018000_14062023008621-0090018000_14062023008838-0090018000_14062023008988-0090018000_14062023009258-0090018000_14062023010545-0090018000_14062023011123-0090018000_14062023011675-0090018000_14062023011917-0090018000_14062023012529-0090018000_14062023014413;1800.0
P170712801_0;14940;2500;2950;24000;1500;0090018000_14062023013840;1500.0
P170714201_0;14940;2500;2950;24000;1500;0090018000_14062023001478-0090018000_14062023001810-0090018000_14062023002371-0090018000_14062023003096-0090018000_14062023006982-0090018000_14062023008165-0090018000_14062023009981-0090018000_14062023011762-0090018000_14062023011921-0090018000_14062023011958;1500.0
P170714201_1;14940;2500;2950;24000;1500;0090018000_14062023001478-0090018000_14062023001810-0090018000_14062023002371-0090018000_14062023003096-0090018000_14062023006982-0090018000_14062023008165-0090018000_14062023009981-0090018000_14062023011762-0090018000_14062023011921-0090018000_14062023011958;1800.0
P170730111_0;14940;2500;2950;24000;1700;0090018000_14062023000104-0090018000_14062023000172-0090018000_14062023002013-0090018000_14062023002762-0090018000_14062023002993-0090018000_14062023003169-0090018000_14062023003983-0090018000_14062023006536-0090018000_14062023007887-0090018000_14062023008059-0090018000_14062023008590-0090018000_14062023008621-0090018000_14062023008838-0090018000_14062023008988-0090018000_14062023009258-0090018000_14062023010545-0090018000_14062023011123-0090018000_14062023011675-0090018000_14062023011917-0090018000_14062023012529-0090018000_14062023014413;1500.0
P170730111_1;14940;2500;2950;24000;1700;0090018000_14062023000104-0090018000_14062023000172-0090018000_14062023002013-0090018000_14062023002762-0090018000_14062023002993-0090018000_14062023003169-0090018000_14062023003983-0090018000_14062023006536-0090018000_14062023007887-0090018000_14062023008059-0090018000_14062023008590-0090018000_14062023008621-0090018000_14062023008838-0090018000_14062023008988-0090018000_14062023009258-0090018000_14062023010545-0090018000_14062023011123-0090018000_14062023011675-0090018000_14062023011917-0090018000_14062023012529-0090018000_14062023014413;1800.0
P170730113_0;14940;2500;2950;24000;1700;0090018000_14062023001083-0090018000_14062023001735-0090018000_14062023001995-0090018000_14062023002476-0090018000_14062023002597-0090018000_14062023002622-0090018000_14062023003484-0090018000_14062023003925-0090018000_14062023004296-0090018000_14062023004376-0090018000_14062023004760-0090018000_14062023004929-0090018000_14062023005014-0090018000_14062023006093-0090018000_14062023006577-0090018000_14062023007908-0090018000_14062023008321-0090018000_14062023008658-0090018000_14062023009177-0090018000_14062023009359-0090018000_14062023009787-0090018000_14062023009795-0090018000_14062023009825-0090018000_14062023009847-0090018000_14062023009865-0090018000_14062023010512-0090018000_14062023010621-0090018000_14062023010983-0090018000_14062023011642-0090018000_14062023011747-0090018000_14062023011811-0090018000_14062023011824-0090018000_14062023011915-0090018000_14062023012630-0090018000_14062023012777-0090018000_14062023013255-0090018000_14062023013505-0090018000_14062023013762-0090018000_14062023013872-0090018000_14062023013963-0090018000_14062023014415-0090018000_14062023014523-0090018000_14062023014759;1500.0
P170730113_1;14940;2500;2950;24000;1700;0090018000_14062023001083-0090018000_14062023001735-0090018000_14062023001995-0090018000_14062023002476-0090018000_14062023002597-0090018000_14062023002622-0090018000_14062023003484-0090018000_14062023003925-0090018000_14062023004296-0090018000_14062023004376-0090018000_14062023004760-0090018000_14062023004929-0090018000_14062023005014-0090018000_14062023006093-0090018000_14062023006577-0090018000_14062023007908-0090018000_14062023008321-0090018000_14062023008658-0090018000_14062023009177-0090018000_14062023009359-0090018000_14062023009787-0090018000_14062023009795-0090018000_14062023009825-0090018000_14062023009847-0090018000_14062023009865-0090018000_14062023010512-0090018000_14062023010621-0090018000_14062023010983-0090018000_14062023011642-0090018000_14062023011747-0090018000_14062023011811-0090018000_14062023011824-0090018000_14062023011915-0090018000_14062023012630-0090018000_14062023012777-0090018000_14062023013255-0090018000_14062023013505-0090018000_14062023013762-0090018000_14062023013872-0090018000_14062023013963-0090018000_14062023014415-0090018000_14062023014523-0090018000_14062023014759;1800.0
P170730117_0;14940;2500;2950;24000;1700;0090018000_14062023003190-0090018000_14062023004916-0090018000_14062023006954;1500.0
P170730117_1;14940;2500;2950;24000;1700;0090018000_14062023003190-0090018000_14062023004916-0090018000_14062023006954;1800.0
