ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188037705_0;13500;2440;3000;25000;1500;0090016200_03072022000054-0090016200_03072022001072-0090016200_03072022001348-0090016200_03072022002981-0090016200_03072022003908-0090016200_03072022006583-0090016200_03072022012065-0090016200_03072022014714-0090016200_03072022014837-0090016200_03072022015684-0090016200_03072022016395;1500.0
P188037705_1;13500;2440;3000;25000;1500;0090016200_03072022000054-0090016200_03072022001072-0090016200_03072022001348-0090016200_03072022002981-0090016200_03072022003908-0090016200_03072022006583-0090016200_03072022012065-0090016200_03072022014714-0090016200_03072022014837-0090016200_03072022015684-0090016200_03072022016395;1800.0
P188037705_2;13500;2440;3000;25000;1500;0090016200_03072022000054-0090016200_03072022001072-0090016200_03072022001348-0090016200_03072022002981-0090016200_03072022003908-0090016200_03072022006583-0090016200_03072022012065-0090016200_03072022014714-0090016200_03072022014837-0090016200_03072022015684-0090016200_03072022016395;1800.0
P188228401_0;13500;2440;3000;24000;1500;0090016200_03072022008782-0090016200_03072022008784-0090016200_03072022011594-0090016200_03072022013648;1500.0
P188228401_1;13500;2440;3000;24000;1500;0090016200_03072022008782-0090016200_03072022008784-0090016200_03072022011594-0090016200_03072022013648;1800.0
P188228403_0;13500;2440;3000;24000;1500;0090016200_03072022008782-0090016200_03072022008784-0090016200_03072022011594-0090016200_03072022013648;1500.0
P188228403_1;13500;2440;3000;24000;1500;0090016200_03072022008782-0090016200_03072022008784-0090016200_03072022011594-0090016200_03072022013648;1800.0
P189030401_0;13500;2440;3000;25000;1500;0090016200_03072022005324-0090016200_03072022005988;1500.0
P189030401_1;13500;2440;3000;25000;1500;0090016200_03072022005324-0090016200_03072022005988;1800.0
P189031101_0;13500;2440;3000;25000;1500;0090016200_03072022003322-0090016200_03072022003925-0090016200_03072022005925-0090016200_03072022012896;1500.0
P189031101_1;13500;2440;3000;25000;1500;0090016200_03072022003322-0090016200_03072022003925-0090016200_03072022005925-0090016200_03072022012896;1800.0
P189031101_2;13500;2440;3000;25000;1500;0090016200_03072022003322-0090016200_03072022003925-0090016200_03072022005925-0090016200_03072022012896;1800.0
P189031301_0;13500;2440;3000;25000;1500;0090016200_03072022000470-0090016200_03072022001836-0090016200_03072022002713-0090016200_03072022003499-0090016200_03072022003608-0090016200_03072022003921-0090016200_03072022004715-0090016200_03072022004878-0090016200_03072022005309-0090016200_03072022005746-0090016200_03072022006727-0090016200_03072022007213-0090016200_03072022007630-0090016200_03072022007732-0090016200_03072022008161-0090016200_03072022008233-0090016200_03072022008330-0090016200_03072022009762-0090016200_03072022009987-0090016200_03072022010644-0090016200_03072022010666-0090016200_03072022012606-0090016200_03072022013244-0090016200_03072022013352-0090016200_03072022014309-0090016200_03072022014382-0090016200_03072022014393-0090016200_03072022015724-0090016200_03072022015966-0090016200_03072022016262-0090016200_03072022016533;1500.0
P189031301_1;13500;2440;3000;25000;1500;0090016200_03072022000470-0090016200_03072022001836-0090016200_03072022002713-0090016200_03072022003499-0090016200_03072022003608-0090016200_03072022003921-0090016200_03072022004715-0090016200_03072022004878-0090016200_03072022005309-0090016200_03072022005746-0090016200_03072022006727-0090016200_03072022007213-0090016200_03072022007630-0090016200_03072022007732-0090016200_03072022008161-0090016200_03072022008233-0090016200_03072022008330-0090016200_03072022009762-0090016200_03072022009987-0090016200_03072022010644-0090016200_03072022010666-0090016200_03072022012606-0090016200_03072022013244-0090016200_03072022013352-0090016200_03072022014309-0090016200_03072022014382-0090016200_03072022014393-0090016200_03072022015724-0090016200_03072022015966-0090016200_03072022016262-0090016200_03072022016533;1800.0
P189031301_2;13500;2440;3000;25000;1500;0090016200_03072022000470-0090016200_03072022001836-0090016200_03072022002713-0090016200_03072022003499-0090016200_03072022003608-0090016200_03072022003921-0090016200_03072022004715-0090016200_03072022004878-0090016200_03072022005309-0090016200_03072022005746-0090016200_03072022006727-0090016200_03072022007213-0090016200_03072022007630-0090016200_03072022007732-0090016200_03072022008161-0090016200_03072022008233-0090016200_03072022008330-0090016200_03072022009762-0090016200_03072022009987-0090016200_03072022010644-0090016200_03072022010666-0090016200_03072022012606-0090016200_03072022013244-0090016200_03072022013352-0090016200_03072022014309-0090016200_03072022014382-0090016200_03072022014393-0090016200_03072022015724-0090016200_03072022015966-0090016200_03072022016262-0090016200_03072022016533;1800.0
P189033103_0;13500;2440;3000;25000;1500;0090016200_03072022001040-0090016200_03072022001208-0090016200_03072022001400-0090016200_03072022001811-0090016200_03072022002014-0090016200_03072022002188-0090016200_03072022006664-0090016200_03072022006943-0090016200_03072022007047-0090016200_03072022008456-0090016200_03072022008654-0090016200_03072022009309-0090016200_03072022010258-0090016200_03072022010544-0090016200_03072022010707-0090016200_03072022010733-0090016200_03072022012843-0090016200_03072022013482-0090016200_03072022013540-0090016200_03072022013973-0090016200_03072022014221-0090016200_03072022014237;1500.0
P189033103_1;13500;2440;3000;25000;1500;0090016200_03072022001040-0090016200_03072022001208-0090016200_03072022001400-0090016200_03072022001811-0090016200_03072022002014-0090016200_03072022002188-0090016200_03072022006664-0090016200_03072022006943-0090016200_03072022007047-0090016200_03072022008456-0090016200_03072022008654-0090016200_03072022009309-0090016200_03072022010258-0090016200_03072022010544-0090016200_03072022010707-0090016200_03072022010733-0090016200_03072022012843-0090016200_03072022013482-0090016200_03072022013540-0090016200_03072022013973-0090016200_03072022014221-0090016200_03072022014237;1800.0
