ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P306543007_0;13500;2440;2900;24500;1300;0091017300_26102022001554-0091017300_26102022001824-0091017300_26102022003625-0091017300_26102022003979-0091017300_26102022004202-0091017300_26102022004522-0091017300_26102022005357-0091017300_26102022005699-0091017300_26102022005707-0091017300_26102022006478-0091017300_26102022007036-0091017300_26102022007799-0091017300_26102022008082-0091017300_26102022008401-0091017300_26102022009982-0091017300_26102022010540-0091017300_26102022010667-0091017300_26102022011036-0091017300_26102022011263-0091017300_26102022011280-0091017300_26102022011545-0091017300_26102022011730-0091017300_26102022013224-0091017300_26102022013377;1500.0
P306543007_1;13500;2440;2900;24500;1300;0091017300_26102022001554-0091017300_26102022001824-0091017300_26102022003625-0091017300_26102022003979-0091017300_26102022004202-0091017300_26102022004522-0091017300_26102022005357-0091017300_26102022005699-0091017300_26102022005707-0091017300_26102022006478-0091017300_26102022007036-0091017300_26102022007799-0091017300_26102022008082-0091017300_26102022008401-0091017300_26102022009982-0091017300_26102022010540-0091017300_26102022010667-0091017300_26102022011036-0091017300_26102022011263-0091017300_26102022011280-0091017300_26102022011545-0091017300_26102022011730-0091017300_26102022013224-0091017300_26102022013377;1800.0
P306543009_0;13500;2440;2900;24500;1300;0091017300_26102022001267-0091017300_26102022013431;1500.0
P306543009_1;13500;2440;2900;24500;1300;0091017300_26102022001267-0091017300_26102022013431;1800.0
P307501101_0;13500;2440;3000;24000;1300;0091017300_26102022000041-0091017300_26102022000094-0091017300_26102022000544-0091017300_26102022001693-0091017300_26102022001896-0091017300_26102022002425-0091017300_26102022002584-0091017300_26102022002703-0091017300_26102022003647-0091017300_26102022003673-0091017300_26102022004102-0091017300_26102022004143-0091017300_26102022004496-0091017300_26102022005320-0091017300_26102022005365-0091017300_26102022005683-0091017300_26102022005723-0091017300_26102022006279-0091017300_26102022006457-0091017300_26102022006498-0091017300_26102022007989-0091017300_26102022008075-0091017300_26102022008290-0091017300_26102022008935-0091017300_26102022009158-0091017300_26102022009381-0091017300_26102022009561-0091017300_26102022010402-0091017300_26102022011084-0091017300_26102022011264-0091017300_26102022011353-0091017300_26102022011395-0091017300_26102022011912-0091017300_26102022012552-0091017300_26102022012572-0091017300_26102022012981-0091017300_26102022013372-0091017300_26102022013535-0091017300_26102022013837-0091017300_26102022013892;1500.0
P307501101_1;13500;2440;3000;24000;1300;0091017300_26102022000041-0091017300_26102022000094-0091017300_26102022000544-0091017300_26102022001693-0091017300_26102022001896-0091017300_26102022002425-0091017300_26102022002584-0091017300_26102022002703-0091017300_26102022003647-0091017300_26102022003673-0091017300_26102022004102-0091017300_26102022004143-0091017300_26102022004496-0091017300_26102022005320-0091017300_26102022005365-0091017300_26102022005683-0091017300_26102022005723-0091017300_26102022006279-0091017300_26102022006457-0091017300_26102022006498-0091017300_26102022007989-0091017300_26102022008075-0091017300_26102022008290-0091017300_26102022008935-0091017300_26102022009158-0091017300_26102022009381-0091017300_26102022009561-0091017300_26102022010402-0091017300_26102022011084-0091017300_26102022011264-0091017300_26102022011353-0091017300_26102022011395-0091017300_26102022011912-0091017300_26102022012552-0091017300_26102022012572-0091017300_26102022012981-0091017300_26102022013372-0091017300_26102022013535-0091017300_26102022013837-0091017300_26102022013892;1800.0
P307520201_0;13500;2440;2600;25000;1300;0091017300_26102022000097-0091017300_26102022001173-0091017300_26102022001201-0091017300_26102022002253-0091017300_26102022003040-0091017300_26102022004854-0091017300_26102022005406-0091017300_26102022006274-0091017300_26102022007011-0091017300_26102022007522-0091017300_26102022008638-0091017300_26102022009388-0091017300_26102022009841-0091017300_26102022011935-0091017300_26102022012387-0091017300_26102022013065-0091017300_26102022014072;1500.0
P307520201_1;13500;2440;2600;25000;1300;0091017300_26102022000097-0091017300_26102022001173-0091017300_26102022001201-0091017300_26102022002253-0091017300_26102022003040-0091017300_26102022004854-0091017300_26102022005406-0091017300_26102022006274-0091017300_26102022007011-0091017300_26102022007522-0091017300_26102022008638-0091017300_26102022009388-0091017300_26102022009841-0091017300_26102022011935-0091017300_26102022012387-0091017300_26102022013065-0091017300_26102022014072;1800.0
P307522501_0;13500;2440;2900;24000;1300;0091017300_26102022000293-0091017300_26102022001735-0091017300_26102022002701-0091017300_26102022003138-0091017300_26102022003340-0091017300_26102022004236-0091017300_26102022005020-0091017300_26102022005243-0091017300_26102022006029-0091017300_26102022006243-0091017300_26102022007125-0091017300_26102022007182-0091017300_26102022007894-0091017300_26102022008050-0091017300_26102022008501-0091017300_26102022009061-0091017300_26102022010028-0091017300_26102022010971-0091017300_26102022011452-0091017300_26102022011787-0091017300_26102022011856-0091017300_26102022013653;1500.0
P307522501_1;13500;2440;2900;24000;1300;0091017300_26102022000293-0091017300_26102022001735-0091017300_26102022002701-0091017300_26102022003138-0091017300_26102022003340-0091017300_26102022004236-0091017300_26102022005020-0091017300_26102022005243-0091017300_26102022006029-0091017300_26102022006243-0091017300_26102022007125-0091017300_26102022007182-0091017300_26102022007894-0091017300_26102022008050-0091017300_26102022008501-0091017300_26102022009061-0091017300_26102022010028-0091017300_26102022010971-0091017300_26102022011452-0091017300_26102022011787-0091017300_26102022011856-0091017300_26102022013653;1800.0
P307532701_0;13500;2440;2900;24500;1300;0091017300_26102022000221-0091017300_26102022000779-0091017300_26102022003225-0091017300_26102022003685-0091017300_26102022003824-0091017300_26102022005553-0091017300_26102022005742-0091017300_26102022008125-0091017300_26102022010517-0091017300_26102022012494-0091017300_26102022012623-0091017300_26102022013392;1500.0
P307532701_1;13500;2440;2900;24500;1300;0091017300_26102022000221-0091017300_26102022000779-0091017300_26102022003225-0091017300_26102022003685-0091017300_26102022003824-0091017300_26102022005553-0091017300_26102022005742-0091017300_26102022008125-0091017300_26102022010517-0091017300_26102022012494-0091017300_26102022012623-0091017300_26102022013392;1800.0
P307543007_0;13500;2440;2900;24500;1300;0091017300_26102022000302-0091017300_26102022000443-0091017300_26102022005516-0091017300_26102022005973-0091017300_26102022006267-0091017300_26102022006351-0091017300_26102022007882-0091017300_26102022009012-0091017300_26102022010817-0091017300_26102022012123-0091017300_26102022012353-0091017300_26102022013830;1500.0
P307543007_1;13500;2440;2900;24500;1300;0091017300_26102022000302-0091017300_26102022000443-0091017300_26102022005516-0091017300_26102022005973-0091017300_26102022006267-0091017300_26102022006351-0091017300_26102022007882-0091017300_26102022009012-0091017300_26102022010817-0091017300_26102022012123-0091017300_26102022012353-0091017300_26102022013830;1800.0
P307543009_0;13500;2440;2900;24500;1300;0091017300_26102022000457-0091017300_26102022000968-0091017300_26102022001824-0091017300_26102022003979-0091017300_26102022004202-0091017300_26102022004522-0091017300_26102022005133-0091017300_26102022005357-0091017300_26102022005699-0091017300_26102022006478-0091017300_26102022007036-0091017300_26102022007799-0091017300_26102022007950-0091017300_26102022008082-0091017300_26102022008417-0091017300_26102022009219-0091017300_26102022009982-0091017300_26102022010540-0091017300_26102022010662-0091017300_26102022010667-0091017300_26102022011263-0091017300_26102022011280-0091017300_26102022011411-0091017300_26102022011545-0091017300_26102022011730-0091017300_26102022013149-0091017300_26102022013224-0091017300_26102022013377;1500.0
