ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090018000_08062023000001;1;1200;1000;750;45;106.03;GERB--1213_1200_1000;100;none;P220730301_0-P220730301_1-P219730301_0-P219730301_1-P219730301_2;0-0-2-2-2
0090018000_08062023000002;3;1200;1000;975;45;129.62;GERB--1213_1200_1000;100;none;P173752701_0-P173752701_1-P173752701_2-P173770401_0-P173770401_1-P172752701_0-P172752701_1-P172752701_2-P172770401_0-P172770401_1-P172770403_0-P172770403_1;0-0-0-0-0-1-1-1-1-1-1-1
0090018000_08062023000003;3;1200;1000;975;45;329.77;GERB--1213_1200_1000;100;none;P222721701_0-P222721701_1-P221721701_0-P221721701_1-P221731005_0-P221731005_1;0-0-7-7-7-7
0090018000_08062023000004;4;1200;1000;975;45;139.98;GERB--1213_1200_1000;100;none;P213730105_0-P213730105_1-P212730113_0-P212730113_1;0-0-2-2
0090018000_08062023000005;20;1200;1000;975;45;143.4;GERB--1213_1200_1000;100;none;P187770405_0-P187770405_1-P186770405_0-P186770405_1;0-0-1-1
0090018000_08062023000006;1;1200;1000;975;45;134.92;GERB--1213_1200_1000;100;none;P179730301_0-P179730301_1-P179730305_0-P179730305_1-P178722401_0-P178722401_1-P178722401_2-P178730301_0-P178730301_1-P178730301_2-P178730303_0-P178730303_1;0-0-0-0-1-1-1-1-1-1-1-1
0090018000_08062023000007;1;1200;1000;459;0;72.7;GERB--3551_1200_1000;100;none;P180730401_0-P180730401_1-P180730403_0-P180730403_1-P179730401_0-P179730401_1-P179730403_0-P179730403_1-P179730405_0-P179730405_1-P179730407_0-P179730407_1-P178721901_0-P178721901_1-P178730401_0-P178730401_1-P178730403_0-P178730403_1-P178730405_0-P178730405_1-P178730407_0;0-0-0-0-11-11-11-11-11-11-11-11-22-22-22-22-22-22-22-22-22
0090018000_08062023000008;6;1200;1000;975;45;135.804;GERB--1213_1200_1000;100;none;P180752701_0-P180752701_1-P179752701_0-P179752701_1-P179752701_2-P179770401_0-P179770401_1-P179770403_0-P179770403_1;0-0-1-1-1-1-1-1-1
0090018000_08062023000009;1;1200;1000;975;45;134.82;GERB--1213_1200_1000;100;none;P185730105_0-P185730105_1-P184730113_0-P184730113_1;0-0-2-2
0090018000_08062023000010;1;1200;1000;359;0;97.26;GERB--3551_1200_1000;100;none;P214716105_0-P214716105_1;0-0
0090018000_08062023000011;1;1600;1200;930;45;364.84;GERB--1613_1600_1200;100;none;P198731005_0-P198731005_1-P198731005_2-P195721701_0-P195721701_1-P195731005_0-P195731005_1;0-0-0-27-27-27-27
0090018000_08062023000012;1;1600;1200;930;45;663.22;GERB--1613_1600_1200;100;none;P194721701_0-P194721701_1-P193721701_0-P193721701_1-P193731005_0-P193731005_1;0-0-15-15-15-15
0090018000_08062023000013;1;1200;1000;459;0;37.35;GERB--3551_1200_1000;100;none;P230730301_0-P230730301_1-P230730301_2-P229730301_0-P229730301_1;0-0-0-11-11
0090018000_08062023000014;31;1800;1400;1020;45;201.008;GERB--0343_1800_1400;3;none;P208730801_0-P208730801_1-P208730801_2-P206730801_0-P206730801_1;0-0-0-8-8
0090018000_08062023000015;1;1200;1000;459;0;25.25;GERB--3551_1200_1000;100;none;P185730301_0-P185730301_1-P184730301_0-P184730301_1-P184730301_2;0-0-3-3-3
