ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P187543007_0;13500;2440;2900;24500;1300;0091017300_03072022000524-0091017300_03072022000541-0091017300_03072022000619-0091017300_03072022001195-0091017300_03072022002171-0091017300_03072022003466-0091017300_03072022003609-0091017300_03072022004643-0091017300_03072022005383-0091017300_03072022006462-0091017300_03072022007099-0091017300_03072022012062-0091017300_03072022012944-0091017300_03072022014832;1500.0
P187543007_1;13500;2440;2900;24500;1300;0091017300_03072022000524-0091017300_03072022000541-0091017300_03072022000619-0091017300_03072022001195-0091017300_03072022002171-0091017300_03072022003466-0091017300_03072022003609-0091017300_03072022004643-0091017300_03072022005383-0091017300_03072022006462-0091017300_03072022007099-0091017300_03072022012062-0091017300_03072022012944-0091017300_03072022014832;1800.0
P187543009_0;13500;2440;2900;24500;1300;0091017300_03072022000274-0091017300_03072022000534-0091017300_03072022000591-0091017300_03072022000671-0091017300_03072022001653-0091017300_03072022001775-0091017300_03072022003512-0091017300_03072022003611-0091017300_03072022004555-0091017300_03072022005051-0091017300_03072022005239-0091017300_03072022005479-0091017300_03072022006652-0091017300_03072022007483-0091017300_03072022007644-0091017300_03072022007720-0091017300_03072022008169-0091017300_03072022009038-0091017300_03072022009077-0091017300_03072022009608-0091017300_03072022009916-0091017300_03072022009974-0091017300_03072022010099-0091017300_03072022010217-0091017300_03072022010305-0091017300_03072022010652-0091017300_03072022010774-0091017300_03072022011183-0091017300_03072022011793-0091017300_03072022011821-0091017300_03072022012165-0091017300_03072022012519-0091017300_03072022012892-0091017300_03072022012918-0091017300_03072022012982-0091017300_03072022014151-0091017300_03072022014223;1500.0
P187543009_1;13500;2440;2900;24500;1300;0091017300_03072022000274-0091017300_03072022000534-0091017300_03072022000591-0091017300_03072022000671-0091017300_03072022001653-0091017300_03072022001775-0091017300_03072022003512-0091017300_03072022003611-0091017300_03072022004555-0091017300_03072022005051-0091017300_03072022005239-0091017300_03072022005479-0091017300_03072022006652-0091017300_03072022007483-0091017300_03072022007644-0091017300_03072022007720-0091017300_03072022008169-0091017300_03072022009038-0091017300_03072022009077-0091017300_03072022009608-0091017300_03072022009916-0091017300_03072022009974-0091017300_03072022010099-0091017300_03072022010217-0091017300_03072022010305-0091017300_03072022010652-0091017300_03072022010774-0091017300_03072022011183-0091017300_03072022011793-0091017300_03072022011821-0091017300_03072022012165-0091017300_03072022012519-0091017300_03072022012892-0091017300_03072022012918-0091017300_03072022012982-0091017300_03072022014151-0091017300_03072022014223;1800.0
P188501101_0;13500;2440;3000;24000;1300;0091017300_03072022000143-0091017300_03072022000271-0091017300_03072022001191-0091017300_03072022001664-0091017300_03072022001851-0091017300_03072022001893-0091017300_03072022002164-0091017300_03072022002970-0091017300_03072022003035-0091017300_03072022003243-0091017300_03072022003662-0091017300_03072022003720-0091017300_03072022004224-0091017300_03072022004247-0091017300_03072022004691-0091017300_03072022005026-0091017300_03072022005797-0091017300_03072022005865-0091017300_03072022005898-0091017300_03072022006199-0091017300_03072022006316-0091017300_03072022007038-0091017300_03072022007551-0091017300_03072022007572-0091017300_03072022007679-0091017300_03072022008685-0091017300_03072022009228-0091017300_03072022009535-0091017300_03072022009678-0091017300_03072022009862-0091017300_03072022009884-0091017300_03072022010233-0091017300_03072022010582-0091017300_03072022010587-0091017300_03072022010603-0091017300_03072022010660-0091017300_03072022010733-0091017300_03072022010845-0091017300_03072022011358-0091017300_03072022012208-0091017300_03072022012303-0091017300_03072022013150-0091017300_03072022013403-0091017300_03072022013988-0091017300_03072022014013-0091017300_03072022014033-0091017300_03072022014402-0091017300_03072022014449-0091017300_03072022014917;1500.0
P188501101_1;13500;2440;3000;24000;1300;0091017300_03072022000143-0091017300_03072022000271-0091017300_03072022001191-0091017300_03072022001664-0091017300_03072022001851-0091017300_03072022001893-0091017300_03072022002164-0091017300_03072022002970-0091017300_03072022003035-0091017300_03072022003243-0091017300_03072022003662-0091017300_03072022003720-0091017300_03072022004224-0091017300_03072022004247-0091017300_03072022004691-0091017300_03072022005026-0091017300_03072022005797-0091017300_03072022005865-0091017300_03072022005898-0091017300_03072022006199-0091017300_03072022006316-0091017300_03072022007038-0091017300_03072022007551-0091017300_03072022007572-0091017300_03072022007679-0091017300_03072022008685-0091017300_03072022009228-0091017300_03072022009535-0091017300_03072022009678-0091017300_03072022009862-0091017300_03072022009884-0091017300_03072022010233-0091017300_03072022010582-0091017300_03072022010587-0091017300_03072022010603-0091017300_03072022010660-0091017300_03072022010733-0091017300_03072022010845-0091017300_03072022011358-0091017300_03072022012208-0091017300_03072022012303-0091017300_03072022013150-0091017300_03072022013403-0091017300_03072022013988-0091017300_03072022014013-0091017300_03072022014033-0091017300_03072022014402-0091017300_03072022014449-0091017300_03072022014917;1800.0
P188520201_0;13500;2440;2600;25000;1300;0091017300_03072022000101-0091017300_03072022000115-0091017300_03072022001004-0091017300_03072022002136-0091017300_03072022003047-0091017300_03072022003100-0091017300_03072022004039-0091017300_03072022004291-0091017300_03072022005569-0091017300_03072022005847-0091017300_03072022005924-0091017300_03072022006605-0091017300_03072022008411-0091017300_03072022008754-0091017300_03072022008903-0091017300_03072022009790-0091017300_03072022012784-0091017300_03072022013093;1500.0
P188520201_1;13500;2440;2600;25000;1300;0091017300_03072022000101-0091017300_03072022000115-0091017300_03072022001004-0091017300_03072022002136-0091017300_03072022003047-0091017300_03072022003100-0091017300_03072022004039-0091017300_03072022004291-0091017300_03072022005569-0091017300_03072022005847-0091017300_03072022005924-0091017300_03072022006605-0091017300_03072022008411-0091017300_03072022008754-0091017300_03072022008903-0091017300_03072022009790-0091017300_03072022012784-0091017300_03072022013093;1800.0
P188543007_0;13500;2440;2900;24500;1300;0091017300_03072022000524-0091017300_03072022000541-0091017300_03072022001195-0091017300_03072022002171-0091017300_03072022003466-0091017300_03072022003609-0091017300_03072022003723-0091017300_03072022004643-0091017300_03072022005383-0091017300_03072022006462-0091017300_03072022007099-0091017300_03072022010500-0091017300_03072022012511-0091017300_03072022012944-0091017300_03072022014832-0091017300_03072022014938;1500.0
P188543007_1;13500;2440;2900;24500;1300;0091017300_03072022000524-0091017300_03072022000541-0091017300_03072022001195-0091017300_03072022002171-0091017300_03072022003466-0091017300_03072022003609-0091017300_03072022003723-0091017300_03072022004643-0091017300_03072022005383-0091017300_03072022006462-0091017300_03072022007099-0091017300_03072022010500-0091017300_03072022012511-0091017300_03072022012944-0091017300_03072022014832-0091017300_03072022014938;1800.0
P188543009_0;13500;2440;2900;24500;1300;0091017300_03072022000017-0091017300_03072022000274-0091017300_03072022000534-0091017300_03072022000671-0091017300_03072022000904-0091017300_03072022001775-0091017300_03072022003611-0091017300_03072022004249-0091017300_03072022004555-0091017300_03072022005051-0091017300_03072022005257-0091017300_03072022005479-0091017300_03072022006577-0091017300_03072022006652-0091017300_03072022007483-0091017300_03072022007644-0091017300_03072022007720-0091017300_03072022008169-0091017300_03072022008773-0091017300_03072022009038-0091017300_03072022009077-0091017300_03072022009134-0091017300_03072022009608-0091017300_03072022009916-0091017300_03072022009974-0091017300_03072022010099-0091017300_03072022010217-0091017300_03072022010305-0091017300_03072022011183-0091017300_03072022011793-0091017300_03072022011821-0091017300_03072022012165-0091017300_03072022012519-0091017300_03072022012892-0091017300_03072022012918-0091017300_03072022012982-0091017300_03072022013480-0091017300_03072022014111-0091017300_03072022014151-0091017300_03072022014315;1500.0
P188543009_1;13500;2440;2900;24500;1300;0091017300_03072022000017-0091017300_03072022000274-0091017300_03072022000534-0091017300_03072022000671-0091017300_03072022000904-0091017300_03072022001775-0091017300_03072022003611-0091017300_03072022004249-0091017300_03072022004555-0091017300_03072022005051-0091017300_03072022005257-0091017300_03072022005479-0091017300_03072022006577-0091017300_03072022006652-0091017300_03072022007483-0091017300_03072022007644-0091017300_03072022007720-0091017300_03072022008169-0091017300_03072022008773-0091017300_03072022009038-0091017300_03072022009077-0091017300_03072022009134-0091017300_03072022009608-0091017300_03072022009916-0091017300_03072022009974-0091017300_03072022010099-0091017300_03072022010217-0091017300_03072022010305-0091017300_03072022011183-0091017300_03072022011793-0091017300_03072022011821-0091017300_03072022012165-0091017300_03072022012519-0091017300_03072022012892-0091017300_03072022012918-0091017300_03072022012982-0091017300_03072022013480-0091017300_03072022014111-0091017300_03072022014151-0091017300_03072022014315;1800.0
P188546301_0;13500;2440;2800;24500;1300;0091017300_03072022004467-0091017300_03072022005005-0091017300_03072022006527-0091017300_03072022007592-0091017300_03072022008686-0091017300_03072022009125-0091017300_03072022009191-0091017300_03072022009842-0091017300_03072022009910-0091017300_03072022010058-0091017300_03072022010917-0091017300_03072022010958-0091017300_03072022011614-0091017300_03072022011898-0091017300_03072022012966-0091017300_03072022015068;1500.0
P188546301_1;13500;2440;2800;24500;1300;0091017300_03072022004467-0091017300_03072022005005-0091017300_03072022006527-0091017300_03072022007592-0091017300_03072022008686-0091017300_03072022009125-0091017300_03072022009191-0091017300_03072022009842-0091017300_03072022009910-0091017300_03072022010058-0091017300_03072022010917-0091017300_03072022010958-0091017300_03072022011614-0091017300_03072022011898-0091017300_03072022012966-0091017300_03072022015068;1800.0
P188546303_0;13500;2440;2800;24500;1300;0091017300_03072022004467-0091017300_03072022005005-0091017300_03072022006527-0091017300_03072022007592-0091017300_03072022009125-0091017300_03072022009191-0091017300_03072022009842-0091017300_03072022009910-0091017300_03072022010058-0091017300_03072022010917-0091017300_03072022010958-0091017300_03072022011614-0091017300_03072022011898-0091017300_03072022015068;1500.0
P188546303_1;13500;2440;2800;24500;1300;0091017300_03072022004467-0091017300_03072022005005-0091017300_03072022006527-0091017300_03072022007592-0091017300_03072022009125-0091017300_03072022009191-0091017300_03072022009842-0091017300_03072022009910-0091017300_03072022010058-0091017300_03072022010917-0091017300_03072022010958-0091017300_03072022011614-0091017300_03072022011898-0091017300_03072022015068;1800.0
P188590903_0;13500;2440;2600;24000;1300;0091017300_03072022000408-0091017300_03072022001747-0091017300_03072022001838-0091017300_03072022003401-0091017300_03072022003725-0091017300_03072022004501-0091017300_03072022004847-0091017300_03072022007198-0091017300_03072022007713-0091017300_03072022007778-0091017300_03072022008116-0091017300_03072022008590-0091017300_03072022008672-0091017300_03072022008683-0091017300_03072022009729-0091017300_03072022010381-0091017300_03072022010787-0091017300_03072022010914-0091017300_03072022011434-0091017300_03072022011822-0091017300_03072022012051-0091017300_03072022012104-0091017300_03072022012732-0091017300_03072022013107-0091017300_03072022013185-0091017300_03072022013310-0091017300_03072022014195;1500.0
