ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090017100_26102022000001;4;1600;1200;930;45;251.0;GERB--1613_1600_1200;100;none;P327051301_0-P327051301_1-P327051301_2-P327051315_0-P327051315_1-P326051301_0-P326051301_1-P326051301_2-P326051313_0-P326051313_1-P325051301_0-P325051301_1-P325051311_0-P325051311_1;0-0-0-0-0-50-50-50-50-50-100-100-100-100
0090017100_26102022000002;2;1200;1000;750;45;310.5;GERB--1213_1200_1000;100;none;P339235201_0-P339235201_1-P334235201_0-P334235201_1-P334235201_2-P332235201_0-P332235201_1;0-0-175-175-175-245-245
0090017100_26102022000003;1;780;570;478;47;63.96;GERB--3195_780_570;4;widthwise;P353157601_0-P353157601_1-P353157601_2-P349157607_0-P349157607_1-P349157607_2;0-0-0-20-20-20
0090017100_26102022000004;1;1206;1010;285;0;152.7;GERB--0528_1206_1010;100;none;P349051103_0-P349051103_1-P349051103_2-P348051101_0-P348051101_1-P348051101_2-P348051115_0-P348051115_1-P347051103_0-P347051103_1-P347051103_2-P347051113_0-P347051113_1;0-0-0-60-60-60-60-60-120-120-120-120-120
0090017100_26102022000005;1;1600;1200;930;45;188.704;GERB--1613_1600_1200;100;none;P328159507_0-P328159507_1-P328159507_2-P327159505_0-P327159505_1-P327159505_2-P326159503_0-P326159503_1-P326159503_2-P325159501_0-P325159501_1-P325159501_2-P325159501_3;0-0-0-30-30-30-60-60-60-90-90-90-90
0090017100_26102022000006;1;1206;1010;785;0;416.6;GERB--0528_1206_1010;100;none;P320051705_0-P320051705_1-P320051705_2-P319051703_0-P319051703_1-P319051703_2;0-0-0-420-420-420
0090017100_26102022000007;3;1340;1200;900;45;275.76;GERB--0910_1340_1200;100;none;P332150401_0-P332150401_1-P332150401_2-P328150407_0-P328150407_1-P327150405_0-P327150405_1;0-0-0-360-360-450-450
0090017100_26102022000008;1;1206;1010;485;0;53.0;GERB--0528_1206_1010;100;none;P313235201_0-P313235201_1-P311235201_0-P311235201_1;0-0-40-40
0090017100_26102022000009;2;1206;1010;485;0;55.328;GERB--0528_1206_1010;100;none;P342155407_0-P342155407_1-P342155407_2;0-0-0
0090017100_26102022000010;6;2000;1200;1490;45;449.482;GERB--0121_2000_1200;100;none;P320154705_0-P320154705_1-P319154701_0-P319154701_1-P318154705_0-P318154705_1-P318154705_2;0-0-30-30-60-60-60
