ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188063501_0;13500;2440;2600;25000;1500;0090016900_03072022002522-0090016900_03072022002790-0090016900_03072022005560-0090016900_03072022005629-0090016900_03072022007308;1500.0
P188063501_1;13500;2440;2600;25000;1500;0090016900_03072022002522-0090016900_03072022002790-0090016900_03072022005560-0090016900_03072022005629-0090016900_03072022007308;1800.0
P188064203_0;13500;2440;3000;25000;1500;0090016900_03072022000395-0090016900_03072022003830-0090016900_03072022004007-0090016900_03072022005503-0090016900_03072022005552-0090016900_03072022006180-0090016900_03072022006863-0090016900_03072022007400-0090016900_03072022008195-0090016900_03072022010810-0090016900_03072022010901-0090016900_03072022011505-0090016900_03072022011641-0090016900_03072022012585-0090016900_03072022014483;1500.0
P188064203_1;13500;2440;3000;25000;1500;0090016900_03072022000395-0090016900_03072022003830-0090016900_03072022004007-0090016900_03072022005503-0090016900_03072022005552-0090016900_03072022006180-0090016900_03072022006863-0090016900_03072022007400-0090016900_03072022008195-0090016900_03072022010810-0090016900_03072022010901-0090016900_03072022011505-0090016900_03072022011641-0090016900_03072022012585-0090016900_03072022014483;1800.0
P188064203_2;13500;2440;3000;25000;1500;0090016900_03072022000395-0090016900_03072022003830-0090016900_03072022004007-0090016900_03072022005503-0090016900_03072022005552-0090016900_03072022006180-0090016900_03072022006863-0090016900_03072022007400-0090016900_03072022008195-0090016900_03072022010810-0090016900_03072022010901-0090016900_03072022011505-0090016900_03072022011641-0090016900_03072022012585-0090016900_03072022014483;1800.0
P188064803_0;13500;2440;3000;25000;1500;0090016900_03072022000147-0090016900_03072022001729-0090016900_03072022006278-0090016900_03072022007569-0090016900_03072022011618;1500.0
P188064803_1;13500;2440;3000;25000;1500;0090016900_03072022000147-0090016900_03072022001729-0090016900_03072022006278-0090016900_03072022007569-0090016900_03072022011618;1800.0
P188065103_0;13500;2440;3000;25000;1500;0090016900_03072022003372-0090016900_03072022004769-0090016900_03072022008099-0090016900_03072022009435-0090016900_03072022009530-0090016900_03072022009783-0090016900_03072022010583-0090016900_03072022011410-0090016900_03072022013931;1500.0
P188065103_1;13500;2440;3000;25000;1500;0090016900_03072022003372-0090016900_03072022004769-0090016900_03072022008099-0090016900_03072022009435-0090016900_03072022009530-0090016900_03072022009783-0090016900_03072022010583-0090016900_03072022011410-0090016900_03072022013931;1800.0
P188069701_0;13500;2440;3000;25000;1500;0090016900_03072022001265-0090016900_03072022001999-0090016900_03072022009899-0090016900_03072022011367-0090016900_03072022011760-0090016900_03072022012165-0090016900_03072022013405;1500.0
P188069701_1;13500;2440;3000;25000;1500;0090016900_03072022001265-0090016900_03072022001999-0090016900_03072022009899-0090016900_03072022011367-0090016900_03072022011760-0090016900_03072022012165-0090016900_03072022013405;1800.0
P188241203_0;13500;2440;2900;24000;1500;0090016900_03072022000122-0090016900_03072022002147-0090016900_03072022003097-0090016900_03072022004218-0090016900_03072022007519-0090016900_03072022010654;1500.0
P188241203_1;13500;2440;2900;24000;1500;0090016900_03072022000122-0090016900_03072022002147-0090016900_03072022003097-0090016900_03072022004218-0090016900_03072022007519-0090016900_03072022010654;1800.0
P189060705_0;13500;2440;3000;25000;1500;0090016900_03072022000171-0090016900_03072022000436-0090016900_03072022000612-0090016900_03072022001390-0090016900_03072022002183-0090016900_03072022002268-0090016900_03072022002505-0090016900_03072022002688-0090016900_03072022003242-0090016900_03072022003926-0090016900_03072022004208-0090016900_03072022004440-0090016900_03072022004831-0090016900_03072022007331-0090016900_03072022007353-0090016900_03072022007393-0090016900_03072022007460-0090016900_03072022007956-0090016900_03072022008014-0090016900_03072022008017-0090016900_03072022008684-0090016900_03072022009242-0090016900_03072022009295-0090016900_03072022009392-0090016900_03072022009736-0090016900_03072022010144-0090016900_03072022010372-0090016900_03072022010489-0090016900_03072022011051-0090016900_03072022011813-0090016900_03072022012370;1500.0
P189060705_1;13500;2440;3000;25000;1500;0090016900_03072022000171-0090016900_03072022000436-0090016900_03072022000612-0090016900_03072022001390-0090016900_03072022002183-0090016900_03072022002268-0090016900_03072022002505-0090016900_03072022002688-0090016900_03072022003242-0090016900_03072022003926-0090016900_03072022004208-0090016900_03072022004440-0090016900_03072022004831-0090016900_03072022007331-0090016900_03072022007353-0090016900_03072022007393-0090016900_03072022007460-0090016900_03072022007956-0090016900_03072022008014-0090016900_03072022008017-0090016900_03072022008684-0090016900_03072022009242-0090016900_03072022009295-0090016900_03072022009392-0090016900_03072022009736-0090016900_03072022010144-0090016900_03072022010372-0090016900_03072022010489-0090016900_03072022011051-0090016900_03072022011813-0090016900_03072022012370;1800.0
P189061001_0;13500;2440;3000;25000;1500;0090016900_03072022006216-0090016900_03072022010611;1500.0
P189061001_1;13500;2440;3000;25000;1500;0090016900_03072022006216-0090016900_03072022010611;1800.0
