ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017300_26102022000001;3;1200;1000;975;45;242.874;GERB--1213_1200_1000;100;none;P314570201_0-P314570201_1-P314570203_0-P313570201_0-P313570201_1-P312570201_0-P312570201_1-P311570201_0;0-0-0-11-11-22-22-33
0091017300_26102022000002;4;1200;1000;975;45;121.86;GERB--1213_1200_1000;100;none;P308521201_0-P308521201_1-P308521201_2;0-0-0
0091017300_26102022000003;1;1206;1010;485;0;284.2;GERB--0528_1206_1010;100;none;P332512103_0-P332512103_1-P329512103_0-P329512103_1-P327512103_0-P327512103_1-P327512103_2;0-0-90-90-150-150-150
0091017300_26102022000004;1;1200;1000;930;45;898.0;GERB--1213_1200_1000;100;none;P326647501_0-P326647501_1-P321647501_0-P321647501_1-P321647501_2;0-0-60-60-60
0091017300_26102022000005;2;1200;1000;975;45;1115.075;GERB--1213_1200_1000;100;none;P320512103_0-P320512103_1-P320512103_2-P319512103_0-P319512103_1-P318512103_0-P318512103_1-P315512103_0-P315512103_1;0-0-0-16-16-32-32-80-80
0091017300_26102022000006;1;1206;1010;385;0;140.9;GERB--0528_1206_1010;100;none;P313300803_0-P313300803_1;0-0
0091017300_26102022000007;1;1200;1000;975;45;161.4;GERB--1213_1200_1000;100;none;P328566505_0-P328566505_1-P326566505_0-P326566505_1-P325566505_0-P325566505_1;0-0-24-24-36-36
0091017300_26102022000008;3;1600;1200;930;45;203.26;GERB--1613_1600_1200;100;widthwise;P328512201_0-P328512201_1-P326512201_0-P326512201_1-P326512201_2-P325512201_0-P325512201_1;0-0-14-14-14-21-21
0091017300_26102022000009;12;1600;1200;930;45;332.344;GERB--1613_1600_1200;100;widthwise;P327501607_0-P327501607_1-P326501607_0-P326501607_1-P325501601_0-P325501601_1-P325501601_2-P325501607_0-P325501607_1-P322501607_0-P322501607_1;0-0-8-8-16-16-16-16-16-40-40
0091017300_26102022000010;1;1206;1010;985;0;182.7;GERB--0528_1206_1010;100;none;P327646501_0-P327646501_1-P325646501_0-P325646501_1-P322646501_0-P322646501_1;0-0-78-78-195-195
0091017300_26102022000011;1;1200;1000;750;45;331.0;GERB--1213_1200_1000;100;none;P343648601_0-P343648601_1-P341648601_0-P341648601_1-P339648601_0-P339648601_1-P339648601_2-P336648601_0-P336648601_1;0-0-12-12-24-24-24-42-42
0091017300_26102022000012;4;1600;1200;750;45;168.0;GERB--1613_1600_1200;100;none;P327543007_0-P327543007_1-P326543009_0-P326543009_1-P325543009_0-P325543009_1;0-0-4-4-8-8
0091017300_26102022000013;3;1200;1000;975;45;427.8;GERB--1213_1200_1000;100;none;P353512101_0-P353512101_1-P353512101_2-P350512101_0-P350512101_1-P349512101_0-P349512101_1-P349512101_2-P348512101_0-P348512101_1-P348512101_2;0-0-0-18-18-24-24-24-30-30-30
