ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P307402703_0;13500;2440;2600;24000;1500;0090012500_26102022000140-0090012500_26102022000230-0090012500_26102022000280-0090012500_26102022000391-0090012500_26102022000488-0090012500_26102022000514-0090012500_26102022000797-0090012500_26102022000879-0090012500_26102022001015-0090012500_26102022001215-0090012500_26102022001246-0090012500_26102022001399-0090012500_26102022001419;1500.0
P307402703_1;13500;2440;2600;24000;1500;0090012500_26102022000140-0090012500_26102022000230-0090012500_26102022000280-0090012500_26102022000391-0090012500_26102022000488-0090012500_26102022000514-0090012500_26102022000797-0090012500_26102022000879-0090012500_26102022001015-0090012500_26102022001215-0090012500_26102022001246-0090012500_26102022001399-0090012500_26102022001419;1800.0
P308404901_0;13500;2440;2900;24000;1500;0090012500_26102022000070-0090012500_26102022000434-0090012500_26102022000492-0090012500_26102022000826-0090012500_26102022000987-0090012500_26102022001123-0090012500_26102022001245;1500.0
P308404901_1;13500;2440;2900;24000;1500;0090012500_26102022000070-0090012500_26102022000434-0090012500_26102022000492-0090012500_26102022000826-0090012500_26102022000987-0090012500_26102022001123-0090012500_26102022001245;1800.0
P308884901_0;13500;2440;2800;24000;1500;0090012500_26102022000021-0090012500_26102022000072;1500.0
P308884901_1;13500;2440;2800;24000;1500;0090012500_26102022000021-0090012500_26102022000072;1800.0
P309403009_0;13500;2440;2900;24000;1500;0090012500_26102022000188-0090012500_26102022000333-0090012500_26102022000437-0090012500_26102022000449-0090012500_26102022000552-0090012500_26102022000791-0090012500_26102022000832-0090012500_26102022000939-0090012500_26102022001113-0090012500_26102022001230-0090012500_26102022001285-0090012500_26102022001306-0090012500_26102022001390;1500.0
P309403009_1;13500;2440;2900;24000;1500;0090012500_26102022000188-0090012500_26102022000333-0090012500_26102022000437-0090012500_26102022000449-0090012500_26102022000552-0090012500_26102022000791-0090012500_26102022000832-0090012500_26102022000939-0090012500_26102022001113-0090012500_26102022001230-0090012500_26102022001285-0090012500_26102022001306-0090012500_26102022001390;1800.0
P311402701_0;13500;2440;2600;24000;1500;0090012500_26102022000017-0090012500_26102022000472;1500.0
P311402701_1;13500;2440;2600;24000;1500;0090012500_26102022000017-0090012500_26102022000472;1800.0
