ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090012500_03072022000001;7;1200;1000;930;45;836.2;GERB--1213_1200_1000;100;none;P241434301_0-P241434301_1;0-0
0090012500_03072022000002;1;1206;1010;385;0;123.1;GERB--0528_1206_1010;100;none;P209419601_0-P209419601_1;0-0
0090012500_03072022000003;7;1200;1000;930;45;154.96;GERB--1213_1200_1000;100;none;P201404901_0-P201404901_1-P201404901_2-P199404903_0-P199404903_1-P199404903_2-P196404901_0-P196404901_1;0-0-0-40-40-40-100-100
0090012500_03072022000004;1;1206;1010;285;0;169.95;GERB--0528_1206_1010;100;none;P250402601_0-P250402601_1;0-0
0090012500_03072022000005;2;1200;1000;750;45;971.4;GERB--1213_1200_1000;1;none;P192402701_0-P192402701_1-P192402701_2-P192402701_3;0-0-0-0
0090012500_03072022000006;3;1206;1010;681;0;587.4;GERB--0528_1206_1010;2;none;P252430701_0-P252430701_1-P249430701_0-P249430701_1;0-0-750-750
0090012500_03072022000007;5;1200;1000;750;45;895.0;GERB--1213_1200_1000;100;none;P248416303_0-P248416303_1-P245416303_0-P245416303_1-P244416303_0-P244416303_1;0-0-450-450-600-600
0090012500_03072022000008;2;1275;1014;840;140;1658.6;GERB--0051_1275_1014;3;none;P256437303_0-P256437303_1-P252437303_0-P252437303_1-P249437303_0-P249437303_1;0-0-680-680-1190-1190
0090012500_03072022000009;2;1200;1000;975;45;932.76;GERB--1213_1200_1000;100;none;P248417901_0-P248417901_1-P248417901_2-P244417901_0-P244417901_1-P244417901_2-P243417901_0-P243417901_1;0-0-0-1240-1240-1240-1550-1550
0090012500_03072022000010;4;1200;1000;975;45;537.12;GERB--1213_1200_1000;100;none;P243437201_0-P243437201_1-P242437201_0-P242437201_1-P241437201_0-P241437201_1-P238437201_0-P238437201_1;0-0-130-130-260-260-650-650
0090012500_03072022000011;24;1200;1000;1080;45;965.01;GERB--1213_1200_1000;100;none;P252417103_0-P252417103_1-P251417101_0-P251417101_1-P250417103_0-P250417103_1-P249417101_0;0-0-210-210-420-420-630
0090012500_03072022000012;6;1200;1000;975;45;933.192;GERB--1213_1200_1000;100;none;P208417901_0-P208417901_1-P206417901_0-P206417901_1-P206417901_2;0-0-660-660-660
0090012500_03072022000013;11;1206;1010;1185;0;221.4;GERB--0528_1206_1010;100;none;P249437703_0-P249437703_1-P245437701_0-P245437701_1;0-0-600-600
