ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P189097301_0;13500;2440;3000;25000;1500;0090018400_03072022000044-0090018400_03072022000059-0090018400_03072022000121-0090018400_03072022000347-0090018400_03072022000381-0090018400_03072022000390-0090018400_03072022000438-0090018400_03072022000492-0090018400_03072022000494-0090018400_03072022000561-0090018400_03072022000742-0090018400_03072022000755-0090018400_03072022000776-0090018400_03072022000780-0090018400_03072022000907;1500.0
P189097301_1;13500;2440;3000;25000;1500;0090018400_03072022000044-0090018400_03072022000059-0090018400_03072022000121-0090018400_03072022000347-0090018400_03072022000381-0090018400_03072022000390-0090018400_03072022000438-0090018400_03072022000492-0090018400_03072022000494-0090018400_03072022000561-0090018400_03072022000742-0090018400_03072022000755-0090018400_03072022000776-0090018400_03072022000780-0090018400_03072022000907;1800.0
P189097301_2;13500;2440;3000;25000;1500;0090018400_03072022000044-0090018400_03072022000059-0090018400_03072022000121-0090018400_03072022000347-0090018400_03072022000381-0090018400_03072022000390-0090018400_03072022000438-0090018400_03072022000492-0090018400_03072022000494-0090018400_03072022000561-0090018400_03072022000742-0090018400_03072022000755-0090018400_03072022000776-0090018400_03072022000780-0090018400_03072022000907;1800.0
P189219601_0;13500;2440;2900;24000;1500;0090018400_03072022000420-0090018400_03072022000592-0090018400_03072022000600-0090018400_03072022000622-0090018400_03072022000830-0090018400_03072022000836;1500.0
P189219601_1;13500;2440;2900;24000;1500;0090018400_03072022000420-0090018400_03072022000592-0090018400_03072022000600-0090018400_03072022000622-0090018400_03072022000830-0090018400_03072022000836;1800.0
P189219603_0;13500;2440;2900;24000;1500;0090018400_03072022000420-0090018400_03072022000592-0090018400_03072022000600-0090018400_03072022000622-0090018400_03072022000830;1500.0
P192219601_0;13500;2440;2900;24000;1500;0090018400_03072022000420-0090018400_03072022000589-0090018400_03072022000830-0090018400_03072022000901;1500.0
P192219601_1;13500;2440;2900;24000;1500;0090018400_03072022000420-0090018400_03072022000589-0090018400_03072022000830-0090018400_03072022000901;1800.0
P192305001_0;13500;2440;2900;24000;1500;0090018400_03072022000283;1500.0
P192305001_1;13500;2440;2900;24000;1500;0090018400_03072022000283;1800.0
