ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017200_14062023000001;4;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P209630901_0-P209630901_1-P208630901_0-P208630901_1;0-0-55-55
0091017200_14062023000002;12;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P248630901_0-P248630901_1-P244630901_0-P244630901_1-P243630901_0-P243630901_1;0-0-44-44-55-55
0091017200_14062023000003;2;1200;1000;975;45;597.0;GERB--1213_1200_1000;100;none;P194630901_0-P194630901_1-P192630901_0-P192630901_1-P192630901_2;0-0-106-106-106
0091017200_14062023000004;7;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P248630901_0-P248630901_1-P244630901_0-P244630901_1-P243630901_0-P243630901_1;0-0-220-220-275-275
0091017200_14062023000005;5;1200;1000;975;45;206.6;GERB--1213_1200_1000;100;none;P187630901_0-P187630901_1-P185630901_0-P185630901_1-P185630901_2;0-0-18-18-18
0091017200_14062023000006;6;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P201630901_0-P201630901_1-P199630901_0-P199630901_1-P199630901_2;0-0-22-22-22
0091017200_14062023000007;8;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P241630901_0-P241630901_1-P237630901_0-P237630901_1-P236630901_0-P236630901_1;0-0-220-220-275-275
0091017200_14062023000008;3;1200;1000;975;45;196.6;GERB--1213_1200_1000;100;none;P241630901_0-P241630901_1-P237630901_0-P237630901_1-P236630901_0-P236630901_1;0-0-36-36-45-45
0091017200_14062023000009;11;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P185630901_0-P185630901_1-P185630901_2;0-0-0
0091017200_14062023000010;7;1200;1000;975;45;195.292;GERB--1213_1200_1000;100;none;P251630901_0-P251630901_1-P250630901_0-P250630901_1-P248630901_0-P248630901_1;0-0-8-8-24-24
0091017200_14062023000011;6;1200;1000;975;45;195.292;GERB--1213_1200_1000;100;none;P202630901_0-P202630901_1-P202630901_2-P202630901_3-P201630901_0-P201630901_1-P199630901_0-P199630901_1-P199630901_2;0-0-0-0-8-8-24-24-24
0091017200_14062023000012;3;1200;1000;975;45;195.292;GERB--1213_1200_1000;100;none;P194630901_0-P194630901_1-P192630901_0-P192630901_1-P192630901_2;0-0-16-16-16
0091017200_14062023000013;3;1200;1000;975;45;597.0;GERB--1213_1200_1000;100;none;P187630901_0-P187630901_1-P185630901_0-P185630901_1-P185630901_2;0-0-106-106-106
0091017200_14062023000014;5;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P187630901_0-P187630901_1-P185630901_0-P185630901_1-P185630901_2;0-0-22-22-22
0091017200_14062023000015;2;1200;1000;975;45;196.6;GERB--1213_1200_1000;100;none;P243630901_0-P243630901_1-P241630901_0-P241630901_1;0-0-18-18
0091017200_14062023000016;3;1200;1000;975;45;206.6;GERB--1213_1200_1000;100;none;P201630901_0-P201630901_1-P199630901_0-P199630901_1-P199630901_2;0-0-18-18-18
0091017200_14062023000017;5;1200;1000;975;45;206.6;GERB--1213_1200_1000;100;none;P244630901_0-P244630901_1-P243630901_0-P243630901_1-P241630901_0-P241630901_1;0-0-9-9-27-27
0091017200_14062023000018;6;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P188630901_0-P188630901_1-P187630901_0-P187630901_1-P185630901_0-P185630901_1-P185630901_2;0-0-55-55-165-165-165
0091017200_14062023000019;6;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P185630901_0-P185630901_1-P185630901_2;0-0-0
0091017200_14062023000020;4;1200;1000;975;45;206.6;GERB--1213_1200_1000;100;none;P248630901_0-P248630901_1-P244630901_0-P244630901_1-P243630901_0-P243630901_1;0-0-36-36-45-45
0091017200_14062023000021;3;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P187630901_0-P187630901_1-P185630901_0-P185630901_1-P185630901_2;0-0-110-110-110
0091017200_14062023000022;2;1200;1000;975;45;195.292;GERB--1213_1200_1000;100;none;P243630901_0-P243630901_1-P241630901_0-P241630901_1;0-0-16-16
0091017200_14062023000023;6;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P250630901_0-P250630901_1-P248630901_0-P248630901_1;0-0-22-22
0091017200_14062023000024;2;1200;1000;975;45;206.6;GERB--1213_1200_1000;100;none;P208630901_0-P208630901_1-P202630901_0-P202630901_1-P202630901_2-P202630901_3;0-0-54-54-54-54
0091017200_14062023000025;5;1200;1000;975;45;196.6;GERB--1213_1200_1000;100;none;P202630901_0-P202630901_1-P202630901_2-P202630901_3-P201630901_0-P201630901_1-P199630901_0-P199630901_1-P199630901_2;0-0-0-0-9-9-27-27-27
0091017200_14062023000026;12;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P199630901_0-P199630901_1-P199630901_2-P195630901_0-P195630901_1-P194630901_0-P194630901_1;0-0-0-44-44-55-55
0091017200_14062023000027;4;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P236630901_0-P236630901_1-P209630901_0-P209630901_1-P208630901_0-P208630901_1;0-0-1485-1485-1540-1540
0091017200_14062023000028;10;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P251630901_0-P251630901_1-P250630901_0-P250630901_1-P248630901_0-P248630901_1;0-0-55-55-165-165
0091017200_14062023000029;2;1200;1000;975;45;196.6;GERB--1213_1200_1000;100;none;P192630901_0-P192630901_1-P192630901_2-P188630901_0-P188630901_1-P187630901_0-P187630901_1;0-0-0-36-36-45-45
