ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017300_14062023000001;3;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_14062023000002;1;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P193654301_0-P193654301_1-P192654305_0-P192654305_1-P191654301_0-P191654301_1;0-0-31-31-62-62
0091017300_14062023000003;3;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P193654301_0-P193654301_1-P192654305_0-P192654305_1-P191654301_0-P191654301_1;0-0-30-30-60-60
0091017300_14062023000004;1;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-16-16
0091017300_14062023000005;2;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P199654305_0-P199654305_1-P194654305_0-P194654305_1-P194654305_2;0-0-90-90-90
0091017300_14062023000006;2;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_14062023000007;2;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-16-16
0091017300_14062023000008;3;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-20-20
0091017300_14062023000009;1;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P236654305_0-P236654305_1-P236654305_2-P208654305_0-P208654305_1;0-0-0-224-224
0091017300_14062023000010;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P192654305_0-P192654305_1-P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2;0-0-29-29-145-145-145
0091017300_14062023000011;2;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1;0-0-116-116-116-145-145
0091017300_14062023000012;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P240654301_0-P240654301_1-P236654305_0-P236654305_1-P236654305_2;0-0-116-116-116
0091017300_14062023000013;4;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-36-36
0091017300_14062023000014;2;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P173654305_0-P173654305_1;0-0-0-0-50-50
0091017300_14062023000015;3;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-31-31-62-62-93-93
0091017300_14062023000016;2;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P198654301_0-P198654301_1-P194654305_0-P194654305_1-P194654305_2-P193654301_0-P193654301_1;0-0-108-108-108-135-135
0091017300_14062023000017;16;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-30-30-60-60-90-90
0091017300_14062023000018;5;1200;1000;1450;45;636.4;GERB--1213_1200_1000;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-0-0-28-28-140-140
0091017300_14062023000019;6;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-44-44
0091017300_14062023000020;2;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P205654301_0-P205654301_1-P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1;0-0-124-124-124-155-155
0091017300_14062023000021;3;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_14062023000022;3;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P236654305_0-P236654305_1-P236654305_2-P208654305_0-P208654305_1;0-0-0-868-868
0091017300_14062023000023;22;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-0-0-30-30-150-150
0091017300_14062023000024;2;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_14062023000025;2;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-31-31-93-93
0091017300_14062023000026;4;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-44-44
0091017300_14062023000027;2;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P236654305_0-P236654305_1-P236654305_2-P208654305_0-P208654305_1;0-0-0-812-812
0091017300_14062023000028;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P205654301_0-P205654301_1-P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1;0-0-116-116-116-145-145
0091017300_14062023000029;6;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P173654305_0-P173654305_1;0-0
0091017300_14062023000030;2;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_14062023000031;3;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-126-126
0091017300_14062023000032;5;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P194654305_0-P194654305_1-P194654305_2-P193654301_0-P193654301_1-P192654305_0-P192654305_1-P191654301_0-P191654301_1;0-0-0-27-27-54-54-81-81
0091017300_14062023000033;3;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P199654305_0-P199654305_1-P198654301_0-P198654301_1-P194654305_0-P194654305_1-P194654305_2;0-0-27-27-135-135-135
0091017300_14062023000034;3;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P185654305_0-P185654305_1-P184654301_0;0-0-31
0091017300_14062023000035;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P173654305_0-P173654305_1;0-0-0-0-315-315
0091017300_14062023000036;3;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-29-29-58
0091017300_14062023000037;7;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-0-31-31-62-62-93
0091017300_14062023000038;2;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-29-29-87-87
0091017300_14062023000039;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P173654305_0-P173654305_1;0-0-0-0-315-315
0091017300_14062023000040;3;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-29-29-58-58-87-87
0091017300_14062023000041;1;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1;0-0-124-124-124-155-155
0091017300_14062023000042;1;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P240654301_0-P240654301_1-P236654305_0-P236654305_1-P236654305_2;0-0-124-124-124
0091017300_14062023000043;2;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-126-126
0091017300_14062023000044;2;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P192654305_0-P192654305_1-P187654305_0-P187654305_1-P187654305_2;0-0-90-90-90
0091017300_14062023000045;3;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-30-30-60-60
0091017300_14062023000046;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_14062023000047;2;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P198654301_0-P198654301_1-P194654305_0-P194654305_1-P194654305_2-P193654301_0-P193654301_1;0-0-120-120-120-150-150
0091017300_14062023000048;2;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P236654305_0-P236654305_1-P236654305_2;0-0-0
0091017300_14062023000049;2;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-126-126
0091017300_14062023000050;6;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P173654305_0-P173654305_1;0-0-0-0-90-90
0091017300_14062023000051;8;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P173654305_0-P173654305_1;0-0
0091017300_14062023000052;5;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P236654305_0-P236654305_1-P236654305_2-P208654305_0-P208654305_1;0-0-0-504-504
0091017300_14062023000053;2;1200;1000;1450;45;636.4;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-28-28-56-56-84-84
0091017300_14062023000054;5;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P185654305_0-P185654305_1-P184654301_0;0-0-30
0091017300_14062023000055;4;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-36-36
0091017300_14062023000056;9;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-0-30-30-60-60-90
0091017300_14062023000057;2;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P199654305_0-P199654305_1-P194654305_0-P194654305_1-P194654305_2;0-0-110-110-110
0091017300_14062023000058;3;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P207654301_0-P207654301_1-P205654301_0-P205654301_1-P201654305_0-P201654305_1-P201654305_2;0-0-60-60-180-180-180
0091017300_14062023000059;1;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P173654305_0-P173654305_1;0-0
0091017300_14062023000060;2;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P192654305_0-P192654305_1-P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2;0-0-31-31-155-155-155
0091017300_14062023000061;27;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-0-0-30-30-150-150
0091017300_14062023000062;5;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P236654305_0-P236654305_1-P236654305_2-P208654305_0-P208654305_1;0-0-0-616-616
0091017300_14062023000063;1;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-27-27-54-54
0091017300_14062023000064;2;1206;1010;584;0;103.048;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-36-36
0091017300_14062023000065;1;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-31-31-62-62
0091017300_14062023000066;5;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P194654305_0-P194654305_1-P194654305_2-P192654305_0-P192654305_1;0-0-0-44-44
0091017300_14062023000067;4;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-36-36
0091017300_14062023000068;1;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_14062023000069;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_14062023000070;4;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-27-27-81-81
0091017300_14062023000071;5;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P194654305_0-P194654305_1-P194654305_2-P193654301_0-P193654301_1-P192654305_0-P192654305_1-P191654301_0-P191654301_1;0-0-0-31-31-62-62-93-93
0091017300_14062023000072;3;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P173654305_0-P173654305_1;0-0-0-0-50-50
0091017300_14062023000073;3;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-120-120
0091017300_14062023000074;12;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-0-30-30-60-60-90
0091017300_14062023000075;7;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P185654305_0-P185654305_1-P184654301_0;0-0-30
0091017300_14062023000076;2;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_14062023000077;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P199654305_0-P199654305_1-P194654305_0-P194654305_1-P194654305_2;0-0-315-315-315
0091017300_14062023000078;2;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P192654305_0-P192654305_1-P187654305_0-P187654305_1-P187654305_2;0-0-315-315-315
0091017300_14062023000079;4;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-44-44
0091017300_14062023000080;5;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-0-0-27-27-135-135
0091017300_14062023000081;1;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-108-108
0091017300_14062023000082;3;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P173654305_0-P173654305_1;0-0
0091017300_14062023000083;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P173654305_0-P173654305_1;0-0
0091017300_14062023000084;8;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-30-30-90-90
0091017300_14062023000085;3;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P194654305_0-P194654305_1-P194654305_2-P192654305_0-P192654305_1;0-0-0-36-36
0091017300_14062023000086;2;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P192654305_0-P192654305_1-P187654305_0-P187654305_1-P187654305_2;0-0-90-90-90
0091017300_14062023000087;7;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-0-27-27-54-54-81
0091017300_14062023000088;1;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-20-20
0091017300_14062023000089;3;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P192654305_0-P192654305_1-P187654305_0-P187654305_1-P187654305_2;0-0-110-110-110
0091017300_14062023000090;1;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_14062023000091;5;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P177654301_0-P177654301_1-P173654305_0-P173654305_1;0-0-120-120
0091017300_14062023000092;3;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P178654305_3-P173654305_0-P173654305_1;0-0-0-0-110-110
0091017300_14062023000093;6;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-30-30-90-90
0091017300_14062023000094;1;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_14062023000095;2;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P199654305_0-P199654305_1-P194654305_0-P194654305_1-P194654305_2;0-0-50-50-50
