ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P192402701_0;13500;2440;2600;24000;1500;0090012500_03072022000005-0090012500_03072022000099-0090012500_03072022000195-0090012500_03072022000256-0090012500_03072022000286-0090012500_03072022000362-0090012500_03072022000394-0090012500_03072022000493-0090012500_03072022000906-0090012500_03072022000950-0090012500_03072022000978-0090012500_03072022001017-0090012500_03072022001064-0090012500_03072022001071-0090012500_03072022001187;1500.0
P192402701_1;13500;2440;2600;24000;1500;0090012500_03072022000005-0090012500_03072022000099-0090012500_03072022000195-0090012500_03072022000256-0090012500_03072022000286-0090012500_03072022000362-0090012500_03072022000394-0090012500_03072022000493-0090012500_03072022000906-0090012500_03072022000950-0090012500_03072022000978-0090012500_03072022001017-0090012500_03072022001064-0090012500_03072022001071-0090012500_03072022001187;1800.0
P192402701_2;13500;2440;2600;24000;1500;0090012500_03072022000005-0090012500_03072022000099-0090012500_03072022000195-0090012500_03072022000256-0090012500_03072022000286-0090012500_03072022000362-0090012500_03072022000394-0090012500_03072022000493-0090012500_03072022000906-0090012500_03072022000950-0090012500_03072022000978-0090012500_03072022001017-0090012500_03072022001064-0090012500_03072022001071-0090012500_03072022001187;1800.0
P192402701_3;13500;2440;2600;24000;1500;0090012500_03072022000005-0090012500_03072022000099-0090012500_03072022000195-0090012500_03072022000256-0090012500_03072022000286-0090012500_03072022000362-0090012500_03072022000394-0090012500_03072022000493-0090012500_03072022000906-0090012500_03072022000950-0090012500_03072022000978-0090012500_03072022001017-0090012500_03072022001064-0090012500_03072022001071-0090012500_03072022001187;1800.0
P192404903_0;13500;2440;2900;24000;1500;0090012500_03072022000078-0090012500_03072022000260-0090012500_03072022000280-0090012500_03072022000458-0090012500_03072022000533-0090012500_03072022000875-0090012500_03072022000957-0090012500_03072022000971-0090012500_03072022001020-0090012500_03072022001224;1500.0
P192404903_1;13500;2440;2900;24000;1500;0090012500_03072022000078-0090012500_03072022000260-0090012500_03072022000280-0090012500_03072022000458-0090012500_03072022000533-0090012500_03072022000875-0090012500_03072022000957-0090012500_03072022000971-0090012500_03072022001020-0090012500_03072022001224;1800.0
P192404903_2;13500;2440;2900;24000;1500;0090012500_03072022000078-0090012500_03072022000260-0090012500_03072022000280-0090012500_03072022000458-0090012500_03072022000533-0090012500_03072022000875-0090012500_03072022000957-0090012500_03072022000971-0090012500_03072022001020-0090012500_03072022001224;1800.0
P194402601_0;13500;2440;2600;24000;1500;0090012500_03072022000480;1500.0
P194402601_1;13500;2440;2600;24000;1500;0090012500_03072022000480;1800.0
P194404901_0;13500;2440;2900;24000;1500;0090012500_03072022000047-0090012500_03072022000102-0090012500_03072022000144-0090012500_03072022000179-0090012500_03072022000260-0090012500_03072022000280-0090012500_03072022000386-0090012500_03072022000464-0090012500_03072022000683-0090012500_03072022000720-0090012500_03072022000735-0090012500_03072022000844-0090012500_03072022000875-0090012500_03072022000928-0090012500_03072022000971-0090012500_03072022001020-0090012500_03072022001175-0090012500_03072022001224-0090012500_03072022001232-0090012500_03072022001270;1500.0
P194404901_1;13500;2440;2900;24000;1500;0090012500_03072022000047-0090012500_03072022000102-0090012500_03072022000144-0090012500_03072022000179-0090012500_03072022000260-0090012500_03072022000280-0090012500_03072022000386-0090012500_03072022000464-0090012500_03072022000683-0090012500_03072022000720-0090012500_03072022000735-0090012500_03072022000844-0090012500_03072022000875-0090012500_03072022000928-0090012500_03072022000971-0090012500_03072022001020-0090012500_03072022001175-0090012500_03072022001224-0090012500_03072022001232-0090012500_03072022001270;1800.0
P194404901_2;13500;2440;2900;24000;1500;0090012500_03072022000047-0090012500_03072022000102-0090012500_03072022000144-0090012500_03072022000179-0090012500_03072022000260-0090012500_03072022000280-0090012500_03072022000386-0090012500_03072022000464-0090012500_03072022000683-0090012500_03072022000720-0090012500_03072022000735-0090012500_03072022000844-0090012500_03072022000875-0090012500_03072022000928-0090012500_03072022000971-0090012500_03072022001020-0090012500_03072022001175-0090012500_03072022001224-0090012500_03072022001232-0090012500_03072022001270;1800.0
P194405601_0;13500;2440;3000;24000;1500;0090012500_03072022000897-0090012500_03072022001160;1500.0
P194405601_1;13500;2440;3000;24000;1500;0090012500_03072022000897-0090012500_03072022001160;1800.0
P194417103_0;13500;2440;2600;24000;1500;0090012500_03072022000640-0090012500_03072022000910-0090012500_03072022001357;1500.0
P194417901_0;13500;2440;2600;24000;1500;0090012500_03072022000027-0090012500_03072022000106-0090012500_03072022000162-0090012500_03072022000295-0090012500_03072022000376-0090012500_03072022000381-0090012500_03072022000724-0090012500_03072022000891;1500.0
P194417901_1;13500;2440;2600;24000;1500;0090012500_03072022000027-0090012500_03072022000106-0090012500_03072022000162-0090012500_03072022000295-0090012500_03072022000376-0090012500_03072022000381-0090012500_03072022000724-0090012500_03072022000891;1800.0
P195402703_0;13500;2440;2600;24000;1500;0090012500_03072022000082-0090012500_03072022000118-0090012500_03072022000155-0090012500_03072022000195-0090012500_03072022000220-0090012500_03072022000246-0090012500_03072022000286-0090012500_03072022000362-0090012500_03072022000394-0090012500_03072022000755-0090012500_03072022000837-0090012500_03072022000863-0090012500_03072022000911-0090012500_03072022000974-0090012500_03072022001021-0090012500_03072022001064-0090012500_03072022001091-0090012500_03072022001187-0090012500_03072022001343-0090012500_03072022001387;1500.0
P195402703_1;13500;2440;2600;24000;1500;0090012500_03072022000082-0090012500_03072022000118-0090012500_03072022000155-0090012500_03072022000195-0090012500_03072022000220-0090012500_03072022000246-0090012500_03072022000286-0090012500_03072022000362-0090012500_03072022000394-0090012500_03072022000755-0090012500_03072022000837-0090012500_03072022000863-0090012500_03072022000911-0090012500_03072022000974-0090012500_03072022001021-0090012500_03072022001064-0090012500_03072022001091-0090012500_03072022001187-0090012500_03072022001343-0090012500_03072022001387;1800.0
P195417101_0;13500;2440;2600;24000;1500;0090012500_03072022000640-0090012500_03072022000910-0090012500_03072022001357;1500.0
P195417101_1;13500;2440;2600;24000;1500;0090012500_03072022000640-0090012500_03072022000910-0090012500_03072022001357;1800.0
P195417901_0;13500;2440;2600;24000;1500;0090012500_03072022000162-0090012500_03072022000218-0090012500_03072022000295-0090012500_03072022000376-0090012500_03072022000891-0090012500_03072022001013;1500.0
P195417901_1;13500;2440;2600;24000;1500;0090012500_03072022000162-0090012500_03072022000218-0090012500_03072022000295-0090012500_03072022000376-0090012500_03072022000891-0090012500_03072022001013;1800.0
P195417901_2;13500;2440;2600;24000;1500;0090012500_03072022000162-0090012500_03072022000218-0090012500_03072022000295-0090012500_03072022000376-0090012500_03072022000891-0090012500_03072022001013;1800.0
P195432801_0;13500;2440;2600;24000;1500;0090012500_03072022001250;1500.0
