ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188532609_0;13500;2440;2900;24000;1500;0091017600_03072022000044-0091017600_03072022000351-0091017600_03072022000554-0091017600_03072022000641;1500.0
P188532609_1;13500;2440;2900;24000;1500;0091017600_03072022000044-0091017600_03072022000351-0091017600_03072022000554-0091017600_03072022000641;1800.0
P188540103_0;13500;2440;3000;24000;1200;0091017600_03072022000001-0091017600_03072022000005-0091017600_03072022000082-0091017600_03072022000112-0091017600_03072022000116-0091017600_03072022000117-0091017600_03072022000126-0091017600_03072022000147-0091017600_03072022000183-0091017600_03072022000224-0091017600_03072022000227-0091017600_03072022000249-0091017600_03072022000264-0091017600_03072022000281-0091017600_03072022000304-0091017600_03072022000309-0091017600_03072022000325-0091017600_03072022000358-0091017600_03072022000381-0091017600_03072022000395-0091017600_03072022000460-0091017600_03072022000521-0091017600_03072022000536-0091017600_03072022000577-0091017600_03072022000611-0091017600_03072022000621-0091017600_03072022000658-0091017600_03072022000678-0091017600_03072022000685-0091017600_03072022000692-0091017600_03072022000731-0091017600_03072022000741-0091017600_03072022000761-0091017600_03072022000794-0091017600_03072022000841-0091017600_03072022000880-0091017600_03072022000922-0091017600_03072022000961-0091017600_03072022001064-0091017600_03072022001079-0091017600_03072022001146-0091017600_03072022001167-0091017600_03072022001175-0091017600_03072022001194;1500.0
P188540103_1;13500;2440;3000;24000;1200;0091017600_03072022000001-0091017600_03072022000005-0091017600_03072022000082-0091017600_03072022000112-0091017600_03072022000116-0091017600_03072022000117-0091017600_03072022000126-0091017600_03072022000147-0091017600_03072022000183-0091017600_03072022000224-0091017600_03072022000227-0091017600_03072022000249-0091017600_03072022000264-0091017600_03072022000281-0091017600_03072022000304-0091017600_03072022000309-0091017600_03072022000325-0091017600_03072022000358-0091017600_03072022000381-0091017600_03072022000395-0091017600_03072022000460-0091017600_03072022000521-0091017600_03072022000536-0091017600_03072022000577-0091017600_03072022000611-0091017600_03072022000621-0091017600_03072022000658-0091017600_03072022000678-0091017600_03072022000685-0091017600_03072022000692-0091017600_03072022000731-0091017600_03072022000741-0091017600_03072022000761-0091017600_03072022000794-0091017600_03072022000841-0091017600_03072022000880-0091017600_03072022000922-0091017600_03072022000961-0091017600_03072022001064-0091017600_03072022001079-0091017600_03072022001146-0091017600_03072022001167-0091017600_03072022001175-0091017600_03072022001194;1800.0
P188540105_0;13500;2440;3000;24000;1200;0091017600_03072022000001-0091017600_03072022000005-0091017600_03072022000116-0091017600_03072022000147-0091017600_03072022000227-0091017600_03072022000264-0091017600_03072022000304-0091017600_03072022000381-0091017600_03072022000395-0091017600_03072022000621-0091017600_03072022000658-0091017600_03072022000678-0091017600_03072022000692-0091017600_03072022000761-0091017600_03072022000794-0091017600_03072022000880-0091017600_03072022001064-0091017600_03072022001079-0091017600_03072022001167;1500.0
P188541403_0;13500;2440;3000;24500;1300;0091017600_03072022000223-0091017600_03072022000243-0091017600_03072022000410-0091017600_03072022000516-0091017600_03072022000721-0091017600_03072022000746-0091017600_03072022001056-0091017600_03072022001168;1500.0
P188541403_1;13500;2440;3000;24500;1300;0091017600_03072022000223-0091017600_03072022000243-0091017600_03072022000410-0091017600_03072022000516-0091017600_03072022000721-0091017600_03072022000746-0091017600_03072022001056-0091017600_03072022001168;1800.0
P188549701_0;13500;2440;3000;24000;1300;0091017600_03072022000007-0091017600_03072022000191-0091017600_03072022000208-0091017600_03072022000213-0091017600_03072022000235-0091017600_03072022000305-0091017600_03072022000336-0091017600_03072022000354-0091017600_03072022000362-0091017600_03072022000373-0091017600_03072022000404-0091017600_03072022000406-0091017600_03072022000433-0091017600_03072022000446-0091017600_03072022000450-0091017600_03072022000487-0091017600_03072022000497-0091017600_03072022000508-0091017600_03072022000566-0091017600_03072022000573-0091017600_03072022000585-0091017600_03072022000587-0091017600_03072022000623-0091017600_03072022000664-0091017600_03072022000700-0091017600_03072022000785-0091017600_03072022000814-0091017600_03072022000846-0091017600_03072022000867-0091017600_03072022000874-0091017600_03072022000925-0091017600_03072022000940-0091017600_03072022001040-0091017600_03072022001041-0091017600_03072022001095-0091017600_03072022001098-0091017600_03072022001119-0091017600_03072022001141-0091017600_03072022001142-0091017600_03072022001179;1500.0
P188549701_1;13500;2440;3000;24000;1300;0091017600_03072022000007-0091017600_03072022000191-0091017600_03072022000208-0091017600_03072022000213-0091017600_03072022000235-0091017600_03072022000305-0091017600_03072022000336-0091017600_03072022000354-0091017600_03072022000362-0091017600_03072022000373-0091017600_03072022000404-0091017600_03072022000406-0091017600_03072022000433-0091017600_03072022000446-0091017600_03072022000450-0091017600_03072022000487-0091017600_03072022000497-0091017600_03072022000508-0091017600_03072022000566-0091017600_03072022000573-0091017600_03072022000585-0091017600_03072022000587-0091017600_03072022000623-0091017600_03072022000664-0091017600_03072022000700-0091017600_03072022000785-0091017600_03072022000814-0091017600_03072022000846-0091017600_03072022000867-0091017600_03072022000874-0091017600_03072022000925-0091017600_03072022000940-0091017600_03072022001040-0091017600_03072022001041-0091017600_03072022001095-0091017600_03072022001098-0091017600_03072022001119-0091017600_03072022001141-0091017600_03072022001142-0091017600_03072022001179;1800.0
P189512901_0;13500;2440;3000;24000;1500;0091017600_03072022000139-0091017600_03072022000220-0091017600_03072022000302-0091017600_03072022000310-0091017600_03072022000332-0091017600_03072022000335-0091017600_03072022000346-0091017600_03072022000506-0091017600_03072022000637-0091017600_03072022000695-0091017600_03072022000799-0091017600_03072022000810-0091017600_03072022000816-0091017600_03072022000830-0091017600_03072022000997-0091017600_03072022001071-0091017600_03072022001115-0091017600_03072022001130-0091017600_03072022001138-0091017600_03072022001212;1500.0
