ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017300_08062023000001;1;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_08062023000002;3;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P193654301_0-P193654301_1-P192654305_0-P192654305_1-P191654301_0-P191654301_1;0-0-150-150-300-300
0091017300_08062023000003;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P171654305_0-P171654305_1;0-0
0091017300_08062023000004;1;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-80-80
0091017300_08062023000005;3;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P171654305_0-P171654305_1-P170654301_0-P170654301_1;0-0-150-150
0091017300_08062023000006;2;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_08062023000007;2;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-80-80
0091017300_08062023000008;3;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-100-100
0091017300_08062023000009;2;1206;1010;1085;0;252.8;GERB--0528_1206_1010;100;none;P236654305_0-P236654305_1-P236654305_2-P208654305_0-P208654305_1;0-0-0-1120-1120
0091017300_08062023000010;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P192654305_0-P192654305_1-P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2;0-0-145-145-725-725-725
0091017300_08062023000011;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1;0-0-580-580-580-725-725
0091017300_08062023000012;3;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-180-180
0091017300_08062023000013;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P171654305_0-P171654305_1;0-0
0091017300_08062023000014;2;1206;1010;861;0;156.74;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P173654305_0-P173654305_1;0-0-0-250-250
0091017300_08062023000015;3;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-155-155-310-310-465-465
0091017300_08062023000016;2;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P198654301_0-P198654301_1-P194654305_0-P194654305_1-P194654305_2-P193654301_0-P193654301_1;0-0-540-540-540-675-675
0091017300_08062023000017;2;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P170654301_0-P170654301_1;0-0
0091017300_08062023000018;11;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-150-150-300-300-450-450
0091017300_08062023000019;5;1200;1000;1450;45;636.4;GERB--1213_1200_1000;100;none;P178654305_0-P178654305_1-P178654305_2-P177654301_0-P177654301_1-P173654305_0-P173654305_1-P172654301_0-P172654301_1;0-0-0-140-140-700-700-840-840
0091017300_08062023000020;5;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-220-220
0091017300_08062023000021;2;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P171654305_0-P171654305_1;0-0
0091017300_08062023000022;1;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P205654301_0-P205654301_1-P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1;0-0-620-620-620-775-775
0091017300_08062023000023;3;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P208654305_0-P208654305_1;0-0
0091017300_08062023000024;3;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P236654305_0-P236654305_1-P236654305_2;0-0-0
0091017300_08062023000025;21;1200;1000;1450;45;616.1;GERB--1213_1200_1000;100;none;P178654305_0-P178654305_1-P178654305_2-P177654301_0-P177654301_1-P173654305_0-P173654305_1-P172654301_0-P172654301_1;0-0-0-150-150-750-750-900-900
0091017300_08062023000026;1;1206;1010;385;0;60.776;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_08062023000027;3;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-155-155-465-465
0091017300_08062023000028;5;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-220-220
0091017300_08062023000029;2;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P236654305_0-P236654305_1-P236654305_2;0-0-0
0091017300_08062023000030;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P205654301_0-P205654301_1-P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1;0-0-580-580-580-725-725
0091017300_08062023000031;6;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P173654305_0-P173654305_1-P171654305_0-P171654305_1;0-0-180-180
0091017300_08062023000032;2;1206;1010;861;0;130.28;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_08062023000033;2;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-630-630
0091017300_08062023000034;4;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P171654305_0-P171654305_1-P170654301_0-P170654301_1;0-0-150-150
0091017300_08062023000035;8;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P194654305_0-P194654305_1-P194654305_2-P193654301_0-P193654301_1-P192654305_0-P192654305_1-P191654301_0-P191654301_1;0-0-0-135-135-270-270-405-405
0091017300_08062023000036;2;1200;1000;1450;45;652.2;GERB--1213_1200_1000;100;none;P199654305_0-P199654305_1-P198654301_0-P198654301_1-P194654305_0-P194654305_1-P194654305_2;0-0-135-135-675-675-675
0091017300_08062023000037;2;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P185654305_0-P185654305_1-P184654301_0;0-0-155
0091017300_08062023000038;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P173654305_0-P173654305_1;0-0-0-1575-1575
0091017300_08062023000039;2;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-145-145-290
0091017300_08062023000040;6;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1-P185654305_0-P185654305_1-P184654301_0;0-0-0-155-155-310-310-465
0091017300_08062023000041;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_08062023000042;2;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P208654305_0-P208654305_1-P207654301_0-P207654301_1-P205654301_0-P205654301_1;0-0-145-145-435-435
0091017300_08062023000043;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P178654305_0-P178654305_1-P178654305_2-P173654305_0-P173654305_1;0-0-0-1575-1575
0091017300_08062023000044;1;1200;1000;1450;45;638.5;GERB--1213_1200_1000;100;none;P201654305_0-P201654305_1-P201654305_2-P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-0-145-145-290-290-435-435
0091017300_08062023000045;1;1206;1010;584;0;103.048;GERB--0528_1206_1010;100;none;P236654305_0-P236654305_1-P236654305_2;0-0-0
0091017300_08062023000046;1;1200;1000;1450;45;718.62;GERB--1213_1200_1000;100;none;P191654301_0-P191654301_1-P187654305_0-P187654305_1-P187654305_2-P186654301_0-P186654301_1;0-0-620-620-620-775-775
0091017300_08062023000047;2;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P201654305_0-P201654305_1-P201654305_2-P199654305_0-P199654305_1;0-0-0-630-630
0091017300_08062023000048;3;1206;1010;385;0;61.224;GERB--0528_1206_1010;100;none;P192654305_0-P192654305_1-P187654305_0-P187654305_1-P187654305_2;0-0-450-450-450
0091017300_08062023000049;1;1206;1010;584;0;102.152;GERB--0528_1206_1010;100;none;P187654305_0-P187654305_1-P187654305_2-P185654305_0-P185654305_1;0-0-0-180-180
0091017300_08062023000050;2;1200;1000;1450;45;650.04;GERB--1213_1200_1000;100;none;P200654301_0-P200654301_1-P199654305_0-P199654305_1-P198654301_0-P198654301_1;0-0-150-150-300-300
0091017300_08062023000051;1;1206;1010;1181;0;207.38;GERB--0528_1206_1010;100;none;P185654305_0-P185654305_1;0-0
0091017300_08062023000052;1;1206;1010;783;0;143.528;GERB--0528_1206_1010;100;none;P199654305_0-P199654305_1-P194654305_0-P194654305_1-P194654305_2;0-0-450-450-450
