ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P173654305_0;13500;2440;2900;24000;1500;0091017300_14062023000014-0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000029-0091017300_14062023000035-0091017300_14062023000039-0091017300_14062023000050-0091017300_14062023000051-0091017300_14062023000059-0091017300_14062023000061-0091017300_14062023000072-0091017300_14062023000073-0091017300_14062023000080-0091017300_14062023000081-0091017300_14062023000082-0091017300_14062023000083-0091017300_14062023000091-0091017300_14062023000092-0091017300_14062023000107-0091017300_14062023000116-0091017300_14062023000134-0091017300_14062023000136-0091017300_14062023000138-0091017300_14062023000144-0091017300_14062023000151-0091017300_14062023000152-0091017300_14062023000164-0091017300_14062023000178-0091017300_14062023000180-0091017300_14062023000183;7500.0
P173654305_1;13500;2440;2900;24000;1500;0091017300_14062023000014-0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000029-0091017300_14062023000035-0091017300_14062023000039-0091017300_14062023000050-0091017300_14062023000051-0091017300_14062023000059-0091017300_14062023000061-0091017300_14062023000072-0091017300_14062023000073-0091017300_14062023000080-0091017300_14062023000081-0091017300_14062023000082-0091017300_14062023000083-0091017300_14062023000091-0091017300_14062023000092-0091017300_14062023000107-0091017300_14062023000116-0091017300_14062023000134-0091017300_14062023000136-0091017300_14062023000138-0091017300_14062023000144-0091017300_14062023000151-0091017300_14062023000152-0091017300_14062023000164-0091017300_14062023000178-0091017300_14062023000180-0091017300_14062023000183;9000.0
P177654301_0;13500;2440;2900;24000;1500;0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000061-0091017300_14062023000073-0091017300_14062023000080-0091017300_14062023000081-0091017300_14062023000091-0091017300_14062023000134-0091017300_14062023000178;7500.0
P177654301_1;13500;2440;2900;24000;1500;0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000061-0091017300_14062023000073-0091017300_14062023000080-0091017300_14062023000081-0091017300_14062023000091-0091017300_14062023000134-0091017300_14062023000178;9000.0
P178654305_0;13500;2440;2900;24000;1500;0091017300_14062023000014-0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000035-0091017300_14062023000039-0091017300_14062023000050-0091017300_14062023000061-0091017300_14062023000072-0091017300_14062023000080-0091017300_14062023000092-0091017300_14062023000134-0091017300_14062023000138-0091017300_14062023000144-0091017300_14062023000178;7500.0
P178654305_1;13500;2440;2900;24000;1500;0091017300_14062023000014-0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000035-0091017300_14062023000039-0091017300_14062023000050-0091017300_14062023000061-0091017300_14062023000072-0091017300_14062023000080-0091017300_14062023000092-0091017300_14062023000134-0091017300_14062023000138-0091017300_14062023000144-0091017300_14062023000178;9000.0
P178654305_2;13500;2440;2900;24000;1500;0091017300_14062023000014-0091017300_14062023000018-0091017300_14062023000023-0091017300_14062023000035-0091017300_14062023000039-0091017300_14062023000050-0091017300_14062023000061-0091017300_14062023000072-0091017300_14062023000080-0091017300_14062023000092-0091017300_14062023000134-0091017300_14062023000138-0091017300_14062023000144-0091017300_14062023000178;9000.0
P184654301_0;13500;2440;2900;24000;1500;0091017300_14062023000034-0091017300_14062023000036-0091017300_14062023000037-0091017300_14062023000054-0091017300_14062023000056-0091017300_14062023000074-0091017300_14062023000075-0091017300_14062023000087-0091017300_14062023000098-0091017300_14062023000120-0091017300_14062023000128-0091017300_14062023000132-0091017300_14062023000137-0091017300_14062023000163-0091017300_14062023000171-0091017300_14062023000175-0091017300_14062023000181-0091017300_14062023000192-0091017300_14062023000197;7500.0
P185654305_0;13500;2440;2900;24000;1500;0091017300_14062023000004-0091017300_14062023000006-0091017300_14062023000024-0091017300_14062023000026-0091017300_14062023000030-0091017300_14062023000034-0091017300_14062023000036-0091017300_14062023000037-0091017300_14062023000046-0091017300_14062023000049-0091017300_14062023000054-0091017300_14062023000056-0091017300_14062023000067-0091017300_14062023000074-0091017300_14062023000075-0091017300_14062023000076-0091017300_14062023000079-0091017300_14062023000087-0091017300_14062023000088-0091017300_14062023000090-0091017300_14062023000098-0091017300_14062023000112-0091017300_14062023000113-0091017300_14062023000118-0091017300_14062023000120-0091017300_14062023000128-0091017300_14062023000132-0091017300_14062023000137-0091017300_14062023000156-0091017300_14062023000163-0091017300_14062023000171-0091017300_14062023000175-0091017300_14062023000181-0091017300_14062023000192-0091017300_14062023000197;7500.0
P185654305_1;13500;2440;2900;24000;1500;0091017300_14062023000004-0091017300_14062023000006-0091017300_14062023000024-0091017300_14062023000026-0091017300_14062023000030-0091017300_14062023000034-0091017300_14062023000036-0091017300_14062023000037-0091017300_14062023000046-0091017300_14062023000049-0091017300_14062023000054-0091017300_14062023000056-0091017300_14062023000067-0091017300_14062023000074-0091017300_14062023000075-0091017300_14062023000076-0091017300_14062023000079-0091017300_14062023000087-0091017300_14062023000088-0091017300_14062023000090-0091017300_14062023000098-0091017300_14062023000112-0091017300_14062023000113-0091017300_14062023000118-0091017300_14062023000120-0091017300_14062023000128-0091017300_14062023000132-0091017300_14062023000137-0091017300_14062023000156-0091017300_14062023000163-0091017300_14062023000171-0091017300_14062023000175-0091017300_14062023000181-0091017300_14062023000192-0091017300_14062023000197;9000.0
