ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090018400_03072022000001;1;1206;1010;1185;0;502.9;GERB--0528_1206_1010;100;none;P252097301_0-P252097301_1;0-0
0090018400_03072022000002;36;1206;1010;1181;0;238.2;GERB--0528_1206_1010;100;none;P199229101_0-P199229101_1;0-0
0090018400_03072022000003;1;1206;1010;1185;0;561.9;GERB--0528_1206_1010;100;none;P194097301_0-P194097301_1;0-0
0090018400_03072022000004;3;800;600;560;42;455.2;GERB--0588_800_600;100;none;P235305201_0-P235305201_1-P235305201_2-P234305201_0-P234305201_1-P234305201_2-P231305201_0-P231305201_1-P231305201_2-P230305201_0-P230305201_1-P230305201_2;0-0-0-90-90-90-360-360-360-450-450-450
0090018400_03072022000005;4;800;600;560;42;368.75;GERB--0588_800_600;100;none;P192305201_0-P192305201_1-P192305201_2;0-0-0
0090018400_03072022000006;18;1206;1010;1181;0;238.2;GERB--0528_1206_1010;100;none;P234229101_0-P234229101_1;0-0
0090018400_03072022000007;5;800;600;560;42;396.8;GERB--0588_800_600;100;none;P250305201_0-P250305201_1-P249305201_0-P249305201_1-P249305201_2-P248305201_0-P248305201_1-P248305201_2-P245305201_0-P245305201_1-P245305201_2;0-0-60-60-60-120-120-120-300-300-300
0090018400_03072022000008;3;800;600;560;42;396.38;GERB--0588_800_600;100;none;P237305201_0-P237305201_1-P236305201_0-P236305201_1-P235305201_0-P235305201_1-P235305201_2-P234305201_0-P234305201_1-P234305201_2;0-0-80-80-160-160-160-240-240-240
0090018400_03072022000009;38;1206;1010;1185;0;315.9;GERB--0528_1206_1010;100;none;P245305301_0-P245305301_1-P245305301_2-P244305301_0-P244305301_1;0-0-0-1370-1370
0090018400_03072022000010;1;1206;1010;1185;0;501.9;GERB--0528_1206_1010;100;none;P194097301_0-P194097301_1;0-0
0090018400_03072022000011;1;1206;1010;681;0;624.65;GERB--0528_1206_1010;1;none;P203305301_0-P203305301_1-P203305301_2-P202305301_0-P202305301_1;0-0-0-440-440
