ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017200_14062023000001;4;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P209630901_0-P209630901_1-P208630901_0-P208630901_1;0-0-275-275
0091017200_14062023000002;12;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P248630901_0-P248630901_1-P244630901_0-P244630901_1-P243630901_0-P243630901_1;0-0-220-220-275-275
0091017200_14062023000003;2;1200;1000;975;45;597.0;GERB--1213_1200_1000;100;none;P194630901_0-P194630901_1-P192630901_0-P192630901_1-P192630901_2;0-0-530-530-530
0091017200_14062023000004;7;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P248630901_0-P248630901_1-P244630901_0-P244630901_1-P243630901_0-P243630901_1;0-0-1100-1100-1375-1375
0091017200_14062023000005;5;1200;1000;975;45;206.6;GERB--1213_1200_1000;100;none;P187630901_0-P187630901_1-P185630901_0-P185630901_1-P185630901_2;0-0-90-90-90
0091017200_14062023000006;6;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P201630901_0-P201630901_1-P199630901_0-P199630901_1-P199630901_2;0-0-110-110-110
0091017200_14062023000007;8;1200;1000;975;45;623.4;GERB--1213_1200_1000;100;none;P241630901_0-P241630901_1-P237630901_0-P237630901_1-P236630901_0-P236630901_1;0-0-1100-1100-1375-1375
0091017200_14062023000008;3;1200;1000;975;45;196.6;GERB--1213_1200_1000;100;none;P241630901_0-P241630901_1-P237630901_0-P237630901_1-P236630901_0-P236630901_1;0-0-180-180-225-225
0091017200_14062023000009;11;1200;1000;975;45;217.24;GERB--1213_1200_1000;100;none;P185630901_0-P185630901_1-P185630901_2;0-0-0
0091017200_14062023000010;7;1200;1000;975;45;195.292;GERB--1213_1200_1000;100;none;P251630901_0-P251630901_1-P251630901_2-P250630901_0-P250630901_1-P248630901_0-P248630901_1;0-0-0-40-40-120-120
