ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016500_03072022000001;33;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P188575103_0-P188575103_1;0-0
0090016500_03072022000002;17;1600;1200;930;45;492.9;GERB--1613_1600_1200;100;widthwise;P234515401_0-P234515401_1-P234515403_0-P234515403_1;0-0-0-0
0090016500_03072022000003;3;1600;1200;930;45;457.549;GERB--1613_1600_1200;100;widthwise;P237525601_0-P237525601_1-P237525601_2-P236525601_0-P236525601_1-P236525601_2-P235525601_0-P235525601_1-P235525601_2-P234525601_0-P234525601_1;0-0-0-110-110-110-220-220-220-330-330
0090016500_03072022000004;3;800;600;560;42;432.5;GERB--0588_800_600;100;none;P258525803_0-P258525803_1-P257525803_0-P257525803_1-P256525803_0-P256525803_1-P255525803_0-P255525803_1;0-0-80-80-160-160-240-240
0090016500_03072022000005;1;1600;1200;930;45;533.732;GERB--1613_1600_1200;100;widthwise;P208515401_0-P208515401_1-P208515403_0-P208515403_1-P208515405_0-P208515405_1-P207515403_0-P207515403_1-P207515403_2-P206515401_0-P206515401_1-P206515401_2-P206515403_0-P206515403_1-P203515401_0-P203515401_1-P203515401_2-P203515403_0-P203515403_1;0-0-0-0-0-0-160-160-160-320-320-320-320-320-800-800-800-800-800
0090016500_03072022000006;1;1206;1010;1185;0;532.3;GERB--0528_1206_1010;100;none;P243575203_0-P243575203_1-P243575203_2;0-0-0
0090016500_03072022000007;5;800;600;560;42;437.32;GERB--0588_800_600;100;none;P252525803_0-P252525803_1-P252525803_2-P251525803_0-P251525803_1-P251525803_2-P250525803_0-P250525803_1-P249525803_0-P249525803_1;0-0-0-80-80-80-160-160-240-240
0090016500_03072022000008;1;1206;1010;285;0;22.23;GERB--0528_1206_1010;100;none;P236624101_0-P236624101_1;0-0
0090016500_03072022000009;1;1200;1000;930;45;408.4;GERB--1213_1200_1000;100;none;P234525805_0-P234525805_1;0-0
0090016500_03072022000010;7;1275;1014;840;140;1153.8;GERB--0051_1275_1014;3;widthwise;P243623401_0-P243623401_1-P243623401_2-P242623401_0-P242623401_1-P242623401_2-P241623401_0-P241623401_1-P241623401_2-P238623401_0-P238623401_1-P238623401_2;0-0-0-210-210-210-420-420-420-1050-1050-1050
