ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090038200_26102022000001;9;1880;1095;1350;40;722.38;GERB--2240_1880_1095;100;none;P322398101_0-P322398101_1-P319398101_0-P319398101_1-P319398101_2;0-0-180-180-180
0090038200_26102022000002;20;1200;1000;975;45;181.044;GERB--1213_1200_1000;100;none;P336391901_0-P336391901_1-P336391901_2-P333391901_0-P333391901_1;0-0-0-90-90
0090038200_26102022000003;1;1200;1000;975;45;653.96;GERB--1213_1200_1000;100;none;P320396201_0-P320396201_1-P318396201_0-P318396201_1;0-0-330-330
0090038200_26102022000004;14;1880;1095;1350;40;722.38;GERB--2240_1880_1095;100;none;P354398101_0-P354398101_1-P354398101_2-P353398101_0-P353398101_1-P350398101_0-P350398101_1;0-0-0-60-60-240-240
0090038200_26102022000005;1;780;570;478;47;452.64;GERB--3195_780_570;4;none;P308392701_0-P308392701_1-P308392701_2-P308392701_3-P307392701_0-P307392701_1;0-0-0-0-65-65
0090038200_26102022000006;2;1200;1000;975;45;208.2;GERB--1213_1200_1000;100;none;P332392001_0-P332392001_1-P329392001_0-P329392001_1;0-0-120-120
0090038200_26102022000007;21;1200;1000;975;45;172.0;GERB--1213_1200_1000;100;none;P313396101_0-P313396101_1-P312396101_0-P312396101_1;0-0-35-35
0090038200_26102022000008;30;1200;1000;975;45;140.148;GERB--1213_1200_1000;100;none;P314395601_0-P314395601_1-P313395601_0-P313395601_1-P312395601_0-P312395601_1-P312395601_2;0-0-10-10-20-20-20
0090038200_26102022000009;1;1206;1010;1089;0;120.2;GERB--0528_1206_1010;100;none;P318396001_0-P318396001_1-P318396001_2;0-0-0
0090038200_26102022000010;3;1600;1200;930;45;243.656;GERB--1613_1600_1200;100;none;P334392001_0-P334392001_1-P332392001_0-P332392001_1;0-0-50-50
0090038200_26102022000011;1;1200;1000;975;45;399.96;GERB--1213_1200_1000;100;none;P356392701_0-P356392701_1-P356392701_2-P354392701_0-P354392701_1-P354392701_2-P354392701_3;0-0-0-70-70-70-70
0090038200_26102022000012;4;1200;1000;975;45;149.382;GERB--1213_1200_1000;100;none;P337392201_0-P337392201_1-P335392203_0-P335392203_1-P334392201_0-P334392201_1;0-0-20-20-30-30
0090038200_26102022000013;1;1206;1010;1085;0;108.8;GERB--0528_1206_1010;100;none;P321397701_0-P321397701_1-P321397701_2;0-0-0
0090038200_26102022000014;5;1200;1000;975;45;252.36;GERB--1213_1200_1000;100;none;P315394703_0-P315394703_1-P314394703_0-P314394703_1-P313394701_0-P313394701_1;0-0-30-30-60-60
0090038200_26102022000015;28;2280;1170;670;45;616.184;GERB--2226_2280_1170;100;none;P321393301_0-P321393301_1-P318393301_0-P318393301_1-P318393301_2;0-0-615-615-615
0090038200_26102022000016;26;1200;1000;750;45;123.208;GERB--1213_1200_1000;100;none;P328395601_0-P328395601_1-P327395601_0-P327395601_1-P326395601_0-P326395601_1-P326395601_2;0-0-15-15-30-30-30
0090038200_26102022000017;11;1200;1000;975;45;317.0;GERB--1213_1200_1000;100;none;P312396401_0-P312396401_1;0-0
0090038200_26102022000018;1;1200;1000;930;45;388.5;GERB--1213_1200_1000;100;none;P326396801_0-P326396801_1-P323396801_0-P323396801_1;0-0-90-90
0090038200_26102022000019;3;780;570;478;47;91.449;GERB--3195_780_570;4;none;P354392701_0-P354392701_1-P354392701_2-P354392701_3-P350392701_0-P350392701_1-P350392701_2-P350392701_3-P350392701_4;0-0-0-0-80-80-80-80-80
0090038200_26102022000020;1;1206;1010;785;0;67.15;GERB--0528_1206_1010;100;none;P332396001_0-P332396001_1-P332396001_2;0-0-0
0090038200_26102022000021;9;1200;1000;975;45;156.672;GERB--1213_1200_1000;100;none;P307394601_0-P307394601_1-P306394601_0-P306394601_1;0-0-15-15
0090038200_26102022000022;4;1360;1150;1200;45;355.0;GERB--5802_1360_1150;100;none;P346396601_0-P346396601_1;0-0
0090038200_26102022000023;14;1200;1000;750;45;243.34;GERB--1213_1200_1000;100;none;P329392701_0-P329392701_1-P329392701_2-P329392701_3-P329392701_4-P329392701_5-P329392701_6-P329392701_7-P328392701_0-P328392701_1-P328392701_2-P326392701_0-P326392701_1-P326392701_2-P326392701_3;0-0-0-0-0-0-0-0-15-15-15-45-45-45-45
0090038200_26102022000024;1;1206;1010;385;0;33.85;GERB--0528_1206_1010;100;none;P333392701_0-P333392701_1-P333392701_2-P333392701_3-P333392701_4-P333392701_5-P333392701_6-P329392701_0-P329392701_1-P329392701_2-P329392701_3-P329392701_4-P329392701_5-P329392701_6-P329392701_7;0-0-0-0-0-0-0-340-340-340-340-340-340-340-340
0090038200_26102022000025;17;1358;1153;1340;45;432.24;GERB--7169_1358_1153;100;none;P339394401_0-P339394401_1-P336394401_0-P336394401_1-P335394401_0-P335394401_1;0-0-105-105-140-140
0090038200_26102022000026;1;1206;1010;584;0;78.3;GERB--0528_1206_1010;100;none;P354394601_0-P354394601_1-P353394601_0-P353394601_1-P350394601_0-P350394601_1;0-0-70-70-280-280
0090038200_26102022000027;4;1200;1000;975;45;252.36;GERB--1213_1200_1000;100;none;P350394703_0-P350394703_1-P349394703_0-P349394703_1-P348394701_0-P348394701_1;0-0-30-30-60-60
0090038200_26102022000028;1;780;570;478;47;214.5;GERB--3195_780_570;4;none;P354392701_0-P354392701_1-P354392701_2-P354392701_3-P350392701_0-P350392701_1-P350392701_2-P350392701_3-P350392701_4;0-0-0-0-120-120-120-120-120
0090038200_26102022000029;10;1600;1200;930;45;181.0;GERB--1613_1600_1200;100;none;P308397101_0-P308397101_1-P308397101_2-P306397101_0-P306397101_1-P306397101_2;0-0-0-20-20-20
