ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090015100_27022023000001;1;1206;1010;385;0;22.232;GERB--0528_1206_1010;100;none;P110070307_0-P110070307_1-P109070309_0-P109070309_1-P108070307_0-P108070307_1;0-0-15-15-30-30
0090015100_27022023000002;1;1206;1010;485;0;55.89;GERB--0528_1206_1010;100;none;P072070307_0-P072070307_1-P072070307_2-P069070309_0-P069070309_1-P068070307_0-P068070307_1-P068070307_2;0-0-0-12-12-16-16-16
0090015100_27022023000003;1;1210;1010;990;20;235.712;GERB--0408_1210_1010;100;none;P067070205_0-P067070205_1-P067070205_2;0-0-0
0090015100_27022023000004;1;780;570;478;47;102.852;GERB--3195_780_570;4;widthwise;P094170705_0-P094170705_1-P090170705_0-P090170705_1-P089170701_0-P089170701_1-P087170705_0-P087170705_1;0-0-12-12-15-15-21-21
0090015100_27022023000005;2;2400;1640;1490;45;86.4;GERB--0958_2400_1640;100;none;P074070303_0-P074070303_1-P073070303_0-P073070303_1-P072070303_0-P072070303_1-P072070305_0-P072070305_1;0-0-9-9-18-18-18-18
0090015100_27022023000006;10;1200;1000;975;45;137.4;GERB--1213_1200_1000;100;none;P102076305_0-P102076305_1-P097076305_0-P097076305_1-P095076305_0-P095076305_1;0-0-5-5-7-7
0090015100_27022023000007;1;780;570;478;47;83.25;GERB--3195_780_570;4;widthwise;P075071701_0-P075071701_1-P075071701_2-P072071701_0-P072071701_1-P072071701_2-P068071701_0-P068071701_1-P068071701_2;0-0-0-6-6-6-14-14-14
0090015100_27022023000008;2;1206;1010;385;0;168.82;GERB--0528_1206_1010;100;none;P101349503_0-P101349503_1-P094349503_0-P094349503_1;0-0-287-287
0090015100_27022023000009;1;1206;1010;485;0;58.9;GERB--0528_1206_1010;100;none;P068172401_0-P068172401_1-P068172401_2-P067172401_0-P067172401_1;0-0-0-6-6
0090015100_27022023000010;1;1206;1010;1181;0;209.775;GERB--0528_1206_1010;100;none;P097070309_0-P097070309_1-P096070307_0-P096070307_1-P095070309_0-P095070309_1;0-0-40-40-80-80
