ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016100_03072022000001;16;1206;1010;1085;0;219.08;GERB--0528_1206_1010;100;none;P200339603_0-P200339603_1;0-0
0090016100_03072022000002;1;1200;1000;1105;0;597.84;GERB--3551_1200_1000;100;none;P243225903_0-P243225903_1-P243225903_2;0-0-0
0090016100_03072022000003;20;1200;1000;975;45;387.592;GERB--1213_1200_1000;100;none;P249339603_0-P249339603_1;0-0
0090016100_03072022000004;4;1206;1010;1185;0;304.8;GERB--0528_1206_1010;100;none;P237010803_0-P237010803_1-P235010801_0-P235010801_1-P235010801_2;0-0-1700-1700-1700
0090016100_03072022000005;1;1206;1010;1185;0;209.1;GERB--0528_1206_1010;100;none;P249211301_0-P249211301_1;0-0
0090016100_03072022000006;5;1200;800;940;0;668.8;GERB--3737_1200_800;100;none;P255216601_0-P255216601_1;0-0
0090016100_03072022000007;1;1206;1010;1185;0;261.9;GERB--0528_1206_1010;100;none;P255210701_0-P255210701_1-P255210701_2-P252210707_0-P252210707_1-P252210707_2-P251210701_0-P251210701_1-P251210701_2;0-0-0-1170-1170-1170-1560-1560-1560
0090016100_03072022000008;1;1200;1000;975;45;422.004;GERB--1213_1200_1000;2;none;P210210707_0-P210210707_1-P209210701_0-P209210701_1-P208210701_0-P208210701_1-P208210701_2;0-0-660-660-1320-1320-1320
0090016100_03072022000009;3;1206;1010;1181;0;156.6;GERB--0528_1206_1010;2;none;P203010907_0-P203010907_1-P203010907_2;0-0-0
0090016100_03072022000010;3;1206;1010;1185;0;307.3;GERB--0528_1206_1010;100;none;P207221603_0-P207221603_1-P207221603_2;0-0-0
0090016100_03072022000011;29;1200;1000;975;45;186.2;GERB--1213_1200_1000;100;none;P245010907_0-P245010907_1-P245010907_2-P244010905_0-P244010905_1;0-0-0-80-80
0090016100_03072022000012;20;1220;1020;1300;0;793.024;GERB--0135_1220_1020;1;none;P201010401_0-P201010401_1-P200010405_0-P200010405_1-P199010401_0-P199010401_1;0-0-520-520-1040-1040
0090016100_03072022000013;3;1206;1010;1185;0;219.3;GERB--0528_1206_1010;100;none;P207213101_0-P207213101_1;0-0
0090016100_03072022000014;46;1200;1000;973;0;248.5;GERB--3551_1200_1000;100;none;P243225903_0-P243225903_1-P243225903_2;0-0-0
0090016100_03072022000015;1;1206;1010;483;0;335.3;GERB--0528_1206_1010;100;none;P210010907_0-P210010907_1;0-0
0090016100_03072022000016;18;1200;1000;975;45;381.8;GERB--1213_1200_1000;100;none;P208210701_0-P208210701_1-P208210701_2-P207210707_0-P207210707_1-P207210707_2-P206210701_0-P206210701_1-P206210703_0-P206210703_1;0-0-0-560-560-560-1120-1120-1120-1120
0090016100_03072022000017;6;1200;1000;930;45;212.5;GERB--1213_1200_1000;100;none;P202111805_0-P202111805_1-P202111805_2;0-0-0
0090016100_03072022000018;1;1206;1010;585;0;308.4;GERB--0528_1206_1010;100;none;P196226207_0-P196226207_1-P196226207_2;0-0-0
0090016100_03072022000019;3;1206;1010;1181;0;156.6;GERB--0528_1206_1010;2;none;P245010907_0-P245010907_1-P245010907_2;0-0-0
0090016100_03072022000020;10;1200;1000;975;45;1026.53;GERB--1213_1200_1000;100;none;P231010013_0-P231010013_1-P230010011_0-P230010011_1-P230010011_2-P229010009_0-P229010009_1-P229010019_0-P229010019_1;0-0-220-220-220-440-440-440-440
0090016100_03072022000021;39;1200;1000;1070;0;218.36;GERB--3551_1200_1000;100;none;P201225903_0-P201225903_1-P201225903_2-P199225901_0-P199225901_1-P199225901_2;0-0-0-1520-1520-1520
0090016100_03072022000022;1;1206;1010;385;0;26.73;GERB--0528_1206_1010;2;none;P245010907_0-P245010907_1-P245010907_2;0-0-0
0090016100_03072022000023;1;1206;1010;285;0;128.7;GERB--0528_1206_1010;2;none;P188111805_0-P188111805_1;0-0
