ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188010403_0;13500;2440;2600;25000;1500;0090016100_03072022003872;1500.0
P188010403_1;13500;2440;2600;25000;1500;0090016100_03072022003872;1800.0
P188111805_0;13500;2440;2900;25000;1500;0090016100_03072022000023-0090016100_03072022000992-0090016100_03072022001905-0090016100_03072022002582-0090016100_03072022002928;1500.0
P188111805_1;13500;2440;2900;25000;1500;0090016100_03072022000023-0090016100_03072022000992-0090016100_03072022001905-0090016100_03072022002582-0090016100_03072022002928;1800.0
P189010013_0;13500;2440;2800;28000;1500;0090016100_03072022000182-0090016100_03072022001024-0090016100_03072022001076-0090016100_03072022001106-0090016100_03072022001446-0090016100_03072022001557-0090016100_03072022002149-0090016100_03072022002270-0090016100_03072022002437-0090016100_03072022002449-0090016100_03072022003093-0090016100_03072022003453-0090016100_03072022003817-0090016100_03072022003984;1500.0
P189010013_1;13500;2440;2800;28000;1500;0090016100_03072022000182-0090016100_03072022001024-0090016100_03072022001076-0090016100_03072022001106-0090016100_03072022001446-0090016100_03072022001557-0090016100_03072022002149-0090016100_03072022002270-0090016100_03072022002437-0090016100_03072022002449-0090016100_03072022003093-0090016100_03072022003453-0090016100_03072022003817-0090016100_03072022003984;1800.0
P189010013_2;13500;2440;2800;28000;1500;0090016100_03072022000182-0090016100_03072022001024-0090016100_03072022001076-0090016100_03072022001106-0090016100_03072022001446-0090016100_03072022001557-0090016100_03072022002149-0090016100_03072022002270-0090016100_03072022002437-0090016100_03072022002449-0090016100_03072022003093-0090016100_03072022003453-0090016100_03072022003817-0090016100_03072022003984;1800.0
P189010401_0;13500;2440;2600;25000;1500;0090016100_03072022000470-0090016100_03072022000516-0090016100_03072022003351;1500.0
P189010401_1;13500;2440;2600;25000;1500;0090016100_03072022000470-0090016100_03072022000516-0090016100_03072022003351;1800.0
P189010907_0;13500;2440;3000;25000;1500;0090016100_03072022000036-0090016100_03072022000177-0090016100_03072022000490-0090016100_03072022000996-0090016100_03072022001053-0090016100_03072022001056-0090016100_03072022001238-0090016100_03072022001421-0090016100_03072022001519-0090016100_03072022001528-0090016100_03072022001572-0090016100_03072022001733-0090016100_03072022001969-0090016100_03072022002480-0090016100_03072022002495-0090016100_03072022002509-0090016100_03072022002589-0090016100_03072022002616-0090016100_03072022002892-0090016100_03072022002990-0090016100_03072022003090-0090016100_03072022003194-0090016100_03072022003224-0090016100_03072022003291-0090016100_03072022003405-0090016100_03072022003496-0090016100_03072022003570-0090016100_03072022003914;1500.0
P189010907_1;13500;2440;3000;25000;1500;0090016100_03072022000036-0090016100_03072022000177-0090016100_03072022000490-0090016100_03072022000996-0090016100_03072022001053-0090016100_03072022001056-0090016100_03072022001238-0090016100_03072022001421-0090016100_03072022001519-0090016100_03072022001528-0090016100_03072022001572-0090016100_03072022001733-0090016100_03072022001969-0090016100_03072022002480-0090016100_03072022002495-0090016100_03072022002509-0090016100_03072022002589-0090016100_03072022002616-0090016100_03072022002892-0090016100_03072022002990-0090016100_03072022003090-0090016100_03072022003194-0090016100_03072022003224-0090016100_03072022003291-0090016100_03072022003405-0090016100_03072022003496-0090016100_03072022003570-0090016100_03072022003914;1800.0
P189011105_0;13500;2440;3000;25000;1500;0090016100_03072022000457-0090016100_03072022001477-0090016100_03072022001942-0090016100_03072022003142;1500.0
P189011105_1;13500;2440;3000;25000;1500;0090016100_03072022000457-0090016100_03072022001477-0090016100_03072022001942-0090016100_03072022003142;1800.0
P189012001_0;13500;2440;2800;28000;1500;0090016100_03072022000588-0090016100_03072022001488-0090016100_03072022002014-0090016100_03072022002227;1500.0
P189012001_1;13500;2440;2800;28000;1500;0090016100_03072022000588-0090016100_03072022001488-0090016100_03072022002014-0090016100_03072022002227;1800.0
