ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188570601_0;13500;2440;2600;25000;1300;0090016500_03072022000284-0090016500_03072022000363-0090016500_03072022000517-0090016500_03072022000542-0090016500_03072022000623-0090016500_03072022000944-0090016500_03072022001422-0090016500_03072022001515-0090016500_03072022001601-0090016500_03072022001752;1500.0
P188570601_1;13500;2440;2600;25000;1300;0090016500_03072022000284-0090016500_03072022000363-0090016500_03072022000517-0090016500_03072022000542-0090016500_03072022000623-0090016500_03072022000944-0090016500_03072022001422-0090016500_03072022001515-0090016500_03072022001601-0090016500_03072022001752;1800.0
P188575103_0;13500;2440;2800;25000;1300;0090016500_03072022000001-0090016500_03072022000059-0090016500_03072022000974-0090016500_03072022001086-0090016500_03072022001633;1500.0
P188575103_1;13500;2440;2800;25000;1300;0090016500_03072022000001-0090016500_03072022000059-0090016500_03072022000974-0090016500_03072022001086-0090016500_03072022001633;1800.0
P188575201_0;13500;2440;2800;24500;1300;0090016500_03072022000190-0090016500_03072022000264-0090016500_03072022000412-0090016500_03072022000706-0090016500_03072022000904-0090016500_03072022000961-0090016500_03072022001279-0090016500_03072022001482-0090016500_03072022001496-0090016500_03072022001511-0090016500_03072022001562-0090016500_03072022001565-0090016500_03072022001860;1500.0
P188575201_1;13500;2440;2800;24500;1300;0090016500_03072022000190-0090016500_03072022000264-0090016500_03072022000412-0090016500_03072022000706-0090016500_03072022000904-0090016500_03072022000961-0090016500_03072022001279-0090016500_03072022001482-0090016500_03072022001496-0090016500_03072022001511-0090016500_03072022001562-0090016500_03072022001565-0090016500_03072022001860;1800.0
P188575201_2;13500;2440;2800;24500;1300;0090016500_03072022000190-0090016500_03072022000264-0090016500_03072022000412-0090016500_03072022000706-0090016500_03072022000904-0090016500_03072022000961-0090016500_03072022001279-0090016500_03072022001482-0090016500_03072022001496-0090016500_03072022001511-0090016500_03072022001562-0090016500_03072022001565-0090016500_03072022001860;1800.0
P189570601_0;13500;2440;2600;25000;1300;0090016500_03072022000284-0090016500_03072022000363-0090016500_03072022000439-0090016500_03072022000517-0090016500_03072022000542-0090016500_03072022000623-0090016500_03072022001353-0090016500_03072022001422-0090016500_03072022001515-0090016500_03072022001752;1500.0
P189570601_1;13500;2440;2600;25000;1300;0090016500_03072022000284-0090016500_03072022000363-0090016500_03072022000439-0090016500_03072022000517-0090016500_03072022000542-0090016500_03072022000623-0090016500_03072022001353-0090016500_03072022001422-0090016500_03072022001515-0090016500_03072022001752;1800.0
P189570603_0;13500;2440;2600;25000;1300;0090016500_03072022000284-0090016500_03072022000363-0090016500_03072022000439-0090016500_03072022000517-0090016500_03072022000542-0090016500_03072022000623-0090016500_03072022000944-0090016500_03072022001353-0090016500_03072022001422-0090016500_03072022001515-0090016500_03072022001752;1500.0
