ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P305420301_0;13500;2440;2900;24000;1500;0090017000_26102022000133-0090017000_26102022000252-0090017000_26102022000488-0090017000_26102022000560-0090017000_26102022000602-0090017000_26102022000794-0090017000_26102022000956-0090017000_26102022001024-0090017000_26102022001027-0090017000_26102022001042-0090017000_26102022001185-0090017000_26102022001188-0090017000_26102022001317-0090017000_26102022001322-0090017000_26102022001414-0090017000_26102022001506-0090017000_26102022001588-0090017000_26102022001768-0090017000_26102022001856-0090017000_26102022002124-0090017000_26102022002249-0090017000_26102022002329-0090017000_26102022002563-0090017000_26102022002711-0090017000_26102022002877-0090017000_26102022003182-0090017000_26102022003183-0090017000_26102022003193-0090017000_26102022003274-0090017000_26102022003319-0090017000_26102022003785-0090017000_26102022003915-0090017000_26102022004020-0090017000_26102022004025-0090017000_26102022004054-0090017000_26102022004236-0090017000_26102022004391-0090017000_26102022004540-0090017000_26102022004714-0090017000_26102022004735-0090017000_26102022004768-0090017000_26102022004812-0090017000_26102022005165-0090017000_26102022005183-0090017000_26102022005606-0090017000_26102022005722-0090017000_26102022005768-0090017000_26102022005794-0090017000_26102022005881-0090017000_26102022005902-0090017000_26102022006085-0090017000_26102022006188-0090017000_26102022006486-0090017000_26102022006536-0090017000_26102022006601-0090017000_26102022007056-0090017000_26102022007082-0090017000_26102022007262-0090017000_26102022007309-0090017000_26102022007312-0090017000_26102022007625-0090017000_26102022007650-0090017000_26102022007894-0090017000_26102022008347-0090017000_26102022008756-0090017000_26102022008907-0090017000_26102022008949;1500.0
P305420301_1;13500;2440;2900;24000;1500;0090017000_26102022000133-0090017000_26102022000252-0090017000_26102022000488-0090017000_26102022000560-0090017000_26102022000602-0090017000_26102022000794-0090017000_26102022000956-0090017000_26102022001024-0090017000_26102022001027-0090017000_26102022001042-0090017000_26102022001185-0090017000_26102022001188-0090017000_26102022001317-0090017000_26102022001322-0090017000_26102022001414-0090017000_26102022001506-0090017000_26102022001588-0090017000_26102022001768-0090017000_26102022001856-0090017000_26102022002124-0090017000_26102022002249-0090017000_26102022002329-0090017000_26102022002563-0090017000_26102022002711-0090017000_26102022002877-0090017000_26102022003182-0090017000_26102022003183-0090017000_26102022003193-0090017000_26102022003274-0090017000_26102022003319-0090017000_26102022003785-0090017000_26102022003915-0090017000_26102022004020-0090017000_26102022004025-0090017000_26102022004054-0090017000_26102022004236-0090017000_26102022004391-0090017000_26102022004540-0090017000_26102022004714-0090017000_26102022004735-0090017000_26102022004768-0090017000_26102022004812-0090017000_26102022005165-0090017000_26102022005183-0090017000_26102022005606-0090017000_26102022005722-0090017000_26102022005768-0090017000_26102022005794-0090017000_26102022005881-0090017000_26102022005902-0090017000_26102022006085-0090017000_26102022006188-0090017000_26102022006486-0090017000_26102022006536-0090017000_26102022006601-0090017000_26102022007056-0090017000_26102022007082-0090017000_26102022007262-0090017000_26102022007309-0090017000_26102022007312-0090017000_26102022007625-0090017000_26102022007650-0090017000_26102022007894-0090017000_26102022008347-0090017000_26102022008756-0090017000_26102022008907-0090017000_26102022008949;1800.0
P305421403_0;13500;2440;2900;24000;1500;0090017000_26102022000016-0090017000_26102022000224-0090017000_26102022000958-0090017000_26102022002135-0090017000_26102022002477-0090017000_26102022007705-0090017000_26102022007806-0090017000_26102022008733;1500.0
P305421403_1;13500;2440;2900;24000;1500;0090017000_26102022000016-0090017000_26102022000224-0090017000_26102022000958-0090017000_26102022002135-0090017000_26102022002477-0090017000_26102022007705-0090017000_26102022007806-0090017000_26102022008733;1800.0
P305422101_0;13500;2440;3000;24000;1500;0090017000_26102022000084-0090017000_26102022000103-0090017000_26102022000152-0090017000_26102022000226-0090017000_26102022000305-0090017000_26102022000490-0090017000_26102022000582-0090017000_26102022000608-0090017000_26102022000634-0090017000_26102022000737-0090017000_26102022000874-0090017000_26102022000892-0090017000_26102022001046-0090017000_26102022001466-0090017000_26102022001577-0090017000_26102022001626-0090017000_26102022001629-0090017000_26102022001688-0090017000_26102022001877-0090017000_26102022001911-0090017000_26102022001973-0090017000_26102022002185-0090017000_26102022002221-0090017000_26102022002234-0090017000_26102022002287-0090017000_26102022002429-0090017000_26102022002448-0090017000_26102022002463-0090017000_26102022002879-0090017000_26102022002889-0090017000_26102022003083-0090017000_26102022003094-0090017000_26102022003097-0090017000_26102022003101-0090017000_26102022003169-0090017000_26102022003191-0090017000_26102022003233-0090017000_26102022003304-0090017000_26102022003418-0090017000_26102022003492-0090017000_26102022003536-0090017000_26102022003573-0090017000_26102022003747-0090017000_26102022003752-0090017000_26102022003788-0090017000_26102022003797-0090017000_26102022003820-0090017000_26102022003842-0090017000_26102022003847-0090017000_26102022003961-0090017000_26102022004043-0090017000_26102022004366-0090017000_26102022004630-0090017000_26102022004636-0090017000_26102022005015-0090017000_26102022005196-0090017000_26102022005259-0090017000_26102022005462-0090017000_26102022005497-0090017000_26102022005548-0090017000_26102022005585-0090017000_26102022005611-0090017000_26102022005629-0090017000_26102022005844-0090017000_26102022005860-0090017000_26102022005876-0090017000_26102022005888-0090017000_26102022006001-0090017000_26102022006238-0090017000_26102022006333-0090017000_26102022006339-0090017000_26102022006392-0090017000_26102022006543-0090017000_26102022006551-0090017000_26102022006622-0090017000_26102022006769-0090017000_26102022006779-0090017000_26102022006840-0090017000_26102022007271-0090017000_26102022007376-0090017000_26102022007495-0090017000_26102022007697-0090017000_26102022007718-0090017000_26102022007765-0090017000_26102022007879-0090017000_26102022008250-0090017000_26102022008262-0090017000_26102022008431-0090017000_26102022008472-0090017000_26102022008532-0090017000_26102022008604-0090017000_26102022008623-0090017000_26102022008624-0090017000_26102022008665-0090017000_26102022008713-0090017000_26102022008912-0090017000_26102022009178;1500.0
P305422101_1;13500;2440;3000;24000;1500;0090017000_26102022000084-0090017000_26102022000103-0090017000_26102022000152-0090017000_26102022000226-0090017000_26102022000305-0090017000_26102022000490-0090017000_26102022000582-0090017000_26102022000608-0090017000_26102022000634-0090017000_26102022000737-0090017000_26102022000874-0090017000_26102022000892-0090017000_26102022001046-0090017000_26102022001466-0090017000_26102022001577-0090017000_26102022001626-0090017000_26102022001629-0090017000_26102022001688-0090017000_26102022001877-0090017000_26102022001911-0090017000_26102022001973-0090017000_26102022002185-0090017000_26102022002221-0090017000_26102022002234-0090017000_26102022002287-0090017000_26102022002429-0090017000_26102022002448-0090017000_26102022002463-0090017000_26102022002879-0090017000_26102022002889-0090017000_26102022003083-0090017000_26102022003094-0090017000_26102022003097-0090017000_26102022003101-0090017000_26102022003169-0090017000_26102022003191-0090017000_26102022003233-0090017000_26102022003304-0090017000_26102022003418-0090017000_26102022003492-0090017000_26102022003536-0090017000_26102022003573-0090017000_26102022003747-0090017000_26102022003752-0090017000_26102022003788-0090017000_26102022003797-0090017000_26102022003820-0090017000_26102022003842-0090017000_26102022003847-0090017000_26102022003961-0090017000_26102022004043-0090017000_26102022004366-0090017000_26102022004630-0090017000_26102022004636-0090017000_26102022005015-0090017000_26102022005196-0090017000_26102022005259-0090017000_26102022005462-0090017000_26102022005497-0090017000_26102022005548-0090017000_26102022005585-0090017000_26102022005611-0090017000_26102022005629-0090017000_26102022005844-0090017000_26102022005860-0090017000_26102022005876-0090017000_26102022005888-0090017000_26102022006001-0090017000_26102022006238-0090017000_26102022006333-0090017000_26102022006339-0090017000_26102022006392-0090017000_26102022006543-0090017000_26102022006551-0090017000_26102022006622-0090017000_26102022006769-0090017000_26102022006779-0090017000_26102022006840-0090017000_26102022007271-0090017000_26102022007376-0090017000_26102022007495-0090017000_26102022007697-0090017000_26102022007718-0090017000_26102022007765-0090017000_26102022007879-0090017000_26102022008250-0090017000_26102022008262-0090017000_26102022008431-0090017000_26102022008472-0090017000_26102022008532-0090017000_26102022008604-0090017000_26102022008623-0090017000_26102022008624-0090017000_26102022008665-0090017000_26102022008713-0090017000_26102022008912-0090017000_26102022009178;1800.0
P305422701_0;13500;2440;2900;24000;1900;0090017000_26102022000320-0090017000_26102022000332-0090017000_26102022000491-0090017000_26102022000516-0090017000_26102022000530-0090017000_26102022000558-0090017000_26102022000569-0090017000_26102022000570-0090017000_26102022000617-0090017000_26102022000619-0090017000_26102022000644-0090017000_26102022000723-0090017000_26102022000821-0090017000_26102022000835-0090017000_26102022000948-0090017000_26102022001000-0090017000_26102022001001-0090017000_26102022001039-0090017000_26102022001055-0090017000_26102022001070-0090017000_26102022001090-0090017000_26102022001114-0090017000_26102022001130-0090017000_26102022001136-0090017000_26102022001157-0090017000_26102022001257-0090017000_26102022001280-0090017000_26102022001335-0090017000_26102022001396-0090017000_26102022001418-0090017000_26102022001480-0090017000_26102022001523-0090017000_26102022001535-0090017000_26102022001722-0090017000_26102022001746-0090017000_26102022001751-0090017000_26102022001897-0090017000_26102022002122-0090017000_26102022002142-0090017000_26102022002295-0090017000_26102022002361-0090017000_26102022002417-0090017000_26102022002495-0090017000_26102022002510-0090017000_26102022002560-0090017000_26102022002679-0090017000_26102022002799-0090017000_26102022002855-0090017000_26102022002902-0090017000_26102022002915-0090017000_26102022002993-0090017000_26102022003157-0090017000_26102022003180-0090017000_26102022003206-0090017000_26102022003228-0090017000_26102022003286-0090017000_26102022003402-0090017000_26102022003424-0090017000_26102022003446-0090017000_26102022003451-0090017000_26102022003652-0090017000_26102022003693-0090017000_26102022003719-0090017000_26102022003878-0090017000_26102022003898-0090017000_26102022003963-0090017000_26102022004071-0090017000_26102022004089-0090017000_26102022004195-0090017000_26102022004197-0090017000_26102022004217-0090017000_26102022004278-0090017000_26102022004387-0090017000_26102022004598-0090017000_26102022004623-0090017000_26102022004687-0090017000_26102022004726-0090017000_26102022004738-0090017000_26102022004753-0090017000_26102022004758-0090017000_26102022004845-0090017000_26102022004856-0090017000_26102022004920-0090017000_26102022005095-0090017000_26102022005148-0090017000_26102022005370-0090017000_26102022005373-0090017000_26102022005423-0090017000_26102022005474-0090017000_26102022005480-0090017000_26102022005489-0090017000_26102022005547-0090017000_26102022005549-0090017000_26102022005593-0090017000_26102022005594-0090017000_26102022005715-0090017000_26102022005871-0090017000_26102022005872-0090017000_26102022005911-0090017000_26102022005949-0090017000_26102022006005-0090017000_26102022006083-0090017000_26102022006130-0090017000_26102022006194-0090017000_26102022006231-0090017000_26102022006397-0090017000_26102022006639-0090017000_26102022006646-0090017000_26102022006666-0090017000_26102022006702-0090017000_26102022006773-0090017000_26102022007100-0090017000_26102022007107-0090017000_26102022007108-0090017000_26102022007185-0090017000_26102022007186-0090017000_26102022007258-0090017000_26102022007467-0090017000_26102022007519-0090017000_26102022007526-0090017000_26102022007638-0090017000_26102022007727-0090017000_26102022007730-0090017000_26102022007782-0090017000_26102022007957-0090017000_26102022008073-0090017000_26102022008110-0090017000_26102022008144-0090017000_26102022008156-0090017000_26102022008186-0090017000_26102022008198-0090017000_26102022008352-0090017000_26102022008353-0090017000_26102022008359-0090017000_26102022008387-0090017000_26102022008415-0090017000_26102022008484-0090017000_26102022008632-0090017000_26102022008637-0090017000_26102022008726-0090017000_26102022008879-0090017000_26102022008970-0090017000_26102022009009-0090017000_26102022009016-0090017000_26102022009104-0090017000_26102022009107-0090017000_26102022009121-0090017000_26102022009136-0090017000_26102022009155-0090017000_26102022009189-0090017000_26102022009235;1500.0
P305422701_1;13500;2440;2900;24000;1900;0090017000_26102022000320-0090017000_26102022000332-0090017000_26102022000491-0090017000_26102022000516-0090017000_26102022000530-0090017000_26102022000558-0090017000_26102022000569-0090017000_26102022000570-0090017000_26102022000617-0090017000_26102022000619-0090017000_26102022000644-0090017000_26102022000723-0090017000_26102022000821-0090017000_26102022000835-0090017000_26102022000948-0090017000_26102022001000-0090017000_26102022001001-0090017000_26102022001039-0090017000_26102022001055-0090017000_26102022001070-0090017000_26102022001090-0090017000_26102022001114-0090017000_26102022001130-0090017000_26102022001136-0090017000_26102022001157-0090017000_26102022001257-0090017000_26102022001280-0090017000_26102022001335-0090017000_26102022001396-0090017000_26102022001418-0090017000_26102022001480-0090017000_26102022001523-0090017000_26102022001535-0090017000_26102022001722-0090017000_26102022001746-0090017000_26102022001751-0090017000_26102022001897-0090017000_26102022002122-0090017000_26102022002142-0090017000_26102022002295-0090017000_26102022002361-0090017000_26102022002417-0090017000_26102022002495-0090017000_26102022002510-0090017000_26102022002560-0090017000_26102022002679-0090017000_26102022002799-0090017000_26102022002855-0090017000_26102022002902-0090017000_26102022002915-0090017000_26102022002993-0090017000_26102022003157-0090017000_26102022003180-0090017000_26102022003206-0090017000_26102022003228-0090017000_26102022003286-0090017000_26102022003402-0090017000_26102022003424-0090017000_26102022003446-0090017000_26102022003451-0090017000_26102022003652-0090017000_26102022003693-0090017000_26102022003719-0090017000_26102022003878-0090017000_26102022003898-0090017000_26102022003963-0090017000_26102022004071-0090017000_26102022004089-0090017000_26102022004195-0090017000_26102022004197-0090017000_26102022004217-0090017000_26102022004278-0090017000_26102022004387-0090017000_26102022004598-0090017000_26102022004623-0090017000_26102022004687-0090017000_26102022004726-0090017000_26102022004738-0090017000_26102022004753-0090017000_26102022004758-0090017000_26102022004845-0090017000_26102022004856-0090017000_26102022004920-0090017000_26102022005095-0090017000_26102022005148-0090017000_26102022005370-0090017000_26102022005373-0090017000_26102022005423-0090017000_26102022005474-0090017000_26102022005480-0090017000_26102022005489-0090017000_26102022005547-0090017000_26102022005549-0090017000_26102022005593-0090017000_26102022005594-0090017000_26102022005715-0090017000_26102022005871-0090017000_26102022005872-0090017000_26102022005911-0090017000_26102022005949-0090017000_26102022006005-0090017000_26102022006083-0090017000_26102022006130-0090017000_26102022006194-0090017000_26102022006231-0090017000_26102022006397-0090017000_26102022006639-0090017000_26102022006646-0090017000_26102022006666-0090017000_26102022006702-0090017000_26102022006773-0090017000_26102022007100-0090017000_26102022007107-0090017000_26102022007108-0090017000_26102022007185-0090017000_26102022007186-0090017000_26102022007258-0090017000_26102022007467-0090017000_26102022007519-0090017000_26102022007526-0090017000_26102022007638-0090017000_26102022007727-0090017000_26102022007730-0090017000_26102022007782-0090017000_26102022007957-0090017000_26102022008073-0090017000_26102022008110-0090017000_26102022008144-0090017000_26102022008156-0090017000_26102022008186-0090017000_26102022008198-0090017000_26102022008352-0090017000_26102022008353-0090017000_26102022008359-0090017000_26102022008387-0090017000_26102022008415-0090017000_26102022008484-0090017000_26102022008632-0090017000_26102022008637-0090017000_26102022008726-0090017000_26102022008879-0090017000_26102022008970-0090017000_26102022009009-0090017000_26102022009016-0090017000_26102022009104-0090017000_26102022009107-0090017000_26102022009121-0090017000_26102022009136-0090017000_26102022009155-0090017000_26102022009189-0090017000_26102022009235;1800.0
P305424203_0;13500;2440;2900;24000;7000;0090017000_26102022000001-0090017000_26102022000214-0090017000_26102022000438-0090017000_26102022000479-0090017000_26102022000696-0090017000_26102022000710-0090017000_26102022000734-0090017000_26102022000739-0090017000_26102022000809-0090017000_26102022000894-0090017000_26102022000980-0090017000_26102022001219-0090017000_26102022001233-0090017000_26102022001642-0090017000_26102022001666-0090017000_26102022001702-0090017000_26102022001820-0090017000_26102022002003-0090017000_26102022002178-0090017000_26102022002294-0090017000_26102022003051-0090017000_26102022003139-0090017000_26102022003392-0090017000_26102022003489-0090017000_26102022004218-0090017000_26102022004400-0090017000_26102022004573-0090017000_26102022004732-0090017000_26102022004761-0090017000_26102022005075-0090017000_26102022005308-0090017000_26102022006282-0090017000_26102022006807-0090017000_26102022006899-0090017000_26102022007034-0090017000_26102022007142-0090017000_26102022007395-0090017000_26102022007503-0090017000_26102022007564-0090017000_26102022007694-0090017000_26102022007838-0090017000_26102022007876-0090017000_26102022007942-0090017000_26102022008152-0090017000_26102022008191-0090017000_26102022008491-0090017000_26102022008580-0090017000_26102022008643-0090017000_26102022008716-0090017000_26102022008744-0090017000_26102022008941;1500.0
P305424203_1;13500;2440;2900;24000;7000;0090017000_26102022000001-0090017000_26102022000214-0090017000_26102022000438-0090017000_26102022000479-0090017000_26102022000696-0090017000_26102022000710-0090017000_26102022000734-0090017000_26102022000739-0090017000_26102022000809-0090017000_26102022000894-0090017000_26102022000980-0090017000_26102022001219-0090017000_26102022001233-0090017000_26102022001642-0090017000_26102022001666-0090017000_26102022001702-0090017000_26102022001820-0090017000_26102022002003-0090017000_26102022002178-0090017000_26102022002294-0090017000_26102022003051-0090017000_26102022003139-0090017000_26102022003392-0090017000_26102022003489-0090017000_26102022004218-0090017000_26102022004400-0090017000_26102022004573-0090017000_26102022004732-0090017000_26102022004761-0090017000_26102022005075-0090017000_26102022005308-0090017000_26102022006282-0090017000_26102022006807-0090017000_26102022006899-0090017000_26102022007034-0090017000_26102022007142-0090017000_26102022007395-0090017000_26102022007503-0090017000_26102022007564-0090017000_26102022007694-0090017000_26102022007838-0090017000_26102022007876-0090017000_26102022007942-0090017000_26102022008152-0090017000_26102022008191-0090017000_26102022008491-0090017000_26102022008580-0090017000_26102022008643-0090017000_26102022008716-0090017000_26102022008744-0090017000_26102022008941;1800.0
