ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017700_28022023000001;6;1200;1000;975;45;201.73;GERB--1213_1200_1000;100;none;P076317201_0-P076317201_1-P076317201_2-P074317201_0-P074317201_1-P074317201_2-P073317201_0-P073317201_1;0-0-0-150-150-150-225-225
0091017700_28022023000002;9;1200;1000;975;45;225.56;GERB--1213_1200_1000;100;none;P081629701_0-P081629701_1-P080629701_0-P080629701_1-P079629701_0-P079629701_1-P076629701_0-P076629701_1-P076629701_2-P076629701_3;0-0-30-30-60-60-150-150-150-150
0091017700_28022023000003;4;1206;1010;1085;0;238.04;GERB--0528_1206_1010;100;none;P101523401_0-P101523401_1-P101523401_2-P101523409_0-P101523409_1-P097523409_0-P097523409_1-P096523401_0-P096523401_1;0-0-0-0-0-320-320-400-400
0091017700_28022023000004;1;1140;980;660;0;582.1;GERB--7391_1140_980;100;none;P087570701_0-P087570701_1-P087570701_2-P086570701_0-P086570701_1-P086570701_2-P083570701_0-P083570701_1-P083570703_0-P083570703_1;0-0-0-125-125-125-500-500-500-500
0091017700_28022023000005;23;1200;1000;975;45;326.0;GERB--1213_1200_1000;100;none;P073501801_0-P073501801_1-P073501805_0-P072501803_0-P072501803_1-P072501805_0-P072501805_1;0-0-0-590-590-590-590
0091017700_28022023000006;2;1200;1000;975;45;283.88;GERB--1213_1200_1000;100;none;P104574801_0-P104574801_1-P104574801_2-P104574801_3-P104574901_0-P104574901_1-P104574901_2-P104574903_0-P104574903_1-P104574903_2-P103574801_0-P103574801_1-P103574801_2-P103574901_0-P103574901_1-P103574901_2-P103574903_0-P103574903_1-P103574903_2-P102574801_0-P102574801_1-P102574801_2-P102574801_3-P102574901_0-P102574901_1-P102574901_2-P102574903_0-P102574903_1-P102574903_2-P101574801_0-P101574801_1-P101574801_2-P101574801_3-P101574901_0-P101574901_1-P101574901_2-P101574903_0-P101574903_1-P101574903_2;0-0-0-0-0-0-0-0-0-0-65-65-65-65-65-65-65-65-65-130-130-130-130-130-130-130-130-130-130-195-195-195-195-195-195-195-195-195-195
0091017700_28022023000007;1;1200;1000;975;45;348.84;GERB--1213_1200_1000;100;none;P096523401_0-P096523401_1-P095523407_0-P095523407_1-P094523401_0-P094523401_1-P094523409_0-P094523409_1-P093523407_0-P093523407_1;0-0-100-100-200-200-200-200-300-300
0091017700_28022023000008;1;1206;1010;585;0;131.84;GERB--0528_1206_1010;100;none;P103317001_0-P103317001_1-P101317001_0-P101317001_1;0-0-860-860
0091017700_28022023000009;5;1206;1010;985;0;285.4;GERB--0528_1206_1010;100;none;P089574901_0-P089574901_1-P089574901_2-P089574903_0-P089574903_1-P089574903_2-P088574801_0-P088574801_1-P088574801_2-P088574901_0-P088574901_1-P088574901_2-P088574903_0-P088574903_1-P088574903_2-P087574801_0-P087574801_1-P087574801_2-P087574801_3-P087574901_0-P087574901_1-P087574901_2-P087574903_0-P087574903_1-P087574903_2-P086574801_0-P086574801_1-P086574801_2-P086574801_3-P086574901_0-P086574901_1-P086574901_2-P086574903_0-P086574903_1-P086574903_2;0-0-0-0-0-0-190-190-190-190-190-190-190-190-190-380-380-380-380-380-380-380-380-380-380-570-570-570-570-570-570-570-570-570-570
0091017700_28022023000010;1;1206;1010;879;0;351.48;GERB--0528_1206_1010;2;none;P089636101_0-P089636101_1-P089636101_2-P088636101_0-P088636101_1-P088636101_2-P087636101_0-P087636101_1-P086636101_0-P086636101_1;0-0-0-270-270-270-540-540-810-810
