ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017700_27022023000001;7;1200;1000;975;45;201.73;GERB--1213_1200_1000;100;none;P076317201_0-P076317201_1-P074317201_0-P074317201_1-P073317201_0-P073317201_1;0-0-30-30-45-45
0091017700_27022023000002;6;1200;1000;750;45;1079.8;GERB--1213_1200_1000;100;none;P086500901_0-P086500901_1-P086500903_0-P086500903_1-P083500901_0-P083500901_1-P083500903_0-P083500903_1-P083500905_0-P083500905_1-P083500907_0-P083500907_1-P082500901_0-P082500901_1-P082500903_0-P082500903_1-P082500905_0-P082500907_0-P081500901_0-P081500901_1-P081500903_0-P081500903_1-P081500905_0-P081500905_1-P081500907_0;0-0-0-0-75-75-75-75-75-75-75-75-100-100-100-100-100-100-125-125-125-125-125-125-125
0091017700_27022023000003;9;1200;1000;975;45;225.56;GERB--1213_1200_1000;100;none;P081629701_0-P081629701_1-P080629701_0-P080629701_1-P079629701_0-P079629701_1-P076629701_0-P076629701_1-P076629701_2;0-0-6-6-12-12-30-30-30
0091017700_27022023000004;3;1206;1010;1085;0;238.04;GERB--0528_1206_1010;100;none;P101523401_0-P101523401_1-P101523409_0-P101523409_1-P097523409_0-P097523409_1-P096523401_0-P096523401_1;0-0-0-0-64-64-80-80
0091017700_27022023000005;6;1200;1000;975;45;256.448;GERB--1213_1200_1000;100;none;P066574901_0-P066574901_1-P066574901_2-P065574801_0-P065574801_1;0-0-0-8-8
0091017700_27022023000006;1;1140;980;660;0;582.1;GERB--7391_1140_980;100;none;P087570701_0-P087570701_1-P086570701_0-P086570701_1-P086570701_2-P083570701_0-P083570701_1-P083570703_0-P083570703_1;0-0-25-25-25-100-100-100-100
0091017700_27022023000007;1;1206;1010;1185;0;586.9;GERB--0528_1206_1010;100;none;P073523401_0-P073523401_1-P072523407_0-P072523407_1-P069523409_0-P069523409_1-P069523409_2-P068523401_0-P068523401_1-P068523401_2-P068523407_0-P068523407_1;0-0-68-68-272-272-272-340-340-340-340-340
0091017700_27022023000008;23;1200;1000;975;45;326.0;GERB--1213_1200_1000;100;none;P073501801_0-P073501801_1-P073501805_0-P072501803_0-P072501803_1-P072501805_0-P072501805_1-P069501801_0-P069501801_1-P069501801_2-P069501805_0-P069501805_1-P068501803_0-P068501803_1-P068501805_0;0-0-0-118-118-118-118-472-472-472-472-472-590-590-590
0091017700_27022023000009;2;1200;1000;975;45;283.88;GERB--1213_1200_1000;100;none;P104574801_0-P104574801_1-P104574801_2-P104574801_3-P104574901_0-P104574901_1-P104574901_2-P104574903_0-P104574903_1-P104574903_2-P103574801_0-P103574801_1-P103574801_2-P103574901_0-P103574901_1-P103574901_2-P103574903_0-P103574903_1-P103574903_2-P102574801_0-P102574801_1-P102574801_2-P102574901_0-P102574901_1-P102574901_2-P102574903_0-P102574903_1-P101574801_0-P101574801_1-P101574801_2-P101574901_0-P101574901_1-P101574901_2-P101574903_0-P101574903_1;0-0-0-0-0-0-0-0-0-0-13-13-13-13-13-13-13-13-13-26-26-26-26-26-26-26-26-39-39-39-39-39-39-39-39
0091017700_27022023000010;1;1206;1010;1185;0;612.0;GERB--0528_1206_1010;2;none;P108636101_0-P108636101_1-P108636103_0-P108636103_1-P107636101_0-P107636101_1-P104636101_0-P104636101_1-P104636101_2-P103636101_0-P103636101_1-P103636101_2;0-0-0-0-286-286-1144-1144-1144-1430-1430-1430
0091017700_27022023000011;4;1200;1000;930;45;711.0;GERB--1213_1200_1000;100;none;P081621101_0-P081621101_1-P081621101_2-P081621103_0-P081621103_1-P080621101_0-P080621101_1-P080621103_0-P080621103_1-P079621101_0-P079621101_1-P079621101_2-P079621103_0-P079621103_1-P076621101_0-P076621101_1-P076621101_2-P076621103_0-P076621103_1;0-0-0-0-0-48-48-48-48-96-96-96-96-96-240-240-240-240-240
0091017700_27022023000012;1;1206;1010;585;0;131.84;GERB--0528_1206_1010;100;none;P103317001_0-P103317001_1-P101317001_0-P101317001_1;0-0-172-172
0091017700_27022023000013;6;1206;1010;985;0;285.4;GERB--0528_1206_1010;100;none;P089574901_0-P089574901_1-P089574901_2-P089574903_0-P089574903_1-P089574903_2-P088574801_0-P088574801_1-P088574801_2-P088574901_0-P088574901_1-P088574901_2-P088574903_0-P088574903_1-P088574903_2-P087574801_0-P087574801_1-P087574801_2-P087574801_3-P087574901_0-P087574901_1-P087574901_2-P087574903_0-P087574903_1-P087574903_2-P086574801_0-P086574801_1-P086574801_2-P086574901_0-P086574901_1-P086574901_2-P086574903_0-P086574903_1-P086574903_2;0-0-0-0-0-0-38-38-38-38-38-38-38-38-38-76-76-76-76-76-76-76-76-76-76-114-114-114-114-114-114-114-114-114
0091017700_27022023000014;1;1206;1010;879;0;351.48;GERB--0528_1206_1010;2;none;P089636101_0-P089636101_1-P089636101_2-P088636101_0-P088636101_1-P088636101_2-P087636101_0-P087636101_1-P086636101_0-P086636101_1-P086636101_2;0-0-0-54-54-54-108-108-162-162-162
0091017700_27022023000015;2;1206;1010;681;0;548.7;GERB--0528_1206_1010;2;none;P088636101_0-P088636101_1-P088636101_2-P087636101_0-P087636101_1-P087636103_0-P087636103_1-P086636101_0-P086636101_1-P086636101_2-P083636101_0-P083636101_1-P083636101_2;0-0-0-98-98-98-98-196-196-196-490-490-490
0091017700_27022023000016;7;1200;1000;975;45;443.76;GERB--1213_1200_1000;100;none;P089648701_0-P089648701_1-P088648701_0-P088648701_1-P086648701_0-P086648701_1-P086648701_2;0-0-99-99-297-297-297
0091017700_27022023000017;2;1206;1010;1185;0;338.5;GERB--0528_1206_1010;100;none;P110317001_0-P110317001_1-P108317001_0-P108317001_1;0-0-152-152
0091017700_27022023000018;1;1206;1010;1185;0;198.9;GERB--0528_1206_1010;100;none;P069627701_0-P069627701_1;0-0
0091017700_27022023000019;6;1200;1000;975;45;281.84;GERB--1213_1200_1000;100;none;P076574901_0-P076574901_1-P076574901_2-P076574901_3-P075574801_0-P075574801_1-P075574801_2-P075574901_0-P075574901_1-P075574901_2-P075574903_0-P075574903_1-P075574903_2-P074574801_0-P074574801_1-P074574801_2-P074574901_0-P074574901_1-P074574901_2-P074574903_0-P074574903_1-P074574903_2-P073574801_0-P073574801_1-P073574801_2-P073574901_0-P073574901_1-P073574901_2-P073574903_0-P073574903_1-P073574903_2;0-0-0-0-12-12-12-12-12-12-12-12-12-24-24-24-24-24-24-24-24-24-36-36-36-36-36-36-36-36-36
0091017700_27022023000020;1;1206;1010;1085;0;168.2;GERB--0528_1206_1010;100;none;P108627701_0-P108627701_1-P104627701_0-P104627701_1;0-0-100-100
0091017700_27022023000021;3;1200;1000;975;45;256.64;GERB--1213_1200_1000;100;none;P080574901_0-P080574901_1-P080574901_2-P079574801_0-P079574801_1-P079574801_2-P079574901_0-P079574901_1-P079574901_2-P079574903_0-P079574903_1-P079574903_2-P076574801_0-P076574801_1-P076574801_2-P076574801_3-P076574901_0-P076574901_1-P076574901_2-P076574901_3-P076574903_0-P076574903_1-P076574903_2-P076574903_3-P075574801_0-P075574801_1-P075574801_2-P075574901_0-P075574901_1-P075574901_2-P075574903_0-P075574903_1-P075574903_2;0-0-0-9-9-9-9-9-9-9-9-9-36-36-36-36-36-36-36-36-36-36-36-36-45-45-45-45-45-45-45-45-45
0091017700_27022023000022;8;1200;1000;975;45;315.72;GERB--1213_1200_1000;100;none;P086500401_0-P086500401_1-P083500401_0-P083500401_1-P082500401_0-P082500401_1;0-0-135-135-180-180
