ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017700_26102022000001;18;1200;1000;975;45;266.89;GERB--1213_1200_1000;100;none;P341512301_0-P341512301_1-P339512301_0-P339512301_1-P336512301_0-P336512301_1-P335512301_0-P335512301_1-P334512301_0-P334512301_1;0-0-100-100-250-250-300-300-350-350
0091017700_26102022000002;3;1200;1000;930;45;594.52;GERB--1213_1200_1000;100;none;P341621101_0-P341621101_1-P339621101_0-P339621101_1-P339621103_0-P339621103_1-P336621101_0-P336621101_1-P336621103_0-P336621103_1;0-0-400-400-400-400-1000-1000-1000-1000
0091017700_26102022000003;2;1206;1010;1185;0;342.9;GERB--0528_1206_1010;100;none;P348317101_0-P348317101_1-P346317101_0-P346317101_1;0-0-1020-1020
0091017700_26102022000004;3;1200;1000;1080;45;734.0;GERB--1213_1200_1000;100;none;P320629501_0-P320629501_1-P319629501_0-P319629501_1-P318629501_0-P318629501_1-P318629503_0-P315629501_0-P315629501_1-P315629501_2;0-0-220-220-440-440-440-1100-1100-1100
0091017700_26102022000005;2;1275;1014;840;140;1362.5;GERB--0051_1275_1014;3;none;P333648301_0-P333648301_1-P333648301_2-P332648301_0-P332648301_1-P329648301_0-P329648301_1;0-0-0-180-180-720-720
0091017700_26102022000006;7;1200;1000;975;45;287.83;GERB--1213_1200_1000;100;none;P319523401_0-P319523401_1-P319523407_0-P319523407_1-P318523407_0-P318523407_1-P315523407_0-P315523407_1-P315523407_2-P314523401_0-P314523401_1-P314523401_2-P314523407_0-P314523407_1;0-0-0-0-80-80-320-320-320-400-400-400-400-400
0091017700_26102022000007;1;1200;1000;750;45;790.6;GERB--1213_1200_1000;100;none;P346270501_0-P346270501_1-P343270501_0-P343270501_1-P343270501_2-P341270501_0-P341270501_1;0-0-570-570-570-950-950
0091017700_26102022000008;2;1206;1010;1185;0;213.9;GERB--0528_1206_1010;100;none;P333317001_0-P333317001_1-P329317001_0-P329317001_1-P328317001_0-P328317001_1;0-0-760-760-950-950
0091017700_26102022000009;6;1200;1000;1080;45;702.56;GERB--1213_1200_1000;100;none;P346629501_0-P346629501_1-P346629503_0-P343629501_0-P343629501_1-P343629501_2-P341629501_0-P341629501_1-P341629503_0;0-0-0-420-420-420-700-700-700
0091017700_26102022000010;3;1206;1010;1185;0;357.9;GERB--0528_1206_1010;100;none;P328317001_0-P328317001_1-P326317001_0-P326317001_1;0-0-340-340
0091017700_26102022000011;3;1200;1000;930;45;796.12;GERB--1213_1200_1000;100;none;P328621101_0-P328621101_1-P328621103_0-P328621103_1-P327621101_0-P327621101_1-P327621101_2-P327621103_0-P327621103_1-P326621101_0-P326621101_1-P326621101_2-P326621103_0-P326621103_1-P325621101_0-P325621101_1-P325621101_2-P325621103_0-P325621103_1;0-0-0-0-160-160-160-160-160-320-320-320-320-320-480-480-480-480-480
0091017700_26102022000012;26;1650;1200;1250;45;768.448;GERB--0625_1650_1200;100;none;P346316701_0-P346316701_1-P346316701_2;0-0-0
0091017700_26102022000013;2;1206;1010;681;0;548.7;GERB--0528_1206_1010;2;none;P350636101_0-P350636101_1-P350636101_2-P349636101_0-P349636101_1-P349636101_2-P348636101_0-P348636101_1-P348636101_2-P347636101_0-P347636101_1-P347636103_0-P347636103_1;0-0-0-490-490-490-980-980-980-1470-1470-1470-1470
0091017700_26102022000014;1;1200;1000;975;45;264.96;GERB--1213_1200_1000;100;none;P333570701_0-P333570701_1-P333570701_2-P333570703_0-P333570703_1-P332570701_0-P332570701_1-P332570701_2;0-0-0-0-0-1005-1005-1005
0091017700_26102022000015;2;1200;1000;975;45;840.5;GERB--1213_1200_1000;100;none;P336636401_0-P336636401_1-P334636401_0-P334636401_1-P334636401_2;0-0-410-410-410
0091017700_26102022000016;14;1180;1140;1090;45;473.936;GERB--0449_1180_1140;100;none;P346358203_0-P346358203_1-P343358203_0-P343358203_1-P343358203_2-P341358203_0-P341358203_1;0-0-420-420-420-700-700
0091017700_26102022000017;9;1200;1000;975;45;231.48;GERB--1213_1200_1000;100;none;P341635803_0-P341635803_1;0-0
0091017700_26102022000018;8;1200;1000;975;45;333.2;GERB--1213_1200_1000;100;none;P353501803_0-P353501803_1;0-0
0091017700_26102022000019;2;1206;1010;1185;0;253.05;GERB--0528_1206_1010;100;none;P348629801_0-P348629801_1-P348629801_2-P347629801_0-P347629801_1-P346629801_0-P346629801_1;0-0-0-385-385-770-770
0091017700_26102022000020;1;1206;1010;985;0;179.0;GERB--0528_1206_1010;100;none;P343317001_0-P343317001_1;0-0
0091017700_26102022000021;8;1206;1010;1185;0;338.5;GERB--0528_1206_1010;100;none;P322317001_0-P322317001_1-P321317001_0-P321317001_1-P319317001_0-P319317001_1;0-0-385-385-1155-1155
0091017700_26102022000022;2;1206;1010;1185;0;181.65;GERB--0528_1206_1010;100;none;P321627703_0-P321627703_1-P319627701_0-P319627701_1-P318627703_0-P318627703_1;0-0-180-180-270-270
0091017700_26102022000023;2;1206;1010;681;0;548.7;GERB--0528_1206_1010;2;none;P348636101_0-P348636101_1-P348636101_2-P347636101_0-P347636101_1-P347636103_0-P347636103_1-P346636101_0-P346636101_1-P346636101_2;0-0-0-490-490-490-490-980-980-980
0091017700_26102022000024;2;1206;1010;1185;0;300.9;GERB--0528_1206_1010;100;none;P320270701_0-P320270701_1;0-0
0091017700_26102022000025;25;1200;1000;975;45;260.48;GERB--1213_1200_1000;100;none;P343501801_0-P343501801_1-P343501805_0-P343501805_1-P341501801_0-P341501801_1-P341501805_0-P341501805_1;0-0-0-0-860-860-860-860
