ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188040403_0;13500;2440;3000;25000;1500;0090019100_03072022000275-0090019100_03072022000894-0090019100_03072022001168-0090019100_03072022001593-0090019100_03072022001714-0090019100_03072022002212-0090019100_03072022003198-0090019100_03072022003429-0090019100_03072022003433-0090019100_03072022003818-0090019100_03072022003885-0090019100_03072022004017-0090019100_03072022004983-0090019100_03072022005503-0090019100_03072022005896-0090019100_03072022006870-0090019100_03072022007544-0090019100_03072022007630;1500.0
P188040403_1;13500;2440;3000;25000;1500;0090019100_03072022000275-0090019100_03072022000894-0090019100_03072022001168-0090019100_03072022001593-0090019100_03072022001714-0090019100_03072022002212-0090019100_03072022003198-0090019100_03072022003429-0090019100_03072022003433-0090019100_03072022003818-0090019100_03072022003885-0090019100_03072022004017-0090019100_03072022004983-0090019100_03072022005503-0090019100_03072022005896-0090019100_03072022006870-0090019100_03072022007544-0090019100_03072022007630;1800.0
P188041401_0;13500;2440;2900;25000;1500;0090019100_03072022000298-0090019100_03072022000409-0090019100_03072022000480-0090019100_03072022000506-0090019100_03072022000520-0090019100_03072022000570-0090019100_03072022001445-0090019100_03072022001584-0090019100_03072022001793-0090019100_03072022002250-0090019100_03072022002350-0090019100_03072022002581-0090019100_03072022002597-0090019100_03072022002757-0090019100_03072022003057-0090019100_03072022003939-0090019100_03072022003952-0090019100_03072022004156-0090019100_03072022004370-0090019100_03072022004519-0090019100_03072022004769-0090019100_03072022004845-0090019100_03072022004861-0090019100_03072022004923-0090019100_03072022004940-0090019100_03072022005010-0090019100_03072022005021-0090019100_03072022005068-0090019100_03072022005087-0090019100_03072022005296-0090019100_03072022005501-0090019100_03072022005740-0090019100_03072022005878-0090019100_03072022006004-0090019100_03072022006308-0090019100_03072022006460-0090019100_03072022006495-0090019100_03072022006545-0090019100_03072022006712-0090019100_03072022006781-0090019100_03072022006792-0090019100_03072022006837-0090019100_03072022007472-0090019100_03072022007708;1500.0
P189040403_0;13500;2440;3000;25000;1500;0090019100_03072022000275-0090019100_03072022000894-0090019100_03072022001714-0090019100_03072022002212-0090019100_03072022002358-0090019100_03072022003198-0090019100_03072022003269-0090019100_03072022003433-0090019100_03072022003818-0090019100_03072022003885-0090019100_03072022004017-0090019100_03072022004110-0090019100_03072022004983-0090019100_03072022006054-0090019100_03072022006203-0090019100_03072022006514-0090019100_03072022006870-0090019100_03072022007630;1500.0
P189040403_1;13500;2440;3000;25000;1500;0090019100_03072022000275-0090019100_03072022000894-0090019100_03072022001714-0090019100_03072022002212-0090019100_03072022002358-0090019100_03072022003198-0090019100_03072022003269-0090019100_03072022003433-0090019100_03072022003818-0090019100_03072022003885-0090019100_03072022004017-0090019100_03072022004110-0090019100_03072022004983-0090019100_03072022006054-0090019100_03072022006203-0090019100_03072022006514-0090019100_03072022006870-0090019100_03072022007630;1800.0
P189041409_0;13500;2440;2900;25000;1500;0090019100_03072022000298-0090019100_03072022000409-0090019100_03072022000480-0090019100_03072022000498-0090019100_03072022000506-0090019100_03072022000520-0090019100_03072022000570-0090019100_03072022000630-0090019100_03072022000914-0090019100_03072022001139-0090019100_03072022001445-0090019100_03072022001557-0090019100_03072022001584-0090019100_03072022001793-0090019100_03072022001831-0090019100_03072022001855-0090019100_03072022002250-0090019100_03072022002350-0090019100_03072022002581-0090019100_03072022002597-0090019100_03072022002757-0090019100_03072022002999-0090019100_03072022003057-0090019100_03072022003387-0090019100_03072022003416-0090019100_03072022003458-0090019100_03072022003686-0090019100_03072022003939-0090019100_03072022003952-0090019100_03072022004156-0090019100_03072022004339-0090019100_03072022004370-0090019100_03072022004519-0090019100_03072022004531-0090019100_03072022004769-0090019100_03072022004845-0090019100_03072022004861-0090019100_03072022004896-0090019100_03072022004923-0090019100_03072022004940-0090019100_03072022005010-0090019100_03072022005021-0090019100_03072022005068-0090019100_03072022005087-0090019100_03072022005296-0090019100_03072022005501-0090019100_03072022005740-0090019100_03072022005878-0090019100_03072022006004-0090019100_03072022006029-0090019100_03072022006308-0090019100_03072022006460-0090019100_03072022006495-0090019100_03072022006545-0090019100_03072022006712-0090019100_03072022006781-0090019100_03072022006792-0090019100_03072022006837-0090019100_03072022007472-0090019100_03072022007708;1500.0
P189041409_1;13500;2440;2900;25000;1500;0090019100_03072022000298-0090019100_03072022000409-0090019100_03072022000480-0090019100_03072022000498-0090019100_03072022000506-0090019100_03072022000520-0090019100_03072022000570-0090019100_03072022000630-0090019100_03072022000914-0090019100_03072022001139-0090019100_03072022001445-0090019100_03072022001557-0090019100_03072022001584-0090019100_03072022001793-0090019100_03072022001831-0090019100_03072022001855-0090019100_03072022002250-0090019100_03072022002350-0090019100_03072022002581-0090019100_03072022002597-0090019100_03072022002757-0090019100_03072022002999-0090019100_03072022003057-0090019100_03072022003387-0090019100_03072022003416-0090019100_03072022003458-0090019100_03072022003686-0090019100_03072022003939-0090019100_03072022003952-0090019100_03072022004156-0090019100_03072022004339-0090019100_03072022004370-0090019100_03072022004519-0090019100_03072022004531-0090019100_03072022004769-0090019100_03072022004845-0090019100_03072022004861-0090019100_03072022004896-0090019100_03072022004923-0090019100_03072022004940-0090019100_03072022005010-0090019100_03072022005021-0090019100_03072022005068-0090019100_03072022005087-0090019100_03072022005296-0090019100_03072022005501-0090019100_03072022005740-0090019100_03072022005878-0090019100_03072022006004-0090019100_03072022006029-0090019100_03072022006308-0090019100_03072022006460-0090019100_03072022006495-0090019100_03072022006545-0090019100_03072022006712-0090019100_03072022006781-0090019100_03072022006792-0090019100_03072022006837-0090019100_03072022007472-0090019100_03072022007708;1800.0
P189042301_0;13500;2440;2900;24000;1500;0090019100_03072022000043-0090019100_03072022000128-0090019100_03072022000164-0090019100_03072022000378-0090019100_03072022000529-0090019100_03072022000600-0090019100_03072022000628-0090019100_03072022000637-0090019100_03072022000828-0090019100_03072022000867-0090019100_03072022000893-0090019100_03072022000927-0090019100_03072022001035-0090019100_03072022001071-0090019100_03072022001132-0090019100_03072022001189-0090019100_03072022001369-0090019100_03072022001427-0090019100_03072022001432-0090019100_03072022001498-0090019100_03072022001547-0090019100_03072022001564-0090019100_03072022001628-0090019100_03072022001631-0090019100_03072022001717-0090019100_03072022001777-0090019100_03072022001795-0090019100_03072022001867-0090019100_03072022001986-0090019100_03072022002000-0090019100_03072022002107-0090019100_03072022002174-0090019100_03072022002206-0090019100_03072022002224-0090019100_03072022002230-0090019100_03072022002299-0090019100_03072022002301-0090019100_03072022002343-0090019100_03072022002397-0090019100_03072022002410-0090019100_03072022002639-0090019100_03072022002916-0090019100_03072022003091-0090019100_03072022003116-0090019100_03072022003125-0090019100_03072022003126-0090019100_03072022003270-0090019100_03072022003280-0090019100_03072022003386-0090019100_03072022003477-0090019100_03072022003493-0090019100_03072022003542-0090019100_03072022003581-0090019100_03072022003650-0090019100_03072022003768-0090019100_03072022003802-0090019100_03072022003836-0090019100_03072022003880-0090019100_03072022003958-0090019100_03072022004064-0090019100_03072022004086-0090019100_03072022004132-0090019100_03072022004176-0090019100_03072022004211-0090019100_03072022004248-0090019100_03072022004272-0090019100_03072022004375-0090019100_03072022004592-0090019100_03072022004752-0090019100_03072022004803-0090019100_03072022005020-0090019100_03072022005034-0090019100_03072022005064-0090019100_03072022005298-0090019100_03072022005311-0090019100_03072022005557-0090019100_03072022005593-0090019100_03072022005615-0090019100_03072022005663-0090019100_03072022005665-0090019100_03072022005674-0090019100_03072022005722-0090019100_03072022005756-0090019100_03072022005820-0090019100_03072022006213-0090019100_03072022006231-0090019100_03072022006243-0090019100_03072022006395-0090019100_03072022006407-0090019100_03072022006451-0090019100_03072022006526-0090019100_03072022006681-0090019100_03072022006983-0090019100_03072022007077-0090019100_03072022007118-0090019100_03072022007344-0090019100_03072022007412-0090019100_03072022007518-0090019100_03072022007669-0090019100_03072022007718;1500.0
P189042301_1;13500;2440;2900;24000;1500;0090019100_03072022000043-0090019100_03072022000128-0090019100_03072022000164-0090019100_03072022000378-0090019100_03072022000529-0090019100_03072022000600-0090019100_03072022000628-0090019100_03072022000637-0090019100_03072022000828-0090019100_03072022000867-0090019100_03072022000893-0090019100_03072022000927-0090019100_03072022001035-0090019100_03072022001071-0090019100_03072022001132-0090019100_03072022001189-0090019100_03072022001369-0090019100_03072022001427-0090019100_03072022001432-0090019100_03072022001498-0090019100_03072022001547-0090019100_03072022001564-0090019100_03072022001628-0090019100_03072022001631-0090019100_03072022001717-0090019100_03072022001777-0090019100_03072022001795-0090019100_03072022001867-0090019100_03072022001986-0090019100_03072022002000-0090019100_03072022002107-0090019100_03072022002174-0090019100_03072022002206-0090019100_03072022002224-0090019100_03072022002230-0090019100_03072022002299-0090019100_03072022002301-0090019100_03072022002343-0090019100_03072022002397-0090019100_03072022002410-0090019100_03072022002639-0090019100_03072022002916-0090019100_03072022003091-0090019100_03072022003116-0090019100_03072022003125-0090019100_03072022003126-0090019100_03072022003270-0090019100_03072022003280-0090019100_03072022003386-0090019100_03072022003477-0090019100_03072022003493-0090019100_03072022003542-0090019100_03072022003581-0090019100_03072022003650-0090019100_03072022003768-0090019100_03072022003802-0090019100_03072022003836-0090019100_03072022003880-0090019100_03072022003958-0090019100_03072022004064-0090019100_03072022004086-0090019100_03072022004132-0090019100_03072022004176-0090019100_03072022004211-0090019100_03072022004248-0090019100_03072022004272-0090019100_03072022004375-0090019100_03072022004592-0090019100_03072022004752-0090019100_03072022004803-0090019100_03072022005020-0090019100_03072022005034-0090019100_03072022005064-0090019100_03072022005298-0090019100_03072022005311-0090019100_03072022005557-0090019100_03072022005593-0090019100_03072022005615-0090019100_03072022005663-0090019100_03072022005665-0090019100_03072022005674-0090019100_03072022005722-0090019100_03072022005756-0090019100_03072022005820-0090019100_03072022006213-0090019100_03072022006231-0090019100_03072022006243-0090019100_03072022006395-0090019100_03072022006407-0090019100_03072022006451-0090019100_03072022006526-0090019100_03072022006681-0090019100_03072022006983-0090019100_03072022007077-0090019100_03072022007118-0090019100_03072022007344-0090019100_03072022007412-0090019100_03072022007518-0090019100_03072022007669-0090019100_03072022007718;1800.0
P189042401_0;13500;2440;3000;25000;1500;0090019100_03072022003484-0090019100_03072022005380;1500.0
