ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016100_27022023000001;12;1200;1000;975;45;291.856;GERB--1213_1200_1000;100;none;P079110201_0-P079110201_1-P079110201_2-P074110203_0-P074110203_1-P074110203_2;0-0-0-65-65-65
0090016100_27022023000002;2;1200;1000;975;45;1109.0;GERB--1213_1200_1000;100;none;P089010015_0-P089010015_1-P088010009_0-P088010009_1-P088010019_0-P088010019_1-P087010003_0-P087010003_1-P087010005_0-P087010005_1-P087010007_0-P087010007_1;0-0-43-43-43-43-86-86-86-86-86-86
0090016100_27022023000003;8;1200;1000;930;45;678.77;GERB--1213_1200_1000;1;none;P111221601_0-P111221601_1-P111221607_0-P111221607_1-P110221605_0-P110221605_1-P110221605_2-P109221601_0-P109221601_1-P109221601_2-P108221603_0-P108221603_1-P107221601_0-P107221601_1-P107221601_2-P104221601_0-P104221601_1-P104221607_0-P104221607_1;0-0-0-0-31-31-31-62-62-62-93-93-124-124-124-217-217-217-217
0090016100_27022023000004;62;1200;1000;975;45;285.93;GERB--1213_1200_1000;100;none;P082111805_0-P082111805_1-P081111803_0-P081111803_1-P080111801_0-P080111801_1;0-0-13-13-26-26
0090016100_27022023000005;5;1200;1000;930;45;146.6;GERB--1213_1200_1000;100;none;P097010907_0-P097010907_1-P096010905_0-P096010905_1-P096010905_2;0-0-4-4-4
0090016100_27022023000006;1;1200;1000;770;45;1102.59;GERB--1213_1200_1000;100;none;P101010007_0-P101010007_1-P097010013_0-P097010013_1-P096010011_0-P096010011_1-P096010011_2-P096010015_0-P096010015_1;0-0-192-192-240-240-240-240-240
0090016100_27022023000007;4;1200;1000;1060;45;659.8;GERB--0058_1200_1000;1;none;P083212805_0-P083212805_1-P082212801_0-P082212801_1-P082212803_0-P082212803_1-P082212805_0-P082212805_1-P081212801_0-P081212801_1-P081212805_0-P081212805_1;0-0-40-40-40-40-40-40-80-80-80-80
0090016100_27022023000008;21;1200;1000;975;45;304.44;GERB--1213_1200_1000;100;none;P076011105_0-P076011105_1-P074011103_0-P074011103_1-P073011107_0-P073011107_1;0-0-108-108-162-162
0090016100_27022023000009;1;1206;1010;385;0;42.164;GERB--0528_1206_1010;100;none;P096211301_0-P096211301_1-P096211301_2-P094211301_0-P094211301_1-P094211301_2-P089211301_0-P089211301_1-P089211301_2-P089211301_3-P087211301_0-P087211301_1-P087211301_2-P082211301_0-P082211301_1-P082211301_2-P082211301_3-P080211301_0-P080211301_1-P080211301_2;0-0-0-180-180-180-630-630-630-630-810-810-810-1260-1260-1260-1260-1440-1440-1440
0090016100_27022023000010;5;1206;1010;1185;0;516.9;GERB--0528_1206_1010;100;none;P090226203_0-P090226203_1-P088226205_0-P088226205_1-P088226205_2;0-0-1228-1228-1228
0090016100_27022023000011;3;1206;1010;681;0;454.7;GERB--0528_1206_1010;2;none;P094212803_0-P094212803_1;0-0
0090016100_27022023000012;1;1206;1010;385;0;89.2;GERB--0528_1206_1010;100;none;P075010803_0-P075010803_1-P075010803_2;0-0-0
0090016100_27022023000013;2;1200;800;940;0;532.48;GERB--3737_1200_800;1;none;P104216603_0-P104216603_1-P102216603_0-P102216603_1-P102216603_2-P097216603_0-P097216603_1;0-0-208-208-208-728-728
0090016100_27022023000014;1;1206;1010;385;0;78.4;GERB--0528_1206_1010;100;none;P108010801_0-P108010801_1-P108010801_2-P103010803_0-P103010803_1-P103010803_2;0-0-0-1100-1100-1100
0090016100_27022023000015;2;1206;1010;285;0;97.7;GERB--0528_1206_1010;100;none;P094211301_0-P094211301_1-P094211301_2-P089211301_0-P089211301_1-P089211301_2-P089211301_3-P087211301_0-P087211301_1-P087211301_2-P082211301_0-P082211301_1-P082211301_2-P082211301_3-P080211301_0-P080211301_1-P080211301_2;0-0-0-410-410-410-410-574-574-574-984-984-984-984-1148-1148-1148
0090016100_27022023000016;12;1200;1000;945;0;168.4;GERB--3551_1200_1000;1;none;P101010801_0-P101010801_1-P101010801_2;0-0-0
0090016100_27022023000017;2;1206;1010;385;0;52.54;GERB--0528_1206_1010;100;none;P094339603_0-P094339603_1-P094339603_2-P090339601_0-P090339601_1-P089339605_0-P089339605_1;0-0-0-656-656-820-820
0090016100_27022023000018;2;1200;1000;975;45;1109.0;GERB--1213_1200_1000;100;none;P089010011_0-P089010011_1-P089010011_2-P089010015_0-P089010015_1-P088010009_0-P088010009_1-P088010019_0-P088010019_1-P087010003_0-P087010003_1-P087010005_0-P087010005_1-P087010007_0-P087010007_1;0-0-0-0-0-43-43-43-43-86-86-86-86-86-86
0090016100_27022023000019;14;1200;1000;975;45;387.592;GERB--1213_1200_1000;100;none;P083339601_0-P083339601_1-P082339605_0-P082339605_1-P080339603_0-P080339603_1-P080339603_2;0-0-111-111-333-333-333
0090016100_27022023000020;6;1650;1200;1250;45;1542.52;GERB--0625_1650_1200;1;none;P103216511_0-P103216511_1-P103216511_2-P103216513_0-P103216513_1-P103216513_2;0-0-0-0-0-0
0090016100_27022023000021;11;1200;1000;1070;0;218.36;GERB--3551_1200_1000;100;none;P069225903_0-P069225903_1-P067225903_0-P067225903_1-P067225903_2-P065225901_0-P065225901_1;0-0-172-172-172-344-344
0090016100_27022023000022;7;1275;1014;840;140;1133.0;GERB--0051_1275_1014;3;none;P073011107_0-P073011107_1;0-0
0090016100_27022023000023;6;1200;1000;930;45;240.36;GERB--1213_1200_1000;2;none;P097206301_0-P097206301_1;0-0
