ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P306392001_0;13500;2440;3000;25000;1500;0090038200_26102022000045-0090038200_26102022000156-0090038200_26102022000563-0090038200_26102022000983-0090038200_26102022001141-0090038200_26102022001204-0090038200_26102022001504-0090038200_26102022002310-0090038200_26102022002311-0090038200_26102022002461-0090038200_26102022002480-0090038200_26102022002716-0090038200_26102022002903-0090038200_26102022003493-0090038200_26102022003517-0090038200_26102022003814-0090038200_26102022004281-0090038200_26102022004502-0090038200_26102022004708-0090038200_26102022005182;1500.0
P306392001_1;13500;2440;3000;25000;1500;0090038200_26102022000045-0090038200_26102022000156-0090038200_26102022000563-0090038200_26102022000983-0090038200_26102022001141-0090038200_26102022001204-0090038200_26102022001504-0090038200_26102022002310-0090038200_26102022002311-0090038200_26102022002461-0090038200_26102022002480-0090038200_26102022002716-0090038200_26102022002903-0090038200_26102022003493-0090038200_26102022003517-0090038200_26102022003814-0090038200_26102022004281-0090038200_26102022004502-0090038200_26102022004708-0090038200_26102022005182;1800.0
P306393501_0;13500;2440;3000;25000;1500;0090038200_26102022002701;1500.0
P306393501_1;13500;2440;3000;25000;1500;0090038200_26102022002701;1800.0
P306394601_0;13500;2440;3000;25000;1500;0090038200_26102022000021-0090038200_26102022000098-0090038200_26102022000193-0090038200_26102022000360-0090038200_26102022000518-0090038200_26102022000936-0090038200_26102022000944-0090038200_26102022001290-0090038200_26102022001423-0090038200_26102022001700-0090038200_26102022002077-0090038200_26102022002272-0090038200_26102022002285-0090038200_26102022002346-0090038200_26102022002484-0090038200_26102022003454-0090038200_26102022003778-0090038200_26102022003850-0090038200_26102022004082-0090038200_26102022004118-0090038200_26102022004137-0090038200_26102022004303-0090038200_26102022004334-0090038200_26102022004493-0090038200_26102022004947-0090038200_26102022005007;1500.0
P306394601_1;13500;2440;3000;25000;1500;0090038200_26102022000021-0090038200_26102022000098-0090038200_26102022000193-0090038200_26102022000360-0090038200_26102022000518-0090038200_26102022000936-0090038200_26102022000944-0090038200_26102022001290-0090038200_26102022001423-0090038200_26102022001700-0090038200_26102022002077-0090038200_26102022002272-0090038200_26102022002285-0090038200_26102022002346-0090038200_26102022002484-0090038200_26102022003454-0090038200_26102022003778-0090038200_26102022003850-0090038200_26102022004082-0090038200_26102022004118-0090038200_26102022004137-0090038200_26102022004303-0090038200_26102022004334-0090038200_26102022004493-0090038200_26102022004947-0090038200_26102022005007;1800.0
P306394701_0;13500;2440;3000;25000;1500;0090038200_26102022000507-0090038200_26102022000871-0090038200_26102022001016-0090038200_26102022001255-0090038200_26102022001649-0090038200_26102022002373-0090038200_26102022002553-0090038200_26102022002801-0090038200_26102022003083-0090038200_26102022003501-0090038200_26102022004245-0090038200_26102022004343-0090038200_26102022005072-0090038200_26102022005126-0090038200_26102022005256;1500.0
P306396201_0;13500;2440;3000;25000;1500;0090038200_26102022000497-0090038200_26102022000886-0090038200_26102022001006-0090038200_26102022001287-0090038200_26102022002178-0090038200_26102022002215-0090038200_26102022002270-0090038200_26102022003073-0090038200_26102022003221-0090038200_26102022003398-0090038200_26102022003570-0090038200_26102022003847-0090038200_26102022003895-0090038200_26102022004072-0090038200_26102022004434-0090038200_26102022005341;1500.0
P306396301_0;13500;2440;3000;25000;1500;0090038200_26102022000667-0090038200_26102022003219;1500.0
P306396301_1;13500;2440;3000;25000;1500;0090038200_26102022000667-0090038200_26102022003219;1800.0
P306396601_0;13500;2440;3000;25000;1500;0090038200_26102022001348-0090038200_26102022003410;1500.0
P306396601_1;13500;2440;3000;25000;1500;0090038200_26102022001348-0090038200_26102022003410;1800.0
P306396801_0;13500;2440;3000;25000;1500;0090038200_26102022000049-0090038200_26102022000147-0090038200_26102022000299-0090038200_26102022000373-0090038200_26102022000433-0090038200_26102022000452-0090038200_26102022000494-0090038200_26102022000553-0090038200_26102022000557-0090038200_26102022000592-0090038200_26102022000657-0090038200_26102022000753-0090038200_26102022000965-0090038200_26102022000972-0090038200_26102022000979-0090038200_26102022000984-0090038200_26102022001149-0090038200_26102022001236-0090038200_26102022001327-0090038200_26102022001416-0090038200_26102022001561-0090038200_26102022001596-0090038200_26102022001619-0090038200_26102022001629-0090038200_26102022001655-0090038200_26102022001739-0090038200_26102022002068-0090038200_26102022002095-0090038200_26102022002113-0090038200_26102022002126-0090038200_26102022002190-0090038200_26102022002252-0090038200_26102022002510-0090038200_26102022002640-0090038200_26102022002666-0090038200_26102022002882-0090038200_26102022003000-0090038200_26102022003043-0090038200_26102022003137-0090038200_26102022003193-0090038200_26102022003222-0090038200_26102022003297-0090038200_26102022003351-0090038200_26102022003413-0090038200_26102022003485-0090038200_26102022003664-0090038200_26102022003727-0090038200_26102022003905-0090038200_26102022003968-0090038200_26102022004034-0090038200_26102022004093-0090038200_26102022004116-0090038200_26102022004162-0090038200_26102022004482-0090038200_26102022004573-0090038200_26102022004654-0090038200_26102022004675-0090038200_26102022004694-0090038200_26102022004873-0090038200_26102022004972-0090038200_26102022005025-0090038200_26102022005185-0090038200_26102022005194-0090038200_26102022005392-0090038200_26102022005444;1500.0
