ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090018000_26102022000001;3;1600;1200;1350;45;207.72;GERB--1613_1600_1200;100;none;P333721301_0-P333721301_1-P333731301_0-P333731301_1-P329731303_0-P329731303_1;0-0-0-0-20-20
0090018000_26102022000002;4;1200;1000;975;45;577.8;GERB--1213_1200_1000;100;none;P313717701_0-P313717701_1-P308717701_0;0-0-35
0090018000_26102022000003;1;1200;1000;1100;0;76.23;GERB--3551_1200_1000;100;none;P346716101_0-P346716101_1-P343716101_0-P343716101_1;0-0-21-21
0090018000_26102022000004;1;1200;1000;785;0;62.28;GERB--3551_1200_1000;100;none;P334716103_0-P334716103_1;0-0
0090018000_26102022000005;20;1600;1200;1350;45;207.72;GERB--1613_1600_1200;100;none;P356731301_0-P356731301_1-P356731303_0-P356731303_1-P355731301_0-P355731301_1-P355731305_0-P355731305_1;0-0-0-0-5-5-5-5
0090018000_26102022000006;3;1200;1000;1100;0;67.32;GERB--3551_1200_1000;100;none;P355716103_0-P355716103_1;0-0
0090018000_26102022000007;1;1200;1000;359;0;32.4;GERB--3551_1200_1000;100;none;P350716103_0-P350716103_1;0-0
0090018000_26102022000008;26;1200;1000;975;45;168.796;GERB--1213_1200_1000;100;none;P019702901_0-P019702901_1-P017702901_0-P017702901_1;0-0-20-20
0090018000_26102022000009;2;1200;1000;1100;0;84.42;GERB--3551_1200_1000;100;none;P353716103_0-P353716103_1-P350716103_0-P350716103_1;0-0-39-39
0090018000_26102022000010;1;1200;1000;1155;0;375.0;GERB--3551_1200_1000;100;none;P325731801_0-P325731801_1-P318731801_0-P318731801_1-P311731801_0-P311731801_1-P304731801_0-P304731801_1;0-0-56-56-112-112-168-168
0090018000_26102022000011;3;1600;1200;930;45;454.873;GERB--1613_1600_1200;100;none;P318731801_0-P318731801_1-P311731801_0-P311731801_1-P304731801_0-P304731801_1;0-0-56-56-112-112
