ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0091017500_26102022000001;9;780;570;478;47;427.4;GERB--3195_780_570;4;widthwise;P327530501_0-P327530501_1;0-0
0091017500_26102022000002;3;780;570;478;47;303.96;GERB--3195_780_570;4;widthwise;P332520301_0-P332520301_1-P328520301_0-P328520301_1-P328520301_2;0-0-20-20-20
0091017500_26102022000003;2;780;570;478;47;357.825;GERB--3195_780_570;4;widthwise;P325625901_0-P325625901_1-P321625901_0-P321625901_1-P321625901_2-P320625901_0-P320625901_1-P319625901_0-P319625901_1-P318625901_0-P318625901_1-P314625901_0-P314625901_1-P313625901_0-P313625901_1-P312625901_0-P312625901_1-P311625901_0-P311625901_1;0-0-36-36-36-45-45-54-54-63-63-99-99-108-108-117-117-126-126
0091017500_26102022000004;7;1275;1014;840;140;1431.0;GERB--0051_1275_1014;3;widthwise;P318530501_0-P318530501_1;0-0
0091017500_26102022000005;1;780;570;478;47;146.376;GERB--3195_780_570;4;widthwise;P312574201_0-P312574201_1-P312574203_0-P312574203_1-P311574201_0-P311574201_1-P311574203_0-P308574201_0-P308574201_1-P308574203_0-P307574201_0-P307574203_0;0-0-0-0-13-13-13-52-52-52-65-65
0091017500_26102022000006;2;780;570;478;47;398.88;GERB--3195_780_570;4;widthwise;P346625901_0-P346625901_1-P341625901_0-P341625901_1-P341625901_2-P339625901_0-P339625901_1-P335625901_0-P335625901_1-P335625901_2-P334625901_0-P334625901_1-P333625901_0-P333625901_1-P332625901_0-P332625901_1-P328625901_0-P328625901_1-P328625901_2-P327625901_0-P327625901_1-P326625901_0-P326625901_1;0-0-35-35-35-49-49-77-77-77-84-84-91-91-98-98-126-126-126-133-133-140-140
0091017500_26102022000007;3;1600;1200;930;45;370.0;GERB--1613_1600_1200;100;widthwise;P322574201_0-P322574201_1-P321574201_0-P321574201_1-P321574203_0-P321574203_1-P320574201_0-P320574201_1-P320574203_0-P320574203_1-P319574201_0-P319574201_1-P319574203_0-P319574203_1;0-0-11-11-11-11-22-22-22-22-33-33-33-33
0091017500_26102022000008;1;1206;1010;681;0;646.7;GERB--0528_1206_1010;100;none;P318634201_0-P318634201_1-P318634201_2-P313634201_0-P313634201_1-P313634201_2;0-0-0-485-485-485
0091017500_26102022000009;3;780;570;478;47;156.96;GERB--3195_780_570;4;widthwise;P322574201_0-P322574201_1-P322574203_0-P322574203_1-P321574201_0-P321574201_1-P321574203_0-P321574203_1-P320574201_0-P320574201_1-P320574203_0-P320574203_1-P319574201_0-P319574201_1-P319574203_0-P319574203_1;0-0-0-0-12-12-12-12-24-24-24-24-36-36-36-36
0091017500_26102022000010;1;780;570;478;47;396.0;GERB--3195_780_570;4;widthwise;P318625901_0-P318625901_1-P314625901_0-P314625901_1-P313625901_0-P313625901_1-P312625901_0-P312625901_1-P311625901_0-P311625901_1;0-0-28-28-35-35-42-42-49-49
