ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016100_26102022000001;2;1800;1200;710;45;458.4;GERB--0088_1800_1200;100;none;P354390301_0-P354390301_1-P353390301_0-P350390303_0-P349390305_0-P349390305_1;0-0-50-200-250-250
0090016100_26102022000002;1;1200;1000;975;45;485.5;GERB--1213_1200_1000;100;none;P314116103_0-P314116103_1-P312116101_0-P312116101_1;0-0-126-126
0090016100_26102022000003;8;1206;1010;780;0;837.2;GERB--0528_1206_1010;100;none;P320254303_0-P320254303_1-P318254301_0-P318254301_1-P313254303_0-P313254303_1;0-0-42-42-147-147
0090016100_26102022000004;7;1200;1000;975;45;462.0;GERB--1213_1200_1000;2;none;P312226701_0-P312226701_1-P307226701_0-P307226701_1;0-0-675-675
0090016100_26102022000005;1;1206;1010;1185;0;297.65;GERB--0528_1206_1010;100;none;P002226205_0-P002226205_1;0-0
0090016100_26102022000006;2;1206;1010;1185;0;304.8;GERB--0528_1206_1010;100;none;P326010801_0-P326010801_1-P326010801_2;0-0-0
0090016100_26102022000007;14;1275;1014;840;140;893.1;GERB--0051_1275_1014;3;none;P314116103_0-P314116103_1-P312116101_0-P312116101_1;0-0-22-22
0090016100_26102022000008;4;1206;1010;1185;0;516.9;GERB--0528_1206_1010;100;none;P320226205_0-P320226205_1-P318226205_0-P318226205_1;0-0-1150-1150
0090016100_26102022000009;2;1206;1010;1185;0;111.3;GERB--0528_1206_1010;100;none;P321010803_0-P321010803_1-P321010803_2-P319010801_0-P319010801_1-P319010801_2;0-0-0-164-164-164
0090016100_26102022000010;6;780;570;478;47;436.4;GERB--3195_780_570;4;widthwise;P335010203_0-P335010203_1-P333010201_0-P333010201_1;0-0-18-18
0090016100_26102022000011;14;1200;1000;975;45;360.82;GERB--1213_1200_1000;100;none;P340339603_0-P340339603_1-P340339603_2-P336339601_0-P336339601_1-P336339601_2-P335339605_0-P335339605_1;0-0-0-368-368-368-460-460
0090016100_26102022000012;1;1206;1010;1185;0;261.9;GERB--0528_1206_1010;100;none;P349210701_0-P349210701_1-P349210701_2-P348210701_0-P348210701_1-P348210701_2-P347210707_0-P347210707_1-P347210707_2-P346210701_0-P346210701_1-P346210703_0-P346210703_1-P343210707_0-P343210707_1-P343210707_2;0-0-0-39-39-39-78-78-78-117-117-117-117-234-234-234
0090016100_26102022000013;1;1200;800;940;0;468.88;GERB--3737_1200_800;1;none;P334216603_0-P334216603_1-P334216603_2;0-0-0
0090016100_26102022000014;1;1200;1000;259;0;55.35;GERB--3551_1200_1000;100;none;P346010901_0-P346010901_1-P346010901_2;0-0-0
0090016100_26102022000015;3;1206;1010;1185;0;378.9;GERB--0528_1206_1010;100;none;P354010201_0-P354010201_1;0-0
0090016100_26102022000016;1;1206;1010;285;0;49.7;GERB--0528_1206_1010;2;none;P329010907_0-P329010907_1-P329010907_2;0-0-0
0090016100_26102022000017;1;1200;800;940;0;533.44;GERB--3737_1200_800;1;none;P339216601_0-P339216601_1-P339216601_2-P336216603_0-P336216603_1-P334216603_0-P334216603_1-P334216603_2;0-0-0-252-252-420-420-420
0090016100_26102022000018;1;1206;1010;385;0;115.93;GERB--0528_1206_1010;100;none;P343338707_0-P343338707_1-P341338707_0-P341338707_1-P341338707_2;0-0-608-608-608
0090016100_26102022000019;10;1200;1000;975;45;551.6;GERB--1213_1200_1000;100;none;P332216601_0-P332216601_1-P332216601_2-P329216603_0-P329216603_1-P327216603_0-P327216603_1-P327216603_2;0-0-0-303-303-505-505-505
0090016100_26102022000020;1;1206;1010;385;0;95.3;GERB--0528_1206_1010;100;none;P319211301_0-P319211301_1-P314211301_0-P314211301_1;0-0-1015-1015
0090016100_26102022000021;88;1200;1000;975;45;259.944;GERB--1213_1200_1000;100;none;P355338707_0-P355338707_1-P355338707_2;0-0-0
0090016100_26102022000022;11;1200;1000;975;45;378.9;GERB--1213_1200_1000;100;none;P349210701_0-P349210701_1-P349210701_2-P348210701_0-P348210701_1-P348210701_2-P347210707_0-P347210707_1-P347210707_2-P346210701_0-P346210701_1-P346210703_0-P346210703_1-P343210707_0-P343210707_1-P343210707_2;0-0-0-47-47-47-94-94-94-141-141-141-141-282-282-282
0090016100_26102022000023;3;1206;1010;1085;0;198.32;GERB--0528_1206_1010;100;none;P325225901_0-P325225901_1-P322225903_0-P322225903_1-P320225903_0-P320225903_1-P318225901_0-P318225901_1-P318225901_2;0-0-90-90-150-150-210-210-210
0090016100_26102022000024;1;1206;1010;285;0;108.7;GERB--0528_1206_1010;2;none;P354111801_0-P354111801_1;0-0
0090016100_26102022000025;1;1206;1010;582;0;536.6;GERB--0528_1206_1010;100;none;P355010903_0-P355010903_1-P355010903_2;0-0-0
0090016100_26102022000026;12;1200;1000;975;45;246.856;GERB--1213_1200_1000;100;none;P319221603_0-P319221603_1-P319221603_2-P314221605_0-P314221605_1-P314221605_2-P312221603_0-P312221603_1-P312221603_2;0-0-0-60-60-60-84-84-84
0090016100_26102022000027;13;1200;1000;975;45;374.6;GERB--1213_1200_1000;100;none;P336210707_0-P336210707_1-P336210707_2-P335210701_0-P335210701_1-P335210701_2-P334210701_0-P334210701_1-P334210701_2-P333210707_0-P333210707_1-P333210707_2-P332210701_0-P332210701_1-P332210703_0-P332210703_1;0-0-0-64-64-64-128-128-128-192-192-192-256-256-256-256
0090016100_26102022000028;2;1206;1010;1085;0;198.32;GERB--0528_1206_1010;100;none;P313225903_0-P313225903_1-P311225901_0-P311225901_1-P311225901_2-P308225903_0-P308225903_1;0-0-60-60-60-150-150
0090016100_26102022000029;39;1200;1000;975;45;256.2;GERB--1213_1200_1000;100;none;P336338701_0-P336338701_1-P335338703_0-P335338703_1-P333338703_0-P333338703_1-P333338703_2;0-0-19-19-57-57-57
0090016100_26102022000030;4;1200;1000;975;45;368.24;GERB--1213_1200_1000;100;none;P340338703_0-P340338703_1-P340338703_2-P336338701_0-P336338701_1-P336338707_0-P336338707_1-P335338703_0-P335338703_1-P334338707_0-P334338707_1-P334338707_2;0-0-0-52-52-52-52-65-65-78-78-78
0090016100_26102022000031;6;1200;1000;975;45;464.5;GERB--1213_1200_1000;100;none;P321116103_0-P321116103_1-P319116101_0-P319116101_1;0-0-72-72
0090016100_26102022000032;1;1206;1010;384;0;149.6;GERB--0528_1206_1010;100;none;P319211301_0-P319211301_1-P314211301_0-P314211301_1;0-0-800-800
0090016100_26102022000033;1;1206;1010;285;0;108.7;GERB--0528_1206_1010;2;none;P356111805_0-P356111805_1-P354111801_0-P354111801_1;0-0-36-36
0090016100_26102022000034;1;1206;1010;1185;0;311.0;GERB--0528_1206_1010;100;none;P356339605_0-P356339605_1-P354339603_0-P354339603_1;0-0-112-112
0090016100_26102022000035;5;1206;1010;681;0;365.9;GERB--0528_1206_1010;100;none;P336390403_0-P336390403_1-P329390403_0-P329390403_1;0-0-252-252
0090016100_26102022000036;18;1200;1000;1070;0;218.36;GERB--3551_1200_1000;100;none;P318225901_0-P318225901_1-P318225901_2-P313225903_0-P313225903_1-P311225901_0-P311225901_1-P311225901_2-P308225903_0-P308225903_1;0-0-0-425-425-595-595-595-850-850
0090016100_26102022000037;7;1200;800;940;0;532.48;GERB--3737_1200_800;1;none;P339216601_0-P339216601_1-P339216601_2-P336216603_0-P336216603_1-P334216603_0-P334216603_1-P334216603_2;0-0-0-312-312-520-520-520
0090016100_26102022000038;3;1206;1010;1185;0;287.9;GERB--0528_1206_1010;100;none;P319211301_0-P319211301_1;0-0
0090016100_26102022000039;8;1200;1000;930;45;837.85;GERB--1213_1200_1000;1;none;P343390403_0-P343390403_1-P341390401_0-P341390401_1-P336390403_0-P336390403_1;0-0-148-148-518-518
0090016100_26102022000040;14;1275;1014;840;140;1152.0;GERB--0051_1275_1014;3;none;P334011103_0-P334011103_1-P334011103_2;0-0-0
0090016100_26102022000041;2;1206;1010;681;0;699.5;GERB--0528_1206_1010;100;none;P320010903_0-P320010903_1-P320010903_2;0-0-0
0090016100_26102022000042;11;1200;1000;930;45;678.77;GERB--1213_1200_1000;1;none;P335221605_0-P335221605_1-P335221605_2-P334221601_0-P334221601_1-P334221601_2-P333221603_0-P333221603_1-P332221601_0-P332221601_1-P332221601_2-P329221601_0-P329221601_1-P329221607_0-P329221607_1-P328221605_0-P328221605_1-P328221605_2;0-0-0-29-29-29-58-58-87-87-87-174-174-174-174-203-203-203
0090016100_26102022000043;1;1200;1000;975;45;275.29;GERB--1213_1200_1000;100;none;P336338701_0-P336338701_1-P336338707_0-P336338707_1-P335338703_0-P335338703_1-P334338707_0-P334338707_1-P334338707_2-P333338703_0-P333338703_1-P333338703_2;0-0-0-0-16-16-32-32-32-48-48-48
0090016100_26102022000044;1;1206;1010;780;0;827.6;GERB--0528_1206_1010;100;none;P320010903_0-P320010903_1-P320010903_2;0-0-0
0090016100_26102022000045;1;1206;1010;1185;0;196.4;GERB--0528_1206_1010;100;none;P326010801_0-P326010801_1-P326010801_2;0-0-0
0090016100_26102022000046;4;1206;1010;1181;0;156.6;GERB--0528_1206_1010;2;none;P322010907_0-P322010907_1-P322010907_2;0-0-0
0090016100_26102022000047;4;1206;1010;1185;0;291.9;GERB--0528_1206_1010;100;none;P319221603_0-P319221603_1-P319221603_2;0-0-0
0090016100_26102022000048;18;1206;1010;1185;0;273.9;GERB--0528_1206_1010;100;none;P326221101_0-P326221101_1-P321221103_0-P321221103_1-P319221101_0-P319221101_1;0-0-435-435-609-609
0090016100_26102022000049;1;1206;1010;1185;0;212.7;GERB--0528_1206_1010;100;none;P333010801_0-P333010801_1-P333010801_2;0-0-0
