ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016100_28022023000001;12;1200;1000;975;45;291.856;GERB--1213_1200_1000;100;none;P079110201_0-P079110201_1-P079110201_2-P074110203_0-P074110203_1;0-0-0-65-65
0090016100_28022023000002;9;1200;1000;930;45;678.77;GERB--1213_1200_1000;1;none;P111221601_0-P111221601_1-P111221607_0-P111221607_1-P110221605_0-P110221605_1-P109221601_0-P109221601_1-P108221603_0-P108221603_1-P107221601_0-P107221601_1-P104221601_0-P104221601_1-P104221607_0-P104221607_1;0-0-0-0-31-31-62-62-93-93-124-124-217-217-217-217
0090016100_28022023000003;63;1200;1000;975;45;285.93;GERB--1213_1200_1000;100;none;P082111805_0-P082111805_1-P081111803_0-P081111803_1-P080111801_0-P080111801_1;0-0-13-13-26-26
0090016100_28022023000004;5;1200;1000;930;45;146.6;GERB--1213_1200_1000;100;none;P097010907_0-P097010907_1-P096010905_0-P096010905_1;0-0-4-4
0090016100_28022023000005;4;1200;1000;1060;45;659.8;GERB--0058_1200_1000;1;none;P083212805_0-P083212805_1-P082212801_0-P082212801_1-P082212803_0-P082212803_1-P082212805_0-P082212805_1-P081212801_0-P081212801_1-P081212805_0-P081212805_1;0-0-40-40-40-40-40-40-80-80-80-80
0090016100_28022023000006;21;1200;1000;975;45;304.44;GERB--1213_1200_1000;100;none;P076011105_0-P076011105_1-P074011103_0-P074011103_1-P073011107_0-P073011107_1;0-0-108-108-162-162
0090016100_28022023000007;1;1206;1010;385;0;42.164;GERB--0528_1206_1010;100;none;P096211301_0-P096211301_1-P096211301_2-P094211301_0-P094211301_1-P094211301_2-P089211301_0-P089211301_1-P089211301_2-P089211301_3-P087211301_0-P087211301_1-P087211301_2-P082211301_0-P082211301_1-P080211301_0-P080211301_1;0-0-0-180-180-180-630-630-630-630-810-810-810-1260-1260-1440-1440
0090016100_28022023000008;3;1206;1010;1185;0;516.9;GERB--0528_1206_1010;100;none;P090226203_0-P090226203_1-P088226205_0-P088226205_1-P088226205_2-P086226205_0-P086226205_1-P083226203_0-P083226203_1;0-0-1228-1228-1228-2456-2456-4298-4298
0090016100_28022023000009;6;1206;1010;681;0;454.7;GERB--0528_1206_1010;2;none;P094212803_0-P094212803_1;0-0
0090016100_28022023000010;1;1206;1010;385;0;89.2;GERB--0528_1206_1010;100;none;P075010803_0-P075010803_1-P075010803_2;0-0-0
