ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090019100_08062023000001;5;1670;1200;1020;45;98.0;GERB--0260_1670_1200;100;none;P200335603_0-P200335603_1-P199335601_0-P199335601_1-P199335601_2-P198335601_0-P198335601_1-P198335601_2-P198335603_0-P198335603_1-P194335501_0-P194335501_1-P194335601_0-P194335601_1;0-0-28-28-28-56-56-56-56-56-168-168-168-168
0090019100_08062023000002;2;1206;1010;485;0;69.9;GERB--0528_1206_1010;100;none;P192040307_0-P192040307_1-P192040307_2-P192040307_3-P191040307_0-P191040307_1-P191040307_2;0-0-0-0-38-38-38
0090019100_08062023000003;3;1200;1000;750;45;184.6;GERB--1213_1200_1000;100;none;P191041101_0-P191041101_1-P191041103_0-P191041103_1-P191041105_0-P191041105_1-P191041107_0-P191041107_1-P191041109_0-P191041109_1-P191041111_0-P191041111_1-P191041113_0-P191041113_1-P191041115_0-P191041115_1-P188041101_0-P188041101_1-P188041103_0-P188041103_1-P188041105_0-P188041105_1-P188041107_0-P188041107_1-P188041109_0-P188041109_1-P188041111_0-P188041111_1-P188041113_0-P188041113_1-P188041115_0-P188041115_1;0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9
0090019100_08062023000004;14;1600;1200;930;45;158.25;GERB--1613_1600_1200;100;none;P201042705_0-P201042705_1-P200042705_0-P200042705_1-P200042705_2;0-0-2-2-2
0090019100_08062023000005;2;1600;1200;930;45;246.4;GERB--1613_1600_1200;100;none;P201223007_0-P201223007_1-P199222901_0-P199222901_1-P194223007_0-P194223007_1-P192222901_0-P192222901_1-P187223007_0-P187223007_1-P185222901_0;0-0-16-16-56-56-72-72-112-112-128
0090019100_08062023000006;3;1600;1200;750;45;190.64;GERB--1613_1600_1200;100;none;P177041101_0-P177041101_1-P177041101_2-P177041103_0-P177041103_1-P177041103_2-P177041105_0-P177041105_1-P177041105_2-P177041107_0-P177041107_1-P177041107_2-P177041109_0-P177041109_1-P177041109_2-P167041101_0-P167041101_1-P167041101_2-P167041103_0-P167041103_1-P167041103_2-P167041105_0-P167041105_1-P167041107_0-P167041107_1-P167041109_0-P167041109_1-P167041111_0-P167041111_1;0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-50-50-50-50-50-50-50-50-50-50-50-50-50
0090019100_08062023000007;8;2060;1570;980;45;326.0;GERB--2370_2060_1570;100;none;P177042705_0-P177042705_1-P177042705_2-P167042705_0-P167042705_1;0-0-0-70-70
0090019100_08062023000008;1;1600;1200;750;45;394.09;GERB--1613_1600_1200;100;none;P192041101_0-P192041101_1-P192041103_0-P192041103_1-P192041105_0-P192041105_1-P191041101_0-P191041101_1-P191041103_0-P191041103_1-P191041105_0-P191041105_1-P191041107_0-P191041107_1-P191041109_0-P191041109_1-P191041111_0-P191041111_1-P191041113_0-P191041113_1-P191041115_0-P191041115_1;0-0-0-0-0-0-10-10-10-10-10-10-10-10-10-10-10-10-10-10-10-10
0090019100_08062023000009;28;2280;1470;885;45;958.0;GERB--1552_2280_1470;100;none;P177142101_0-P177142101_1-P177142101_2;0-0-0
0090019100_08062023000010;1;1206;1010;485;0;28.648;GERB--0528_1206_1010;100;none;P206331001_0-P206331001_1-P202331005_0-P202331005_1-P200331005_0-P200331005_1-P199331001_0-P199331001_1-P199331001_2-P193331005_0-P193331005_1-P193331005_2-P192331001_0-P192331001_1-P188331005_0-P188331005_1-P186331005_0-P186331005_1;0-0-152-152-228-228-266-266-266-494-494-494-532-532-684-684-760-760
