ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090014400_26102022000001;1;1206;1010;585;0;100.8;GERB--0528_1206_1010;100;none;P339425301_0-P339425301_1;0-0
0090014400_26102022000002;1;1206;1010;681;0;653.9;GERB--0528_1206_1010;100;none;P312423501_0-P312423501_1-P311423501_0-P311423501_1-P308423501_0-P308423501_1-P308423501_2;0-0-14-14-56-56-56
0090014400_26102022000003;1;1200;1000;345;0;84.42;GERB--3551_1200_1000;100;none;P320421201_0-P320421201_1;0-0
0090014400_26102022000004;4;1200;1000;975;45;744.2;GERB--1213_1200_1000;100;none;P340279401_0-P340279401_1-P336279401_0-P336279401_1-P336279401_2-P336279401_3;0-0-92-92-92-92
0090014400_26102022000005;1;1200;1000;975;45;185.49;GERB--1213_1200_1000;100;none;P316422201_0-P316422201_1-P315422201_0-P315422201_1-P314422201_0-P314422201_1-P313422201_0-P313422201_1;0-0-4-4-8-8-12-12
0090014400_26102022000006;1;1200;1000;930;45;204.08;GERB--1213_1200_1000;100;none;P318424901_0-P318424901_1-P316424901_0-P316424901_1-P315424901_0-P315424901_1-P314424901_0-P314424901_1;0-0-8-8-12-12-16-16
0090014400_26102022000007;3;1200;1000;975;45;768.016;GERB--1213_1200_1000;100;none;P330423503_0-P330423503_1-P329423501_0-P329423501_1-P328423503_0-P328423503_1-P328423503_2-P327423501_0-P327423501_1-P327423501_2;0-0-8-8-16-16-16-24-24-24
0090014400_26102022000008;7;1200;1000;975;45;395.16;GERB--1213_1200_1000;100;none;P327276501_0-P327276501_1-P325276501_0-P325276501_1;0-0-26-26
0090014400_26102022000009;1;1206;1010;1181;0;252.525;GERB--0528_1206_1010;100;none;P329425301_0-P329425301_1;0-0
0090014400_26102022000010;1;1206;1010;785;0;141.5;GERB--0528_1206_1010;100;none;P311425301_0-P311425301_1;0-0
0090014400_26102022000011;7;1200;1000;975;45;436.0;GERB--1213_1200_1000;100;none;P322276501_0-P322276501_1-P320276501_0-P320276501_1-P320276501_2;0-0-28-28-28
0090014400_26102022000012;5;1200;1000;975;45;885.0;GERB--1213_1200_1000;100;none;P341425301_0-P341425301_1;0-0
0090014400_26102022000013;1;1206;1010;385;0;61.7;GERB--0528_1206_1010;100;none;P336425301_0-P336425301_1;0-0
0090014400_26102022000014;1;1206;1010;584;0;300.92;GERB--0528_1206_1010;100;none;P313423501_0-P313423501_1-P312423501_0-P312423501_1-P311423501_0-P311423501_1;0-0-16-16-32-32
0090014400_26102022000015;6;1200;1000;750;45;518.2;GERB--1213_1200_1000;100;none;P339423501_0-P339423501_1-P339423503_0-P339423503_1-P337423503_0-P337423503_1-P336423501_0-P336423501_1-P335423503_0-P335423503_1;0-0-0-0-10-10-15-15-20-20
0090014400_26102022000016;3;1200;1000;975;45;768.016;GERB--1213_1200_1000;100;none;P347423501_0-P347423501_1-P347423503_0-P347423503_1-P346423501_0-P346423501_1-P346423503_0-P346423503_1-P344423503_0-P344423503_1-P343423501_0-P343423501_1;0-0-0-0-8-8-8-8-24-24-32-32
0090014400_26102022000017;1;1206;1010;385;0;46.5;GERB--0528_1206_1010;100;none;P339423503_0-P339423503_1-P337423503_0-P337423503_1-P335423503_0-P335423503_1;0-0-80-80-160-160
0090014400_26102022000018;1;1200;1000;975;45;537.0;GERB--1213_1200_1000;100;none;P316422801_0-P316422801_1-P316422801_2-P315422801_0-P315422801_1-P314422801_0-P314422801_1-P314422803_0-P314422803_1-P313422801_0-P313422801_1;0-0-0-6-6-12-12-12-12-18-18
0090014400_26102022000019;4;1200;1000;975;45;994.5;GERB--1213_1200_1000;100;none;P321271001_0-P321271001_1-P318271001_0-P318271001_1;0-0-120-120
0090014400_26102022000020;2;1200;1000;975;45;537.0;GERB--1213_1200_1000;100;none;P351422801_0-P351422801_1-P351422801_2-P350422801_0-P350422801_1-P350422801_2-P349422801_0-P349422801_1-P349422803_0-P349422803_1-P348422801_0-P348422801_1-P348422801_2;0-0-0-6-6-6-12-12-12-12-18-18-18
0090014400_26102022000021;37;1200;1000;975;45;231.0;GERB--1213_1200_1000;100;none;P318422801_0-P318422801_1-P318422801_2-P318422801_3-P316422801_0-P316422801_1-P316422801_2-P315422801_0-P315422801_1-P314422801_0-P314422801_1-P314422803_0-P314422803_1;0-0-0-0-130-130-130-195-195-260-260-260-260
0090014400_26102022000022;4;1200;1000;975;45;810.84;GERB--1213_1200_1000;100;none;P346425301_0-P346425301_1;0-0
0090014400_26102022000023;1;1200;1000;930;45;1167.5;GERB--1213_1200_1000;1;none;P353275001_0-P353275001_1-P349275001_0-P349275001_1;0-0-108-108
0090014400_26102022000024;6;1200;1000;975;45;710.0;GERB--1213_1200_1000;100;none;P329422801_0-P329422801_1-P329422801_2-P328422801_0-P328422801_1-P328422801_2-P328422803_0-P328422803_1-P327422801_0-P327422801_1-P327422801_2-P327422801_3-P326422801_0-P326422801_1-P326422801_2-P326422803_0-P326422803_1-P326422803_2;0-0-0-8-8-8-8-8-16-16-16-16-24-24-24-24-24-24
0090014400_26102022000025;5;1200;1000;975;45;436.0;GERB--1213_1200_1000;100;none;P318276501_0-P318276501_1;0-0
