ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090038300_26102022000001;1;1200;980;1090;0;99.1;GERB--4333_1200_980;100;none;P318380901_0-P318380901_1;0-0
0090038300_26102022000002;1;1206;1010;485;0;30.92;GERB--0528_1206_1010;100;none;P333380601_0-P333380601_1-P333380601_2-P333380601_3-P333380601_4-P332380601_0-P332380601_1-P332380601_2-P332380601_3-P332380601_4-P332380601_5-P332380601_6;0-0-0-0-0-35-35-35-35-35-35-35
0090038300_26102022000003;4;1200;1000;750;45;530.2;GERB--1213_1200_1000;100;none;P353368101_0-P353368101_1-P350368101_0-P350368101_1-P349368105_0-P349368105_1;0-0-18-18-24-24
0090038300_26102022000004;1;1206;1010;485;0;40.88;GERB--0528_1206_1010;100;none;P326368105_0-P326368105_1-P326368105_2;0-0-0
0090038300_26102022000005;1;1206;1010;1185;0;281.4;GERB--0528_1206_1010;100;none;P341385801_0-P341385801_1-P339385801_0-P339385801_1-P339385801_2;0-0-6-6-6
0090038300_26102022000006;1;1206;1010;1083;0;121.55;GERB--0528_1206_1010;100;none;P334384601_0-P334384601_1-P334384601_2-P333384601_0-P333384601_1-P333384601_2;0-0-0-7-7-7
0090038300_26102022000007;3;1206;1010;1089;0;149.333;GERB--0528_1206_1010;100;none;P350380601_0-P350380601_1-P350380601_2-P350380601_3-P349380601_0-P349380601_1-P349380601_2-P349380601_3-P349380601_4;0-0-0-0-19-19-19-19-19
0090038300_26102022000008;1;1206;1010;585;0;325.6;GERB--0528_1206_1010;2;none;P320360201_0-P320360201_1-P320360201_2-P320360201_3-P319360201_0-P319360201_1-P319360201_2-P319360201_3-P319360207_0-P319360207_1-P319360207_2-P318360201_0-P318360201_1-P318360201_2-P318360207_0-P318360207_1-P316360251_0-P316360251_1-P316360253_0-P316360253_1;0-0-0-0-8-8-8-8-8-8-8-16-16-16-16-16-32-32-32-32
0090038300_26102022000009;1;1206;1010;485;0;58.8;GERB--0528_1206_1010;100;none;P348380601_0-P348380601_1-P348380601_2-P348380601_3-P348380603_0-P348380603_1-P348380603_2-P347380601_0-P347380601_1-P347380601_2-P347380601_3-P347380601_4;0-0-0-0-0-0-0-10-10-10-10-10
0090038300_26102022000010;1;1206;1010;485;0;45.45;GERB--0528_1206_1010;100;none;P353362601_0-P353362601_1-P353362601_2-P351362651_0-P351362651_1-P350362601_0-P350362601_1-P350362603_0-P350362603_1-P349362601_0-P349362601_1;0-0-0-42-42-63-63-63-63-84-84
0090038300_26102022000011;5;1200;1000;975;45;1077.0;GERB--1213_1200_1000;100;none;P350362001_0-P350362001_1-P347362001_0-P347362001_1-P347362001_2;0-0-33-33-33
0090038300_26102022000012;35;1900;1200;750;45;268.724;GERB--0109_1900_1200;100;none;P306385501_0-P306385501_1-P306385501_2-P307385501_0-P307385501_1-P307385501_2-P308385501_0-P308385501_1-P308385501_2-P309385501_0-P309385501_1-P309385501_2;0-0-0-0-0-0-0-0-0-0-0-0
0090038300_26102022000013;47;2280;1170;670;45;616.184;GERB--2226_2280_1170;100;none;P327360101_0-P327360101_1-P327360101_2-P326360101_0-P326360101_1-P326360103_0-P326360103_1-P323360153_0-P323360153_1-P323360153_2;0-0-0-41-41-41-41-164-164-164
0090038300_26102022000014;11;1200;1000;750;45;127.812;GERB--1213_1200_1000;100;none;P321384601_0-P321384601_1-P321384601_2-P320384601_0-P320384601_1-P320384601_2;0-0-0-3-3-3
0090038300_26102022000015;5;1206;1010;1085;0;183.8;GERB--0528_1206_1010;100;none;P339383201_0-P339383201_1-P337383201_0-P337383201_1;0-0-12-12
0090038300_26102022000016;1;1206;1010;385;0;56.52;GERB--0528_1206_1010;100;none;P315382601_0-P315382601_1-P314382609_0-P314382609_1-P313382607_0-P313382607_1-P312382609_0-P312382609_1;0-0-13-13-26-26-39-39
0090038300_26102022000017;1;1206;1010;1083;0;121.55;GERB--0528_1206_1010;100;none;P318384601_0-P318384601_1-P318384601_2-P316384601_0-P316384601_1-P316384601_2;0-0-0-14-14-14
0090038300_26102022000018;1;1200;1000;745;0;158.55;GERB--3551_1200_1000;100;none;P343368605_0-P343368605_1;0-0
0090038300_26102022000019;2;1200;1000;975;45;764.44;GERB--1213_1200_1000;100;none;P314386201_0-P314386201_1-P314386201_2-P314386201_3-P314386201_4-P312386201_0-P312386201_1-P312386201_2-P311386201_0-P311386201_1-P311386201_2;0-0-0-0-0-62-62-62-93-93-93
0090038300_26102022000020;21;1200;1000;880;90;577.4;GERB--0156_1200_1000;2;none;P325386701_0-P325386701_1-P325386701_2;0-0-0
