ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P002316001_0;13500;2440;2900;24000;1500;0090016500_26102022000600-0090016500_26102022000631;1500.0
P002316001_1;13500;2440;2900;24000;1500;0090016500_26102022000600-0090016500_26102022000631;1800.0
P002525601_0;13500;2440;2800;24000;1300;0090016500_26102022000773-0090016500_26102022001554-0090016500_26102022001603-0090016500_26102022001743;1500.0
P002525601_1;13500;2440;2800;24000;1300;0090016500_26102022000773-0090016500_26102022001554-0090016500_26102022001603-0090016500_26102022001743;1800.0
P002525803_0;13500;2440;2600;25000;1300;0090016500_26102022000021-0090016500_26102022000159-0090016500_26102022000170-0090016500_26102022000391-0090016500_26102022000445-0090016500_26102022000611-0090016500_26102022000639-0090016500_26102022000671-0090016500_26102022000673-0090016500_26102022000878-0090016500_26102022000911-0090016500_26102022000958-0090016500_26102022001064-0090016500_26102022001101-0090016500_26102022001363-0090016500_26102022001533-0090016500_26102022001544-0090016500_26102022001746;1500.0
P002525803_1;13500;2440;2600;25000;1300;0090016500_26102022000021-0090016500_26102022000159-0090016500_26102022000170-0090016500_26102022000391-0090016500_26102022000445-0090016500_26102022000611-0090016500_26102022000639-0090016500_26102022000671-0090016500_26102022000673-0090016500_26102022000878-0090016500_26102022000911-0090016500_26102022000958-0090016500_26102022001064-0090016500_26102022001101-0090016500_26102022001363-0090016500_26102022001533-0090016500_26102022001544-0090016500_26102022001746;1800.0
P002525805_0;13500;2440;2600;25000;1300;0090016500_26102022000021-0090016500_26102022000170-0090016500_26102022000391-0090016500_26102022000445-0090016500_26102022000472-0090016500_26102022000639-0090016500_26102022000671-0090016500_26102022000673-0090016500_26102022000911-0090016500_26102022000958-0090016500_26102022001101-0090016500_26102022001363-0090016500_26102022001533-0090016500_26102022001544-0090016500_26102022001746;1500.0
P002525805_1;13500;2440;2600;25000;1300;0090016500_26102022000021-0090016500_26102022000170-0090016500_26102022000391-0090016500_26102022000445-0090016500_26102022000472-0090016500_26102022000639-0090016500_26102022000671-0090016500_26102022000673-0090016500_26102022000911-0090016500_26102022000958-0090016500_26102022001101-0090016500_26102022001363-0090016500_26102022001533-0090016500_26102022001544-0090016500_26102022001746;1800.0
P002570601_0;13500;2440;2600;25000;1300;0090016500_26102022000028-0090016500_26102022001042;1500.0
P002570601_1;13500;2440;2600;25000;1300;0090016500_26102022000028-0090016500_26102022001042;1800.0
P002575101_0;13500;2440;2800;25000;1300;0090016500_26102022000130-0090016500_26102022000243-0090016500_26102022000406-0090016500_26102022000542-0090016500_26102022000740-0090016500_26102022001191-0090016500_26102022001209-0090016500_26102022001311;1500.0
P002575101_1;13500;2440;2800;25000;1300;0090016500_26102022000130-0090016500_26102022000243-0090016500_26102022000406-0090016500_26102022000542-0090016500_26102022000740-0090016500_26102022001191-0090016500_26102022001209-0090016500_26102022001311;1800.0
P002575105_0;13500;2440;2800;25000;1300;0090016500_26102022000406;1500.0
P002575203_0;13500;2440;2800;24500;1300;0090016500_26102022000266-0090016500_26102022000672-0090016500_26102022001083-0090016500_26102022001337-0090016500_26102022001516;1500.0
P002575203_1;13500;2440;2800;24500;1300;0090016500_26102022000266-0090016500_26102022000672-0090016500_26102022001083-0090016500_26102022001337-0090016500_26102022001516;1800.0
P002623401_0;13500;2440;2800;25000;1500;0090016500_26102022000792-0090016500_26102022000884-0090016500_26102022001008-0090016500_26102022001674-0090016500_26102022001723-0090016500_26102022001736;1500.0
P002623401_1;13500;2440;2800;25000;1500;0090016500_26102022000792-0090016500_26102022000884-0090016500_26102022001008-0090016500_26102022001674-0090016500_26102022001723-0090016500_26102022001736;1800.0
P002623501_0;13500;2440;2600;24000;1500;0090016500_26102022000308-0090016500_26102022000717-0090016500_26102022000880-0090016500_26102022001574-0090016500_26102022001612;1500.0
P002623501_1;13500;2440;2600;24000;1500;0090016500_26102022000308-0090016500_26102022000717-0090016500_26102022000880-0090016500_26102022001574-0090016500_26102022001612;1800.0
P306575101_0;13500;2440;2800;25000;1300;0090016500_26102022000052-0090016500_26102022000125-0090016500_26102022000217-0090016500_26102022000432-0090016500_26102022000474-0090016500_26102022000756-0090016500_26102022000972-0090016500_26102022001031-0090016500_26102022001044-0090016500_26102022001220-0090016500_26102022001237-0090016500_26102022001365-0090016500_26102022001501-0090016500_26102022001530-0090016500_26102022001589-0090016500_26102022001682-0090016500_26102022001740;1500.0
P306575101_1;13500;2440;2800;25000;1300;0090016500_26102022000052-0090016500_26102022000125-0090016500_26102022000217-0090016500_26102022000432-0090016500_26102022000474-0090016500_26102022000756-0090016500_26102022000972-0090016500_26102022001031-0090016500_26102022001044-0090016500_26102022001220-0090016500_26102022001237-0090016500_26102022001365-0090016500_26102022001501-0090016500_26102022001530-0090016500_26102022001589-0090016500_26102022001682-0090016500_26102022001740;1800.0
P306575105_0;13500;2440;2800;25000;1300;0090016500_26102022000125-0090016500_26102022000432-0090016500_26102022000972-0090016500_26102022001237-0090016500_26102022001682;1500.0
P306575105_1;13500;2440;2800;25000;1300;0090016500_26102022000125-0090016500_26102022000432-0090016500_26102022000972-0090016500_26102022001237-0090016500_26102022001682;1800.0
