ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P062070303_0;13500;2440;3000;25000;1500;0090015100_27022023000074-0090015100_27022023000604-0090015100_27022023001388-0090015100_27022023003027-0090015100_27022023004661-0090015100_27022023005316-0090015100_27022023006597-0090015100_27022023006915;1500.0
P062070303_1;13500;2440;3000;25000;1500;0090015100_27022023000074-0090015100_27022023000604-0090015100_27022023001388-0090015100_27022023003027-0090015100_27022023004661-0090015100_27022023005316-0090015100_27022023006597-0090015100_27022023006915;1800.0
P065070303_0;13500;2440;3000;25000;1500;0090015100_27022023000604-0090015100_27022023001653-0090015100_27022023002983-0090015100_27022023004343-0090015100_27022023004661-0090015100_27022023006183-0090015100_27022023006597-0090015100_27022023006915;1500.0
P065070303_1;13500;2440;3000;25000;1500;0090015100_27022023000604-0090015100_27022023001653-0090015100_27022023002983-0090015100_27022023004343-0090015100_27022023004661-0090015100_27022023006183-0090015100_27022023006597-0090015100_27022023006915;1800.0
P065070305_0;13500;2440;3000;25000;1500;0090015100_27022023000074-0090015100_27022023000604-0090015100_27022023001388-0090015100_27022023001653-0090015100_27022023002983-0090015100_27022023004343-0090015100_27022023004661-0090015100_27022023006183-0090015100_27022023006597-0090015100_27022023006915;1500.0
P065070305_1;13500;2440;3000;25000;1500;0090015100_27022023000074-0090015100_27022023000604-0090015100_27022023001388-0090015100_27022023001653-0090015100_27022023002983-0090015100_27022023004343-0090015100_27022023004661-0090015100_27022023006183-0090015100_27022023006597-0090015100_27022023006915;1800.0
P065070307_0;13500;2440;3000;25000;1500;0090015100_27022023000253-0090015100_27022023000312-0090015100_27022023000380-0090015100_27022023000599-0090015100_27022023000676-0090015100_27022023000714-0090015100_27022023000814-0090015100_27022023000892-0090015100_27022023001117-0090015100_27022023001166-0090015100_27022023001293-0090015100_27022023001310-0090015100_27022023001368-0090015100_27022023001471-0090015100_27022023001486-0090015100_27022023001513-0090015100_27022023001593-0090015100_27022023001656-0090015100_27022023001702-0090015100_27022023001820-0090015100_27022023001836-0090015100_27022023001875-0090015100_27022023002238-0090015100_27022023002399-0090015100_27022023002567-0090015100_27022023002607-0090015100_27022023002675-0090015100_27022023002704-0090015100_27022023002878-0090015100_27022023002939-0090015100_27022023003004-0090015100_27022023003429-0090015100_27022023003448-0090015100_27022023003482-0090015100_27022023003528-0090015100_27022023003606-0090015100_27022023003627-0090015100_27022023003637-0090015100_27022023003675-0090015100_27022023003716-0090015100_27022023003789-0090015100_27022023003999-0090015100_27022023004035-0090015100_27022023004094-0090015100_27022023004138-0090015100_27022023004315-0090015100_27022023004391-0090015100_27022023004392-0090015100_27022023004425-0090015100_27022023004428-0090015100_27022023004447-0090015100_27022023004631-0090015100_27022023004850-0090015100_27022023005006-0090015100_27022023005086-0090015100_27022023005270-0090015100_27022023005273-0090015100_27022023005376-0090015100_27022023005398-0090015100_27022023005497-0090015100_27022023005553-0090015100_27022023005623-0090015100_27022023005665-0090015100_27022023005793-0090015100_27022023006033-0090015100_27022023006234-0090015100_27022023006392-0090015100_27022023006428-0090015100_27022023006608-0090015100_27022023006948-0090015100_27022023007050-0090015100_27022023007092-0090015100_27022023007112-0090015100_27022023007160-0090015100_27022023007205-0090015100_27022023007254-0090015100_27022023007261-0090015100_27022023007267-0090015100_27022023007316-0090015100_27022023007392-0090015100_27022023007449;1500.0
P065070307_1;13500;2440;3000;25000;1500;0090015100_27022023000253-0090015100_27022023000312-0090015100_27022023000380-0090015100_27022023000599-0090015100_27022023000676-0090015100_27022023000714-0090015100_27022023000814-0090015100_27022023000892-0090015100_27022023001117-0090015100_27022023001166-0090015100_27022023001293-0090015100_27022023001310-0090015100_27022023001368-0090015100_27022023001471-0090015100_27022023001486-0090015100_27022023001513-0090015100_27022023001593-0090015100_27022023001656-0090015100_27022023001702-0090015100_27022023001820-0090015100_27022023001836-0090015100_27022023001875-0090015100_27022023002238-0090015100_27022023002399-0090015100_27022023002567-0090015100_27022023002607-0090015100_27022023002675-0090015100_27022023002704-0090015100_27022023002878-0090015100_27022023002939-0090015100_27022023003004-0090015100_27022023003429-0090015100_27022023003448-0090015100_27022023003482-0090015100_27022023003528-0090015100_27022023003606-0090015100_27022023003627-0090015100_27022023003637-0090015100_27022023003675-0090015100_27022023003716-0090015100_27022023003789-0090015100_27022023003999-0090015100_27022023004035-0090015100_27022023004094-0090015100_27022023004138-0090015100_27022023004315-0090015100_27022023004391-0090015100_27022023004392-0090015100_27022023004425-0090015100_27022023004428-0090015100_27022023004447-0090015100_27022023004631-0090015100_27022023004850-0090015100_27022023005006-0090015100_27022023005086-0090015100_27022023005270-0090015100_27022023005273-0090015100_27022023005376-0090015100_27022023005398-0090015100_27022023005497-0090015100_27022023005553-0090015100_27022023005623-0090015100_27022023005665-0090015100_27022023005793-0090015100_27022023006033-0090015100_27022023006234-0090015100_27022023006392-0090015100_27022023006428-0090015100_27022023006608-0090015100_27022023006948-0090015100_27022023007050-0090015100_27022023007092-0090015100_27022023007112-0090015100_27022023007160-0090015100_27022023007205-0090015100_27022023007254-0090015100_27022023007261-0090015100_27022023007267-0090015100_27022023007316-0090015100_27022023007392-0090015100_27022023007449;1800.0
P065070701_0;13500;2440;3000;25000;1500;0090015100_27022023000343-0090015100_27022023002507-0090015100_27022023006262;1500.0
P065070701_1;13500;2440;3000;25000;1500;0090015100_27022023000343-0090015100_27022023002507-0090015100_27022023006262;1800.0
P065071103_0;13500;2440;3000;25000;1500;0090015100_27022023001459-0090015100_27022023002026-0090015100_27022023003155-0090015100_27022023003170-0090015100_27022023003593-0090015100_27022023004783-0090015100_27022023004878-0090015100_27022023005300-0090015100_27022023005417-0090015100_27022023005681-0090015100_27022023006059-0090015100_27022023006358-0090015100_27022023006418-0090015100_27022023006611-0090015100_27022023006691-0090015100_27022023006924;1500.0
P065071103_1;13500;2440;3000;25000;1500;0090015100_27022023001459-0090015100_27022023002026-0090015100_27022023003155-0090015100_27022023003170-0090015100_27022023003593-0090015100_27022023004783-0090015100_27022023004878-0090015100_27022023005300-0090015100_27022023005417-0090015100_27022023005681-0090015100_27022023006059-0090015100_27022023006358-0090015100_27022023006418-0090015100_27022023006611-0090015100_27022023006691-0090015100_27022023006924;1800.0
