ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P002010401_0;13500;2440;2600;25000;1500;0090016100_26102022000524;1500.0
P002010401_1;13500;2440;2600;25000;1500;0090016100_26102022000524;1800.0
P002010901_0;13500;2440;3000;25000;1500;0090016100_26102022001742-0090016100_26102022001963-0090016100_26102022002463;1500.0
P002010901_1;13500;2440;3000;25000;1500;0090016100_26102022001742-0090016100_26102022001963-0090016100_26102022002463;1800.0
P002011101_0;13500;2440;3000;25000;1500;0090016100_26102022000092-0090016100_26102022000677-0090016100_26102022001549-0090016100_26102022003112;1500.0
P002011101_1;13500;2440;3000;25000;1500;0090016100_26102022000092-0090016100_26102022000677-0090016100_26102022001549-0090016100_26102022003112;1800.0
P002011101_2;13500;2440;3000;25000;1500;0090016100_26102022000092-0090016100_26102022000677-0090016100_26102022001549-0090016100_26102022003112;1800.0
P002011101_3;13500;2440;3000;25000;1500;0090016100_26102022000092-0090016100_26102022000677-0090016100_26102022001549-0090016100_26102022003112;1800.0
P002110201_0;13500;2440;3000;25000;1500;0090016100_26102022001128-0090016100_26102022001783-0090016100_26102022002674-0090016100_26102022002735-0090016100_26102022003329;1500.0
P002110201_1;13500;2440;3000;25000;1500;0090016100_26102022001128-0090016100_26102022001783-0090016100_26102022002674-0090016100_26102022002735-0090016100_26102022003329;1800.0
P002111701_0;13500;2440;2600;25000;1500;0090016100_26102022003148;1500.0
P002111701_1;13500;2440;2600;25000;1500;0090016100_26102022003148;1800.0
P002210701_0;13500;2440;3000;24000;1500;0090016100_26102022000456-0090016100_26102022001925-0090016100_26102022001933-0090016100_26102022002086-0090016100_26102022002535-0090016100_26102022002831-0090016100_26102022003057;1500.0
P002210701_1;13500;2440;3000;24000;1500;0090016100_26102022000456-0090016100_26102022001925-0090016100_26102022001933-0090016100_26102022002086-0090016100_26102022002535-0090016100_26102022002831-0090016100_26102022003057;1800.0
P002210703_0;13500;2440;3000;24000;1500;0090016100_26102022000456-0090016100_26102022001925-0090016100_26102022001933-0090016100_26102022002086-0090016100_26102022002535-0090016100_26102022002831;1500.0
P002213001_0;13500;2440;2600;24000;1500;0090016100_26102022000205-0090016100_26102022001009-0090016100_26102022001690-0090016100_26102022001926-0090016100_26102022001987-0090016100_26102022002344-0090016100_26102022002733;1500.0
P002213001_1;13500;2440;2600;24000;1500;0090016100_26102022000205-0090016100_26102022001009-0090016100_26102022001690-0090016100_26102022001926-0090016100_26102022001987-0090016100_26102022002344-0090016100_26102022002733;1800.0
P002213001_2;13500;2440;2600;24000;1500;0090016100_26102022000205-0090016100_26102022001009-0090016100_26102022001690-0090016100_26102022001926-0090016100_26102022001987-0090016100_26102022002344-0090016100_26102022002733;1800.0
P002216601_0;13500;2440;2600;24000;1000;0090016100_26102022000127-0090016100_26102022000343-0090016100_26102022000494-0090016100_26102022000836-0090016100_26102022002077-0090016100_26102022002605-0090016100_26102022003378;1500.0
