ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P306420001_0;7500;2400;3000;24000;1500;0090014400_26102022000220-0090014400_26102022000360-0090014400_26102022000431-0090014400_26102022000538-0090014400_26102022000554-0090014400_26102022000766-0090014400_26102022000895-0090014400_26102022001105-0090014400_26102022001114-0090014400_26102022001404-0090014400_26102022001525-0090014400_26102022001876-0090014400_26102022002308-0090014400_26102022002389-0090014400_26102022002580;1500.0
P306420001_1;7500;2400;3000;24000;1500;0090014400_26102022000220-0090014400_26102022000360-0090014400_26102022000431-0090014400_26102022000538-0090014400_26102022000554-0090014400_26102022000766-0090014400_26102022000895-0090014400_26102022001105-0090014400_26102022001114-0090014400_26102022001404-0090014400_26102022001525-0090014400_26102022001876-0090014400_26102022002308-0090014400_26102022002389-0090014400_26102022002580;1800.0
P306422201_0;13500;2440;3000;24000;2000;0090014400_26102022000396-0090014400_26102022000491-0090014400_26102022000514-0090014400_26102022000752-0090014400_26102022000838-0090014400_26102022000974-0090014400_26102022001310-0090014400_26102022001478-0090014400_26102022001523-0090014400_26102022001758-0090014400_26102022002104-0090014400_26102022002374-0090014400_26102022002415;1500.0
P306422201_1;13500;2440;3000;24000;2000;0090014400_26102022000396-0090014400_26102022000491-0090014400_26102022000514-0090014400_26102022000752-0090014400_26102022000838-0090014400_26102022000974-0090014400_26102022001310-0090014400_26102022001478-0090014400_26102022001523-0090014400_26102022001758-0090014400_26102022002104-0090014400_26102022002374-0090014400_26102022002415;1800.0
P306422801_0;13500;2440;2900;25000;1560;0090014400_26102022000072-0090014400_26102022000172-0090014400_26102022000183-0090014400_26102022000299-0090014400_26102022000345-0090014400_26102022000450-0090014400_26102022000521-0090014400_26102022000754-0090014400_26102022000808-0090014400_26102022000828-0090014400_26102022000937-0090014400_26102022001152-0090014400_26102022001162-0090014400_26102022001228-0090014400_26102022001279-0090014400_26102022001325-0090014400_26102022001405-0090014400_26102022001406-0090014400_26102022001409-0090014400_26102022002100-0090014400_26102022002117-0090014400_26102022002132-0090014400_26102022002200-0090014400_26102022002301-0090014400_26102022002304-0090014400_26102022002322-0090014400_26102022002390-0090014400_26102022002424;1500.0
P306422801_1;13500;2440;2900;25000;1560;0090014400_26102022000072-0090014400_26102022000172-0090014400_26102022000183-0090014400_26102022000299-0090014400_26102022000345-0090014400_26102022000450-0090014400_26102022000521-0090014400_26102022000754-0090014400_26102022000808-0090014400_26102022000828-0090014400_26102022000937-0090014400_26102022001152-0090014400_26102022001162-0090014400_26102022001228-0090014400_26102022001279-0090014400_26102022001325-0090014400_26102022001405-0090014400_26102022001406-0090014400_26102022001409-0090014400_26102022002100-0090014400_26102022002117-0090014400_26102022002132-0090014400_26102022002200-0090014400_26102022002301-0090014400_26102022002304-0090014400_26102022002322-0090014400_26102022002390-0090014400_26102022002424;1800.0
P306423501_0;13500;2440;2900;24000;1500;0090014400_26102022000042-0090014400_26102022000138-0090014400_26102022000149-0090014400_26102022000284-0090014400_26102022000364-0090014400_26102022000631-0090014400_26102022000687-0090014400_26102022000736-0090014400_26102022000753-0090014400_26102022000755-0090014400_26102022000775-0090014400_26102022000832-0090014400_26102022000863-0090014400_26102022000946-0090014400_26102022001113-0090014400_26102022001117-0090014400_26102022001160-0090014400_26102022001167-0090014400_26102022001195-0090014400_26102022001218-0090014400_26102022001335-0090014400_26102022001369-0090014400_26102022001396-0090014400_26102022001425-0090014400_26102022001449-0090014400_26102022001452-0090014400_26102022001507-0090014400_26102022001557-0090014400_26102022001565-0090014400_26102022001575-0090014400_26102022001586-0090014400_26102022001600-0090014400_26102022001781-0090014400_26102022001827-0090014400_26102022001893-0090014400_26102022001952-0090014400_26102022002278-0090014400_26102022002375-0090014400_26102022002383-0090014400_26102022002541;1500.0
P306423501_1;13500;2440;2900;24000;1500;0090014400_26102022000042-0090014400_26102022000138-0090014400_26102022000149-0090014400_26102022000284-0090014400_26102022000364-0090014400_26102022000631-0090014400_26102022000687-0090014400_26102022000736-0090014400_26102022000753-0090014400_26102022000755-0090014400_26102022000775-0090014400_26102022000832-0090014400_26102022000863-0090014400_26102022000946-0090014400_26102022001113-0090014400_26102022001117-0090014400_26102022001160-0090014400_26102022001167-0090014400_26102022001195-0090014400_26102022001218-0090014400_26102022001335-0090014400_26102022001369-0090014400_26102022001396-0090014400_26102022001425-0090014400_26102022001449-0090014400_26102022001452-0090014400_26102022001507-0090014400_26102022001557-0090014400_26102022001565-0090014400_26102022001575-0090014400_26102022001586-0090014400_26102022001600-0090014400_26102022001781-0090014400_26102022001827-0090014400_26102022001893-0090014400_26102022001952-0090014400_26102022002278-0090014400_26102022002375-0090014400_26102022002383-0090014400_26102022002541;1800.0
P306423501_2;13500;2440;2900;24000;1500;0090014400_26102022000042-0090014400_26102022000138-0090014400_26102022000149-0090014400_26102022000284-0090014400_26102022000364-0090014400_26102022000631-0090014400_26102022000687-0090014400_26102022000736-0090014400_26102022000753-0090014400_26102022000755-0090014400_26102022000775-0090014400_26102022000832-0090014400_26102022000863-0090014400_26102022000946-0090014400_26102022001113-0090014400_26102022001117-0090014400_26102022001160-0090014400_26102022001167-0090014400_26102022001195-0090014400_26102022001218-0090014400_26102022001335-0090014400_26102022001369-0090014400_26102022001396-0090014400_26102022001425-0090014400_26102022001449-0090014400_26102022001452-0090014400_26102022001507-0090014400_26102022001557-0090014400_26102022001565-0090014400_26102022001575-0090014400_26102022001586-0090014400_26102022001600-0090014400_26102022001781-0090014400_26102022001827-0090014400_26102022001893-0090014400_26102022001952-0090014400_26102022002278-0090014400_26102022002375-0090014400_26102022002383-0090014400_26102022002541;1800.0
P306424901_0;13500;2440;2900;24000;1500;0090014400_26102022000382-0090014400_26102022000600-0090014400_26102022000765-0090014400_26102022001601-0090014400_26102022001830-0090014400_26102022002135-0090014400_26102022002518;1500.0
P306424901_1;13500;2440;2900;24000;1500;0090014400_26102022000382-0090014400_26102022000600-0090014400_26102022000765-0090014400_26102022001601-0090014400_26102022001830-0090014400_26102022002135-0090014400_26102022002518;1800.0
P306425301_0;13500;2440;2900;24000;1500;0090014400_26102022001241-0090014400_26102022001880-0090014400_26102022002392;1500.0
P306425301_1;13500;2440;2900;24000;1500;0090014400_26102022001241-0090014400_26102022001880-0090014400_26102022002392;1800.0
P307422201_0;13500;2440;3000;24000;2000;0090014400_26102022000514-0090014400_26102022000645-0090014400_26102022000752-0090014400_26102022000930-0090014400_26102022001318-0090014400_26102022001478-0090014400_26102022001523-0090014400_26102022001638-0090014400_26102022001644-0090014400_26102022001843-0090014400_26102022002063-0090014400_26102022002104-0090014400_26102022002280-0090014400_26102022002374-0090014400_26102022002415-0090014400_26102022002528;1500.0
P307422201_1;13500;2440;3000;24000;2000;0090014400_26102022000514-0090014400_26102022000645-0090014400_26102022000752-0090014400_26102022000930-0090014400_26102022001318-0090014400_26102022001478-0090014400_26102022001523-0090014400_26102022001638-0090014400_26102022001644-0090014400_26102022001843-0090014400_26102022002063-0090014400_26102022002104-0090014400_26102022002280-0090014400_26102022002374-0090014400_26102022002415-0090014400_26102022002528;1800.0
P307422801_0;13500;2440;2900;25000;1560;0090014400_26102022000036-0090014400_26102022000065-0090014400_26102022000072-0090014400_26102022000172-0090014400_26102022000183-0090014400_26102022000249-0090014400_26102022000299-0090014400_26102022000345-0090014400_26102022000397-0090014400_26102022000450-0090014400_26102022000521-0090014400_26102022000676-0090014400_26102022000754-0090014400_26102022000808-0090014400_26102022000828-0090014400_26102022000937-0090014400_26102022001152-0090014400_26102022001162-0090014400_26102022001228-0090014400_26102022001279-0090014400_26102022001405-0090014400_26102022001406-0090014400_26102022001409-0090014400_26102022001464-0090014400_26102022002100-0090014400_26102022002117-0090014400_26102022002132-0090014400_26102022002200-0090014400_26102022002301-0090014400_26102022002322-0090014400_26102022002378-0090014400_26102022002390-0090014400_26102022002412-0090014400_26102022002424-0090014400_26102022002452-0090014400_26102022002532;1500.0
P307422801_1;13500;2440;2900;25000;1560;0090014400_26102022000036-0090014400_26102022000065-0090014400_26102022000072-0090014400_26102022000172-0090014400_26102022000183-0090014400_26102022000249-0090014400_26102022000299-0090014400_26102022000345-0090014400_26102022000397-0090014400_26102022000450-0090014400_26102022000521-0090014400_26102022000676-0090014400_26102022000754-0090014400_26102022000808-0090014400_26102022000828-0090014400_26102022000937-0090014400_26102022001152-0090014400_26102022001162-0090014400_26102022001228-0090014400_26102022001279-0090014400_26102022001405-0090014400_26102022001406-0090014400_26102022001409-0090014400_26102022001464-0090014400_26102022002100-0090014400_26102022002117-0090014400_26102022002132-0090014400_26102022002200-0090014400_26102022002301-0090014400_26102022002322-0090014400_26102022002378-0090014400_26102022002390-0090014400_26102022002412-0090014400_26102022002424-0090014400_26102022002452-0090014400_26102022002532;1800.0
P307422803_0;13500;2440;2900;25000;1560;0090014400_26102022000036-0090014400_26102022000065-0090014400_26102022000072-0090014400_26102022000170-0090014400_26102022000172-0090014400_26102022000183-0090014400_26102022000249-0090014400_26102022000299-0090014400_26102022000345-0090014400_26102022000397-0090014400_26102022000521-0090014400_26102022000754-0090014400_26102022000828-0090014400_26102022000937-0090014400_26102022001162-0090014400_26102022001228-0090014400_26102022001279-0090014400_26102022001405-0090014400_26102022001406-0090014400_26102022001409-0090014400_26102022001464-0090014400_26102022002200-0090014400_26102022002301-0090014400_26102022002322-0090014400_26102022002378-0090014400_26102022002390-0090014400_26102022002412-0090014400_26102022002424-0090014400_26102022002452-0090014400_26102022002532-0090014400_26102022002568;1500.0
P307422803_1;13500;2440;2900;25000;1560;0090014400_26102022000036-0090014400_26102022000065-0090014400_26102022000072-0090014400_26102022000170-0090014400_26102022000172-0090014400_26102022000183-0090014400_26102022000249-0090014400_26102022000299-0090014400_26102022000345-0090014400_26102022000397-0090014400_26102022000521-0090014400_26102022000754-0090014400_26102022000828-0090014400_26102022000937-0090014400_26102022001162-0090014400_26102022001228-0090014400_26102022001279-0090014400_26102022001405-0090014400_26102022001406-0090014400_26102022001409-0090014400_26102022001464-0090014400_26102022002200-0090014400_26102022002301-0090014400_26102022002322-0090014400_26102022002378-0090014400_26102022002390-0090014400_26102022002412-0090014400_26102022002424-0090014400_26102022002452-0090014400_26102022002532-0090014400_26102022002568;1800.0
P307423503_0;13500;2440;2900;24000;1500;0090014400_26102022000027-0090014400_26102022000114-0090014400_26102022000173-0090014400_26102022000284-0090014400_26102022000334-0090014400_26102022000364-0090014400_26102022000412-0090014400_26102022000445-0090014400_26102022000460-0090014400_26102022000697-0090014400_26102022000769-0090014400_26102022000786-0090014400_26102022000832-0090014400_26102022000863-0090014400_26102022000934-0090014400_26102022001048-0090014400_26102022001085-0090014400_26102022001121-0090014400_26102022001142-0090014400_26102022001160-0090014400_26102022001171-0090014400_26102022001218-0090014400_26102022001226-0090014400_26102022001251-0090014400_26102022001329-0090014400_26102022001335-0090014400_26102022001396-0090014400_26102022001418-0090014400_26102022001425-0090014400_26102022001487-0090014400_26102022001507-0090014400_26102022001565-0090014400_26102022001575-0090014400_26102022001586-0090014400_26102022001604-0090014400_26102022001760-0090014400_26102022001775-0090014400_26102022001781-0090014400_26102022001783-0090014400_26102022001826-0090014400_26102022001846-0090014400_26102022001858-0090014400_26102022002051-0090014400_26102022002064-0090014400_26102022002168-0090014400_26102022002278-0090014400_26102022002351-0090014400_26102022002360-0090014400_26102022002377-0090014400_26102022002394-0090014400_26102022002486-0090014400_26102022002541-0090014400_26102022002550;1500.0
