ID;Length;Width;Height;Weight;Density;ListOfItems;TruckCost
P188500907_0;13500;2440;2600;25150;1250;0091017700_03072022000150-0091017700_03072022000326-0091017700_03072022000569-0091017700_03072022000599-0091017700_03072022000673-0091017700_03072022000707-0091017700_03072022000842-0091017700_03072022000849-0091017700_03072022000945-0091017700_03072022000973-0091017700_03072022000984-0091017700_03072022001024-0091017700_03072022001070-0091017700_03072022001113-0091017700_03072022001210-0091017700_03072022001223-0091017700_03072022001479-0091017700_03072022001495-0091017700_03072022001625-0091017700_03072022001706-0091017700_03072022001780-0091017700_03072022002229-0091017700_03072022002277-0091017700_03072022002287-0091017700_03072022002350-0091017700_03072022002440-0091017700_03072022002580-0091017700_03072022002599-0091017700_03072022002793-0091017700_03072022002881-0091017700_03072022002921-0091017700_03072022002944-0091017700_03072022003103-0091017700_03072022003206-0091017700_03072022003359-0091017700_03072022003417-0091017700_03072022003462-0091017700_03072022003487-0091017700_03072022003512-0091017700_03072022003599;1500.0
P188500907_1;13500;2440;2600;25150;1250;0091017700_03072022000150-0091017700_03072022000326-0091017700_03072022000569-0091017700_03072022000599-0091017700_03072022000673-0091017700_03072022000707-0091017700_03072022000842-0091017700_03072022000849-0091017700_03072022000945-0091017700_03072022000973-0091017700_03072022000984-0091017700_03072022001024-0091017700_03072022001070-0091017700_03072022001113-0091017700_03072022001210-0091017700_03072022001223-0091017700_03072022001479-0091017700_03072022001495-0091017700_03072022001625-0091017700_03072022001706-0091017700_03072022001780-0091017700_03072022002229-0091017700_03072022002277-0091017700_03072022002287-0091017700_03072022002350-0091017700_03072022002440-0091017700_03072022002580-0091017700_03072022002599-0091017700_03072022002793-0091017700_03072022002881-0091017700_03072022002921-0091017700_03072022002944-0091017700_03072022003103-0091017700_03072022003206-0091017700_03072022003359-0091017700_03072022003417-0091017700_03072022003462-0091017700_03072022003487-0091017700_03072022003512-0091017700_03072022003599;1800.0
P188500907_2;13500;2440;2600;25150;1250;0091017700_03072022000150-0091017700_03072022000326-0091017700_03072022000569-0091017700_03072022000599-0091017700_03072022000673-0091017700_03072022000707-0091017700_03072022000842-0091017700_03072022000849-0091017700_03072022000945-0091017700_03072022000973-0091017700_03072022000984-0091017700_03072022001024-0091017700_03072022001070-0091017700_03072022001113-0091017700_03072022001210-0091017700_03072022001223-0091017700_03072022001479-0091017700_03072022001495-0091017700_03072022001625-0091017700_03072022001706-0091017700_03072022001780-0091017700_03072022002229-0091017700_03072022002277-0091017700_03072022002287-0091017700_03072022002350-0091017700_03072022002440-0091017700_03072022002580-0091017700_03072022002599-0091017700_03072022002793-0091017700_03072022002881-0091017700_03072022002921-0091017700_03072022002944-0091017700_03072022003103-0091017700_03072022003206-0091017700_03072022003359-0091017700_03072022003417-0091017700_03072022003462-0091017700_03072022003487-0091017700_03072022003512-0091017700_03072022003599;1800.0
P188501803_0;13500;2440;2900;25430;1250;0091017700_03072022000110-0091017700_03072022001486-0091017700_03072022002009-0091017700_03072022002170-0091017700_03072022002542-0091017700_03072022002619-0091017700_03072022002690-0091017700_03072022002792-0091017700_03072022003031-0091017700_03072022003038-0091017700_03072022003042-0091017700_03072022003148-0091017700_03072022003196-0091017700_03072022003335-0091017700_03072022003541-0091017700_03072022003615;1500.0
P188501803_1;13500;2440;2900;25430;1250;0091017700_03072022000110-0091017700_03072022001486-0091017700_03072022002009-0091017700_03072022002170-0091017700_03072022002542-0091017700_03072022002619-0091017700_03072022002690-0091017700_03072022002792-0091017700_03072022003031-0091017700_03072022003038-0091017700_03072022003042-0091017700_03072022003148-0091017700_03072022003196-0091017700_03072022003335-0091017700_03072022003541-0091017700_03072022003615;1800.0
P188523407_0;13500;2440;2900;25000;1250;0091017700_03072022000003-0091017700_03072022000078-0091017700_03072022000507-0091017700_03072022000969-0091017700_03072022001230-0091017700_03072022001314-0091017700_03072022001349-0091017700_03072022001517-0091017700_03072022001594-0091017700_03072022001747-0091017700_03072022002199-0091017700_03072022002254-0091017700_03072022002255-0091017700_03072022002258-0091017700_03072022002319-0091017700_03072022002358-0091017700_03072022002451-0091017700_03072022002460-0091017700_03072022002510-0091017700_03072022002557-0091017700_03072022002572-0091017700_03072022002597-0091017700_03072022002605-0091017700_03072022002625-0091017700_03072022002678-0091017700_03072022002807-0091017700_03072022003220-0091017700_03072022003238-0091017700_03072022003255-0091017700_03072022003315-0091017700_03072022003358-0091017700_03072022003409-0091017700_03072022003474-0091017700_03072022003647;1500.0
P188574801_0;13500;2440;3000;24500;1250;0091017700_03072022000056-0091017700_03072022000127-0091017700_03072022000287-0091017700_03072022000361-0091017700_03072022000431-0091017700_03072022000804-0091017700_03072022000843-0091017700_03072022000860-0091017700_03072022000950-0091017700_03072022001109-0091017700_03072022001148-0091017700_03072022001275-0091017700_03072022001391-0091017700_03072022001536-0091017700_03072022001538-0091017700_03072022001614-0091017700_03072022001635-0091017700_03072022001641-0091017700_03072022001716-0091017700_03072022001781-0091017700_03072022001792-0091017700_03072022001805-0091017700_03072022001834-0091017700_03072022001888-0091017700_03072022001974-0091017700_03072022002096-0091017700_03072022002132-0091017700_03072022002139-0091017700_03072022002166-0091017700_03072022002242-0091017700_03072022002278-0091017700_03072022002474-0091017700_03072022002481-0091017700_03072022002521-0091017700_03072022002584-0091017700_03072022002591-0091017700_03072022002598-0091017700_03072022002626-0091017700_03072022002735-0091017700_03072022002751-0091017700_03072022002812-0091017700_03072022002849-0091017700_03072022002975-0091017700_03072022003022-0091017700_03072022003044-0091017700_03072022003071-0091017700_03072022003098-0091017700_03072022003199-0091017700_03072022003221-0091017700_03072022003267-0091017700_03072022003277-0091017700_03072022003295-0091017700_03072022003369-0091017700_03072022003419-0091017700_03072022003504;1500.0
P188574801_1;13500;2440;3000;24500;1250;0091017700_03072022000056-0091017700_03072022000127-0091017700_03072022000287-0091017700_03072022000361-0091017700_03072022000431-0091017700_03072022000804-0091017700_03072022000843-0091017700_03072022000860-0091017700_03072022000950-0091017700_03072022001109-0091017700_03072022001148-0091017700_03072022001275-0091017700_03072022001391-0091017700_03072022001536-0091017700_03072022001538-0091017700_03072022001614-0091017700_03072022001635-0091017700_03072022001641-0091017700_03072022001716-0091017700_03072022001781-0091017700_03072022001792-0091017700_03072022001805-0091017700_03072022001834-0091017700_03072022001888-0091017700_03072022001974-0091017700_03072022002096-0091017700_03072022002132-0091017700_03072022002139-0091017700_03072022002166-0091017700_03072022002242-0091017700_03072022002278-0091017700_03072022002474-0091017700_03072022002481-0091017700_03072022002521-0091017700_03072022002584-0091017700_03072022002591-0091017700_03072022002598-0091017700_03072022002626-0091017700_03072022002735-0091017700_03072022002751-0091017700_03072022002812-0091017700_03072022002849-0091017700_03072022002975-0091017700_03072022003022-0091017700_03072022003044-0091017700_03072022003071-0091017700_03072022003098-0091017700_03072022003199-0091017700_03072022003221-0091017700_03072022003267-0091017700_03072022003277-0091017700_03072022003295-0091017700_03072022003369-0091017700_03072022003419-0091017700_03072022003504;1800.0
P188574801_2;13500;2440;3000;24500;1250;0091017700_03072022000056-0091017700_03072022000127-0091017700_03072022000287-0091017700_03072022000361-0091017700_03072022000431-0091017700_03072022000804-0091017700_03072022000843-0091017700_03072022000860-0091017700_03072022000950-0091017700_03072022001109-0091017700_03072022001148-0091017700_03072022001275-0091017700_03072022001391-0091017700_03072022001536-0091017700_03072022001538-0091017700_03072022001614-0091017700_03072022001635-0091017700_03072022001641-0091017700_03072022001716-0091017700_03072022001781-0091017700_03072022001792-0091017700_03072022001805-0091017700_03072022001834-0091017700_03072022001888-0091017700_03072022001974-0091017700_03072022002096-0091017700_03072022002132-0091017700_03072022002139-0091017700_03072022002166-0091017700_03072022002242-0091017700_03072022002278-0091017700_03072022002474-0091017700_03072022002481-0091017700_03072022002521-0091017700_03072022002584-0091017700_03072022002591-0091017700_03072022002598-0091017700_03072022002626-0091017700_03072022002735-0091017700_03072022002751-0091017700_03072022002812-0091017700_03072022002849-0091017700_03072022002975-0091017700_03072022003022-0091017700_03072022003044-0091017700_03072022003071-0091017700_03072022003098-0091017700_03072022003199-0091017700_03072022003221-0091017700_03072022003267-0091017700_03072022003277-0091017700_03072022003295-0091017700_03072022003369-0091017700_03072022003419-0091017700_03072022003504;1800.0
P188574801_3;13500;2440;3000;24500;1250;0091017700_03072022000056-0091017700_03072022000127-0091017700_03072022000287-0091017700_03072022000361-0091017700_03072022000431-0091017700_03072022000804-0091017700_03072022000843-0091017700_03072022000860-0091017700_03072022000950-0091017700_03072022001109-0091017700_03072022001148-0091017700_03072022001275-0091017700_03072022001391-0091017700_03072022001536-0091017700_03072022001538-0091017700_03072022001614-0091017700_03072022001635-0091017700_03072022001641-0091017700_03072022001716-0091017700_03072022001781-0091017700_03072022001792-0091017700_03072022001805-0091017700_03072022001834-0091017700_03072022001888-0091017700_03072022001974-0091017700_03072022002096-0091017700_03072022002132-0091017700_03072022002139-0091017700_03072022002166-0091017700_03072022002242-0091017700_03072022002278-0091017700_03072022002474-0091017700_03072022002481-0091017700_03072022002521-0091017700_03072022002584-0091017700_03072022002591-0091017700_03072022002598-0091017700_03072022002626-0091017700_03072022002735-0091017700_03072022002751-0091017700_03072022002812-0091017700_03072022002849-0091017700_03072022002975-0091017700_03072022003022-0091017700_03072022003044-0091017700_03072022003071-0091017700_03072022003098-0091017700_03072022003199-0091017700_03072022003221-0091017700_03072022003267-0091017700_03072022003277-0091017700_03072022003295-0091017700_03072022003369-0091017700_03072022003419-0091017700_03072022003504;1800.0
