ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016500_14062023000001;6;1200;1000;975;45;302.92;GERB--1213_1200_1000;100;none;P205525805_0-P205525805_1-P201525805_0-P201525805_1;0-0-32-32
0090016500_14062023000002;9;1200;1000;930;45;177.515;GERB--1213_1200_1000;100;none;P181624101_0-P181624101_1-P179624101_0-P179624101_1;0-0-8-8
0090016500_14062023000003;34;1600;1200;930;45;374.02;GERB--1613_1600_1200;100;lengthwise;P198515401_0-P198515401_1-P198515403_0-P198515403_1-P198515405_0-P195515401_0-P195515401_1-P195515403_0-P195515403_1-P194515401_0-P194515401_1-P194515403_0-P194515403_1-P194515405_0-P194515405_1-P193515401_0-P193515401_1-P193515403_0-P193515403_1;0-0-0-0-0-30-30-30-30-40-40-40-40-40-40-50-50-50-50
0090016500_14062023000004;2;1206;1010;681;0;713.9;GERB--0528_1206_1010;1;none;P193623901_0-P193623901_1-P191623901_0-P191623901_1-P186623901_0-P186623901_1;0-0-140-140-490-490
0090016500_14062023000005;7;1200;1000;975;45;1114.2;GERB--1213_1200_1000;100;none;P236574403_0-P236574403_1;0-0
0090016500_14062023000006;8;1275;1014;840;140;1302.9;GERB--0051_1275_1014;3;lengthwise;P202570601_0-P202570601_1-P201570601_0-P201570601_1-P200570601_0-P200570601_1-P199570601_0-P199570601_1-P199570603_0;0-0-15-15-30-30-45-45-45
0090016500_14062023000007;5;1600;1200;930;45;374.02;GERB--1613_1600_1200;100;lengthwise;P198515403_0-P198515403_1-P198515405_0-P195515401_0-P195515401_1-P195515403_0-P195515403_1-P194515401_0-P194515401_1-P194515403_0-P194515403_1-P194515405_0-P194515405_1-P193515401_0-P193515401_1-P193515403_0-P193515403_1;0-0-0-30-30-30-30-40-40-40-40-40-40-50-50-50-50
0090016500_14062023000008;3;780;570;478;47;474.0;GERB--3195_780_570;4;widthwise;P177525803_0-P177525803_1-P177525805_0-P174525803_0-P174525803_1-P173525803_0-P173525803_1-P173525805_0-P173525805_1;0-0-0-24-24-32-32-32-32
0090016500_14062023000009;27;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;lengthwise;P207575101_0-P207575101_1-P207575105_0-P206575103_0-P206575103_1-P205575101_0-P205575101_1-P205575105_0-P202575103_0-P202575103_1;0-0-0-16-16-32-32-32-80-80
0090016500_14062023000010;4;1600;1200;930;45;523.792;GERB--1613_1600_1200;100;lengthwise;P194525601_0-P194525601_1-P192525601_0-P192525601_1-P191525601_0-P191525601_1;0-0-36-36-54-54
0090016500_14062023000011;2;800;600;560;42;397.12;GERB--0588_800_600;100;none;P192623401_0-P192623401_1-P191623401_0-P191623401_1-P191623401_2-P188623401_0-P188623401_1-P187623401_0-P187623401_1-P187623401_2;0-0-10-10-10-40-40-50-50-50
0090016500_14062023000012;6;1275;1014;840;140;1153.8;GERB--0051_1275_1014;3;lengthwise;P205623401_0-P205623401_1-P205623401_2-P202623401_0-P202623401_1-P201623401_0-P201623401_1-P200623401_0-P200623401_1;0-0-0-81-81-108-108-135-135
0090016500_14062023000013;1;1275;1014;840;140;1233.0;GERB--0051_1275_1014;3;lengthwise;P187623401_0-P187623401_1-P187623401_2;0-0-0
0090016500_14062023000014;3;1206;1010;1185;0;173.9;GERB--0528_1206_1010;100;none;P200575101_0-P200575101_1-P198575101_0-P198575101_1;0-0-20-20
0090016500_14062023000015;7;800;600;560;42;432.5;GERB--0588_800_600;100;none;P174525803_0-P174525803_1-P173525803_0-P173525803_1-P173525805_0-P173525805_1;0-0-10-10-10-10
0090016500_14062023000016;10;1275;1014;840;140;1302.9;GERB--0051_1275_1014;3;lengthwise;P200570601_0-P200570601_1-P199570601_0-P199570601_1-P199570603_0-P198570601_0-P198570601_1-P195570601_0-P195570601_1-P195570603_0-P195570603_1;0-0-15-15-15-30-30-75-75-75-75
0090016500_14062023000017;3;1275;1014;840;140;1645.16;GERB--0051_1275_1014;3;lengthwise;P209570601_0-P209570601_1-P208570601_0-P208570601_1-P207570601_0-P207570601_1-P206570601_0-P206570601_1-P206570603_0;0-0-21-21-42-42-63-63-63
0090016500_14062023000018;19;1600;1200;930;45;492.9;GERB--1613_1600_1200;100;lengthwise;P243515401_0-P243515401_1-P242515401_0-P242515401_1-P241515401_0-P241515401_1-P240515401_0-P240515401_1;0-0-20-20-40-40-60-60
0090016500_14062023000019;1;1206;1010;681;0;143.9;GERB--0528_1206_1010;100;none;P207575101_0-P207575101_1-P205575101_0-P205575101_1;0-0-20-20
0090016500_14062023000020;1;800;600;560;42;428.0;GERB--0588_800_600;100;none;P208525803_0-P208525803_1-P208525803_2-P207525803_0-P207525803_1-P206525803_0-P206525803_1-P206525803_2-P205525803_0-P205525803_1-P205525803_2-P205525805_0-P205525805_1;0-0-0-11-11-22-22-22-33-33-33-33-33
0090016500_14062023000021;1;1600;1200;930;45;468.784;GERB--1613_1600_1200;100;lengthwise;P240575203_0-P240575203_1-P237575203_0-P237575203_1-P236575201_0-P236575201_1-P235575201_0-P235575201_1;0-0-48-48-64-64-80-80
0090016500_14062023000022;7;1275;1014;840;140;1175.5;GERB--0051_1275_1014;3;lengthwise;P244623501_0-P244623501_1-P242623501_0-P242623501_1-P242623501_2-P241623501_0-P241623501_1;0-0-52-52-52-78-78
0090016500_14062023000023;2;1206;1010;681;0;735.5;GERB--0528_1206_1010;1;none;P235623901_0-P235623901_1-P233623901_0-P233623901_1-P207623901_0-P207623901_1;0-0-134-134-1876-1876
0090016500_14062023000024;1;780;570;478;47;285.6;GERB--3195_780_570;4;widthwise;P247525803_0-P247525803_1-P244525803_0-P244525803_1-P244525803_2-P244525803_3-P243525803_0-P243525803_1-P242525803_0-P242525803_1;0-0-27-27-27-27-36-36-45-45
0090016500_14062023000025;4;780;570;478;47;204.0;GERB--3195_780_570;4;widthwise;P207525803_0-P207525803_1;0-0
0090016500_14062023000026;1;1600;1200;930;45;468.784;GERB--1613_1600_1200;100;lengthwise;P202575203_0-P202575203_1-P201575201_0-P201575201_1-P200575201_0-P200575201_1-P199575201_0-P199575201_1;0-0-16-16-32-32-48-48
0090016500_14062023000027;5;800;600;560;42;432.5;GERB--0588_800_600;100;none;P243525803_0-P243525803_1-P242525803_0-P242525803_1-P241525803_0-P241525803_1-P240525803_0-P240525803_1;0-0-10-10-20-20-30-30
0090016500_14062023000028;1;800;600;560;42;438.0;GERB--0588_800_600;100;none;P208525803_0-P208525803_1-P208525803_2-P207525803_0-P207525803_1-P206525803_0-P206525803_1-P206525803_2-P205525803_0-P205525803_1-P205525803_2-P205525805_0-P205525805_1;0-0-0-11-11-22-22-22-33-33-33-33-33
0090016500_14062023000029;3;1600;1200;930;45;403.585;GERB--1613_1600_1200;100;lengthwise;P195575203_0-P195575203_1-P194575201_0-P194575201_1-P193575201_0-P193575201_1-P192575201_0-P192575201_1;0-0-11-11-22-22-33-33
0090016500_14062023000030;7;1600;1200;930;45;457.549;GERB--1613_1600_1200;100;lengthwise;P192525601_0-P192525601_1-P191525601_0-P191525601_1-P188525601_0-P188525601_1-P187525601_0-P187525601_1;0-0-14-14-56-56-70-70
0090016500_14062023000031;2;1275;1014;840;140;1233.0;GERB--0051_1275_1014;3;lengthwise;P237623401_0-P237623401_1-P236623401_0-P236623401_1-P235623401_0-P235623401_1-P234623401_0-P234623401_1;0-0-31-31-62-62-93-93
0090016500_14062023000032;4;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;lengthwise;P184623501_0-P184623501_1;0-0
0090016500_14062023000033;19;1600;1200;930;45;492.9;GERB--1613_1600_1200;100;lengthwise;P207515401_0-P207515401_1-P207515403_0-P207515403_1-P206515401_0-P206515401_1-P206515403_0-P206515403_1-P205515401_0-P205515401_1-P205515403_0-P205515403_1-P205515405_0-P202515401_0-P202515401_1-P202515403_0-P202515403_1;0-0-0-0-20-20-20-20-40-40-40-40-40-100-100-100-100
0090016500_14062023000034;5;800;600;560;42;436.58;GERB--0588_800_600;100;none;P188525803_0-P188525803_1-P187525803_0-P187525803_1-P187525805_0-P187525805_1-P186525803_0-P186525803_1-P185525803_0-P185525803_1;0-0-11-11-11-11-22-22-33-33
0090016500_14062023000035;6;1600;1200;930;45;453.922;GERB--1613_1600_1200;100;lengthwise;P195525601_0-P195525601_1-P194525601_0-P194525601_1-P192525601_0-P192525601_1;0-0-14-14-42-42
0090016500_14062023000036;10;1600;1200;930;45;523.792;GERB--1613_1600_1200;100;lengthwise;P192525601_0-P192525601_1-P191525601_0-P191525601_1-P188525601_0-P188525601_1-P187525601_0-P187525601_1;0-0-18-18-72-72-90-90
0090016500_14062023000037;5;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;lengthwise;P195623501_0-P195623501_1-P193623501_0-P193623501_1-P193623501_2-P192623501_0-P192623501_1;0-0-56-56-56-84-84
0090016500_14062023000038;1;1206;1010;681;0;665.9;GERB--0528_1206_1010;1;none;P205623901_0-P205623901_1-P200623901_0-P200623901_1-P198623901_0-P198623901_1;0-0-465-465-651-651
0090016500_14062023000039;2;800;600;560;42;438.0;GERB--0588_800_600;100;none;P233525803_0-P233525803_1-P233525803_2-P233525805_0-P233525805_1-P209525803_0-P209525803_1-P208525803_0-P208525803_1-P208525803_2-P208525805_0-P208525805_1-P207525803_0-P207525803_1;0-0-0-0-0-264-264-275-275-275-275-275-286-286
0090016500_14062023000040;2;780;570;478;47;303.8;GERB--3195_780_570;4;widthwise;P180623401_0-P180623401_1-P179623401_0-P179623401_1-P178623401_0-P178623401_1-P177623401_0-P177623401_1;0-0-22-22-44-44-66-66
0090016500_14062023000041;4;800;600;560;42;433.17;GERB--0588_800_600;100;none;P191525803_0-P191525803_1-P191525805_0-P191525805_1-P188525803_0-P188525803_1-P187525803_0-P187525803_1-P187525805_0-P187525805_1-P186525803_0-P186525803_1;0-0-0-0-27-27-36-36-36-36-45-45
0090016500_14062023000042;5;800;600;560;42;437.525;GERB--0588_800_600;100;none;P205525803_0-P205525803_1-P205525803_2-P205525805_0-P205525805_1-P202525803_0-P202525803_1-P201525803_0-P201525803_1-P201525805_0-P201525805_1-P200525803_0-P200525803_1;0-0-0-0-0-30-30-40-40-40-40-50-50
0090016500_14062023000043;2;1206;1010;681;0;735.5;GERB--0528_1206_1010;1;none;P193623901_0-P193623901_1-P191623901_0-P191623901_1-P186623901_0-P186623901_1;0-0-134-134-469-469
0090016500_14062023000044;7;800;600;560;42;432.5;GERB--0588_800_600;100;none;P207525803_0-P207525803_1-P206525803_0-P206525803_1-P206525803_2-P205525803_0-P205525803_1-P205525803_2-P205525805_0-P205525805_1-P202525803_0-P202525803_1;0-0-10-10-10-20-20-20-20-20-50-50
0090016500_14062023000045;1;1275;1014;840;140;1233.0;GERB--0051_1275_1014;3;lengthwise;P242623401_0-P242623401_1-P241623401_0-P241623401_1-P240623401_0-P240623401_1-P237623401_0-P237623401_1;0-0-31-31-62-62-155-155
0090016500_14062023000046;14;800;600;560;42;433.56;GERB--0588_800_600;100;none;P188525803_0-P188525803_1-P187525803_0-P187525803_1-P187525805_0-P187525805_1-P186525803_0-P186525803_1-P185525803_0-P185525803_1;0-0-10-10-10-10-20-20-30-30
0090016500_14062023000047;4;1275;1014;840;140;1153.8;GERB--0051_1275_1014;3;lengthwise;P243623401_0-P243623401_1-P242623401_0-P242623401_1-P241623401_0-P241623401_1-P240623401_0-P240623401_1;0-0-27-27-54-54-81-81
0090016500_14062023000048;3;800;600;560;42;397.12;GERB--0588_800_600;100;none;P194623401_0-P194623401_1-P193623401_0-P193623401_1-P192623401_0-P192623401_1-P191623401_0-P191623401_1-P191623401_2;0-0-10-10-20-20-30-30-30
0090016500_14062023000049;1;780;570;478;47;303.8;GERB--3195_780_570;4;widthwise;P236623401_0-P236623401_1-P235623401_0-P235623401_1-P234623401_0-P234623401_1-P233623401_0-P233623401_1;0-0-22-22-44-44-66-66
0090016500_14062023000050;1;1200;800;540;0;528.442;GERB--3737_1200_800;1;none;P237623301_0-P237623301_1;0-0
0090016500_14062023000051;5;1600;1200;930;45;467.96;GERB--1613_1600_1200;100;lengthwise;P209525601_0-P209525601_1-P208525601_0-P208525601_1-P206525601_0-P206525601_1;0-0-22-22-66-66
0090016500_14062023000052;4;1275;1014;840;140;1175.5;GERB--0051_1275_1014;3;lengthwise;P178623501_0-P178623501_1-P177623501_0-P177623501_1;0-0-26-26
0090016500_14062023000053;3;1600;1200;930;45;403.585;GERB--1613_1600_1200;100;lengthwise;P193575201_0-P193575201_1-P192575201_0-P192575201_1-P191575203_0-P191575203_1-P188575203_0-P188575203_1;0-0-11-11-22-22-55-55
0090016500_14062023000054;3;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;lengthwise;P234623501_0-P234623501_1-P233623501_0-P233623501_1-P209623501_0-P209623501_1;0-0-28-28-700-700
0090016500_14062023000055;1;1275;1014;840;140;1606.0;GERB--0051_1275_1014;3;lengthwise;P198623401_0-P198623401_1-P198623401_2-P195623401_0-P195623401_1-P194623401_0-P194623401_1-P193623401_0-P193623401_1;0-0-0-108-108-144-144-180-180
0090016500_14062023000056;1;1275;1014;840;140;1606.0;GERB--0051_1275_1014;3;lengthwise;P236623401_0-P236623401_1-P235623401_0-P235623401_1-P234623401_0-P234623401_1-P233623401_0-P233623401_1;0-0-36-36-72-72-108-108
0090016500_14062023000057;3;800;600;560;42;428.0;GERB--0588_800_600;100;none;P179525803_0-P179525803_1-P178525803_0-P178525803_1-P177525803_0-P177525803_1-P177525805_0-P174525803_0-P174525803_1;0-0-11-11-22-22-22-55-55
0090016500_14062023000058;1;1206;1010;681;0;743.9;GERB--0528_1206_1010;1;none;P233623901_0-P233623901_1-P207623901_0-P207623901_1-P205623901_0-P205623901_1;0-0-1404-1404-1512-1512
0090016500_14062023000059;1;1275;1014;840;140;1207.5;GERB--0051_1275_1014;3;lengthwise;P179623401_0-P179623401_1;0-0
0090016500_14062023000060;4;1600;1200;930;45;457.549;GERB--1613_1600_1200;100;lengthwise;P194525601_0-P194525601_1-P192525601_0-P192525601_1-P191525601_0-P191525601_1;0-0-28-28-42-42
0090016500_14062023000061;30;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;lengthwise;P209575103_0-P209575103_1-P208575103_0-P208575103_1-P207575101_0-P207575101_1-P207575105_0-P206575103_0-P206575103_1;0-0-16-16-32-32-32-48-48
0090016500_14062023000062;1;1600;1200;930;45;374.02;GERB--1613_1600_1200;100;lengthwise;P194515403_0-P194515403_1-P193515401_0-P193515401_1-P193515403_0-P193515403_1-P192515401_0-P192515401_1-P192515403_0-P192515403_1-P191515401_0-P191515401_1-P191515403_0-P191515403_1-P191515405_0;0-0-10-10-10-10-20-20-20-20-30-30-30-30-30
0090016500_14062023000063;3;1275;1014;840;140;1175.5;GERB--0051_1275_1014;3;lengthwise;P198623501_0-P198623501_1-P195623501_0-P195623501_1-P193623501_0-P193623501_1-P193623501_2;0-0-78-78-130-130-130
0090016500_14062023000064;6;800;600;560;42;438.34;GERB--0588_800_600;100;none;P178525803_0-P178525803_1-P177525803_0-P177525803_1-P177525805_0-P174525803_0-P174525803_1-P173525803_0-P173525803_1-P173525805_0-P173525805_1;0-0-10-10-10-40-40-50-50-50-50
0090016500_14062023000065;9;1206;1010;985;0;505.72;GERB--0528_1206_1010;100;none;P207624101_0-P207624101_1-P202624101_0-P202624101_1;0-0-340-340
0090016500_14062023000066;1;1275;1014;840;140;1233.0;GERB--0051_1275_1014;3;lengthwise;P244623401_0-P244623401_1-P243623401_0-P243623401_1-P242623401_0-P242623401_1-P241623401_0-P241623401_1;0-0-31-31-62-62-93-93
0090016500_14062023000067;1;1600;1200;930;45;468.784;GERB--1613_1600_1200;100;lengthwise;P198575203_0-P198575203_1-P195575203_0-P195575203_1-P194575201_0-P194575201_1-P193575201_0-P193575201_1;0-0-48-48-64-64-80-80
0090016500_14062023000068;29;1275;1014;840;140;1302.9;GERB--0051_1275_1014;3;lengthwise;P237570601_0-P237570601_1-P236570601_0-P236570601_1-P235570601_0-P235570601_1-P234570601_0-P234570601_1-P234570603_0-P234570603_1;0-0-15-15-30-30-45-45-45-45
0090016500_14062023000069;3;800;600;560;42;438.0;GERB--0588_800_600;100;none;P186525803_0-P186525803_1-P185525803_0-P185525803_1-P184525803_0-P184525803_1-P184525805_0-P184525805_1;0-0-11-11-22-22-22-22
0090016500_14062023000070;8;1600;1200;930;45;374.02;GERB--1613_1600_1200;100;lengthwise;P181515403_0-P181515403_1-P180515401_0-P180515401_1-P180515403_0-P180515403_1-P180515405_0-P179515401_0-P179515401_1-P179515403_0-P179515403_1-P178515401_0-P178515401_1-P178515403_0-P178515403_1;0-0-10-10-10-10-10-20-20-20-20-30-30-30-30
0090016500_14062023000071;2;800;600;560;42;438.0;GERB--0588_800_600;100;none;P191525803_0-P191525803_1-P191525805_0-P191525805_1-P188525803_0-P188525803_1-P187525803_0-P187525803_1-P187525805_0-P187525805_1-P186525803_0-P186525803_1;0-0-0-0-33-33-44-44-44-44-55-55
0090016500_14062023000072;3;1206;1010;681;0;743.9;GERB--0528_1206_1010;1;none;P186623901_0-P186623901_1-P184623901_0-P184623901_1;0-0-108-108
0090016500_14062023000073;7;780;570;478;47;271.2;GERB--3195_780_570;4;widthwise;P242525803_0-P242525803_1-P241525803_0-P241525803_1-P240525803_0-P240525803_1-P237525803_0-P237525803_1;0-0-8-8-16-16-40-40
0090016500_14062023000074;7;780;570;478;47;271.2;GERB--3195_780_570;4;widthwise;P205525803_0-P205525803_1-P205525803_2;0-0-0
0090016500_14062023000075;2;1600;1200;930;45;523.792;GERB--1613_1600_1200;100;lengthwise;P236525601_0-P236525601_1-P234525601_0-P234525601_1-P233525601_0-P233525601_1;0-0-36-36-54-54
0090016500_14062023000076;2;800;600;560;42;428.0;GERB--0588_800_600;100;none;P186525803_0-P186525803_1-P185525803_0-P185525803_1-P184525803_0-P184525803_1-P184525805_0-P184525805_1;0-0-11-11-22-22-22-22
0090016500_14062023000077;15;800;600;560;42;432.5;GERB--0588_800_600;100;none;P237525803_0-P237525803_1-P236525803_0-P236525803_1-P235525803_0-P235525803_1-P234525803_0-P234525803_1-P234525803_2;0-0-10-10-20-20-30-30-30
